title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Watchmen,Alan Moore,4.38,"555,308 rating","January 1, 1987","This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller, Watchmen has been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V for Vendetta, Batman: The Dark Knight Returns and The Sandman series.",416,"['Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book', 'Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book', 'Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book', 'Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book', 'Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book']",19.8k follower,"17,253 review","1,476","8,429 (1%)","14,958 (2%)","56,872 (10%)","152,840 (27%)","322,209 (58%)"
The Crucible: A Play in Four Acts,Arthur Miller,3.60,"405,651 rating","May 1, 1946","""I believe that the reader will discover here the essential nature of one of the strangest and most awful chapters in human history,"" Arthur Miller wrote of his classic play about the witch-hunts and trials in seventeenth-century Salem, Massachusetts. Based on historical people and real events, Miller's drama is a searing portrait of a community engulfed by hysteria. In the rigid theocracy of Salem, rumors that women are practicing witchcraft galvanize the town's most basic fears and suspicions; and when a young girl accuses Elizabeth Proctor of being a witch, self-righteous church leaders and townspeople insist that Elizabeth be brought to trial. The ruthlessness of the prosecutors and the eagerness of neighbor to testify against neighbor brilliantly illuminates the destructive power of socially sanctioned violence.Written in 1953, The Crucible is a mirror Miller uses to reflect the anti-communist hysteria inspired by Senator Joseph McCarthy's ""witch-hunts"" in the United States. Within the text itself, Miller contemplates the parallels, writing, ""Political opposition... is given an inhumane overlay, which then justifies the abrogation of all normally applied customs of civilized behavior. A political policy is equated with moral right, and opposition to it with diabolical malevolence.""WIth an introduction by Christopher Bigsby.(back cover)",143,"['Classics', 'Plays', 'Fiction', 'Historical Fiction', 'School', 'Read For School', 'Historical', 'Classics', 'Plays', 'Fiction', 'Historical Fiction', 'School', 'Read For School', 'Historical', 'Classics', 'Plays', 'Fiction', 'Historical Fiction', 'School', 'Read For School', 'Historical']","2,681 follower","11,955 review",499,"13,710 (3%)","43,174 (10%)","123,964 (30%)","136,210 (33%)","88,593 (21%)"
"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,4.16,"161,016 rating","April 28, 1985","Blood Meridian is an epic novel of the violence and depravity that attended America's westward expansion, brilliantly subverting the conventions of the Western novel and the mythology of the Wild West. Based on historical events that took place on the Texas-Mexico border in the 1850s, it traces the fortunes of the Kid, a fourteen-year-old Tennesseean who stumbles into a nightmarish world where Indians are being murdered and the market for their scalps is thriving.",351,"['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Literature', 'Horror', 'Novels']",24.2k follower,"15,885 review",54,"3,943 (2%)","9,539 (5%)","22,841 (14%)","44,941 (27%)","79,752 (49%)"
Calvin and Hobbes,Bill Watterson,4.61,"147,045 rating","January 1, 1987","This is the first collection of the popular comic strip that features Calvin, a rambunctious 6-year-old boy, and his stuffed tiger, Hobbes, who comes charmingly to life.",128,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Childrens', 'Comedy', 'Graphic Novels Comics']","4,474 follower","1,076 review",384,"1,577 (1%)","2,031 (1%)","9,466 (6%)","26,655 (18%)","107,316 (72%)"
The Perks of Being a Wallflower,Stephen Chbosky,4.23,"1,777,770 rating","February 1, 1999","standing on the fringes of life...offers a unique perspective. But there comes a time to seewhat it looks like from the dance floor.This haunting novel about the dilemma of passivity vs. passion marks the stunning debut of a provocative new voice in contemporary fiction: The Perks of Being A WALLFLOWERThis is the story of what it's like to grow up in high school. More intimate than a diary, Charlie's letters are singular and unique, hilarious and devastating. We may not know where he lives. We may not know to whom he is writing. All we know is the world he shares. Caught between trying to live his life and trying to run from it puts him on a strange course through uncharted territory. The world of first dates and mixed tapes, family dramas and new friends. The world of sex, drugs, and The Rocky Horror Picture Show, when all one requires is that the perfect song on that perfect drive to feel infinite.Through Charlie, Stephen Chbosky has created a deeply affecting coming-of-age story, a powerful novel that will spirit you back to those wild and poignant roller coaster days known as growing up.(back cover)",213,"['Young Adult', 'Fiction', 'Coming Of Age', 'Classics', 'Romance', 'Mental Health', 'Realistic Fiction']",12.9k follower,"89,993 review",12,"24,666 (1%)","65,824 (3%)","257,867 (14%)","559,283 (31%)","870,130 (48%)"
The Velveteen Rabbit,Margery Williams Bianco,4.30,"257,108 rating","January 1, 1922","Nursery magic is very strange and wonderful, and only those playthings that are old and wise and experienced like the Skin Horse understand all about it.Like the Skin Horse, Margery Williams understood how toys—and people—become real through the wisdom and experience of love. This reissue of a favorite classic, with the original story and illustrations as they first appeared in 1922, will work its magic for all who read it.",40,"['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult', 'Classics', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult', 'Classics', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult']",510 follower,"4,865 review",187,"4,599 (1%)","7,992 (3%)","34,112 (13%)","69,103 (26%)","141,302 (54%)"
Interview with the Vampire,Anne Rice,4.02,"584,973 rating","April 12, 1976","This is the story of Louis, as told in his own words, of his journey through mortal and immortal life. Louis recounts how he became a vampire at the hands of the radiant and sinister Lestat and how he became indoctrinated, unwillingly, into the vampire way of life. His story ebbs and flows through the streets of New Orleans, defining crucial moments such as his discovery of the exquisite lost young child Claudia, wanting not to hurt but to comfort her with the last breaths of humanity he has inside. Yet, he makes Claudia a vampire, trapping her womanly passion, will, and intelligence inside the body of a small child. Louis and Claudia form a seemingly unbreakable alliance and even ""settle down"" for a while in the opulent French Quarter. Louis remembers Claudia's struggle to understand herself and the hatred they both have for Lestat that sends them halfway across the world to seek others of their kind. Louis and Claudia are desperate to find somewhere they belong, to find others who understand, and someone who knows what and why they are.Louis and Claudia travel Europe, eventually coming to Paris and the ragingly successful Theatre des Vampires--a theatre of vampires pretending to be mortals pretending to be vampires. Here they meet the magnetic and ethereal Armand, who brings them into a whole society of vampires. But Louis and Claudia find that finding others like themselves provides no easy answers and in fact presents dangers they scarcely imagined.Originally begun as a short story, the book took off as Anne wrote it, spinning the tragic and triumphant life experiences of a soul. As well as the struggles of its characters, Interview captures the political and social changes of two continents. The novel also introduces Lestat, Anne's most enduring character, a heady mixture of attraction and revulsion. The book, full of lush description, centers on the themes of immortality, change, loss, sexuality, and power.source: annerice.com",346,"['Horror', 'Fantasy', 'Fiction', 'Vampires', 'Paranormal', 'Classics', 'Gothic']",25.3k follower,"15,961 review",434,"10,895 (1%)","31,131 (5%)","117,723 (20%)","201,625 (34%)","223,599 (38%)"
Steppenwolf,Hermann Hesse,4.13,"183,661 rating","January 1, 1927","Steppenwolf is a poetical self-portrait of a man who felt himself to be half-human and half-wolf. This Faust-like and magical story is evidence of Hesse's searching philosophy and extraordinary sense of humanity as he tells of the humanization of a middle-aged misanthrope. Yet his novel can also be seen as a plea for rigorous self-examination and an indictment of the intellectual hypocrisy of the period. As Hesse himself remarked, ""Of all my books Steppenwolf is the one that was more often and more violently misunderstood than any of the others"".",256,"['Fiction', 'Classics', 'Philosophy', 'German Literature', 'Literature', 'Novels', 'Germany', 'Fiction', 'Classics', 'Philosophy', 'German Literature', 'Literature', 'Novels', 'Germany', 'Fiction', 'Classics', 'Philosophy', 'German Literature', 'Literature', 'Novels', 'Germany']",17k follower,"8,000 review","1,788","2,578 (1%)","8,254 (4%)","30,949 (16%)","62,986 (34%)","78,894 (42%)"
Things Fall Apart,Chinua Achebe,3.73,"368,665 rating","January 1, 1958","A simple story of a ""strong man"" whose life is dominated by fear and anger, Things Fall Apart is written with remarkable economy and subtle irony. Uniquely and richly African, at the same time it reveals Achebe's keen awareness of the human qualities common to men of all times and places.",215,"['Fiction', 'Classics', 'Historical Fiction', 'Africa', 'School', 'Literature', 'Nigeria']","3,680 follower","19,512 review",135,"12,608 (3%)","31,254 (8%)","94,470 (25%)","134,957 (36%)","95,376 (25%)"
How the Grinch Stole Christmas!,Dr. Seuss,4.38,"411,607 rating","October 12, 1957","""The Grinch hated Christmas! The whole Christmas season!Now, please don't ask why. No one quite knows the reason.""Dr. Seuss's small-hearted Grinch ranks right up there with Scrooge when it comes to the crankiest, scowling holiday grumps of all time.For 53 years, the Grinch has lived in a cave on the side of a mountain, looming above the Whos in Whoville. The noisy holiday preparations and infernal singing of the happy little citizens below annoy him to no end. The Grinch decides this frivolous merriment must stop. His ""wonderful, awful"" idea is to don a Santa outfit, strap heavy antlers on his poor, quivering dog Max, construct a makeshift sleigh, head down to Whoville, and strip the chafingly cheerful Whos of their Yuletide glee once and for all.Looking quite out of place and very disturbing in his makeshift Santa get-up, the Grinch slithers down chimneys with empty bags and stealing the Whos' presents, their food, even the logs from their humble Who-fires. He takes the ramshackle sleigh to Mt. Crumpit to dump it and waits to hear the sobs of the Whos when they wake up and discover the trappings of Christmas have disappeared. Imagine the Whos' dismay when they discover the evil-doings of Grinch in his anti-Santa guise. But what is that sound? It's not sobbing, but singing! Children simultaneously adore and fear this triumphant, twisted Seussian testimonial to the undaunted cheerfulness of the Whos, the transcendent nature of joy, and of course, the growth potential of a heart that's two sizes too small. This holiday classic is perfect for reading aloud to your favorite little Whos.",64,"['Childrens', 'Picture Books', 'Christmas', 'Classics', 'Fiction', 'Poetry', 'Fantasy']",17.6k follower,"4,645 review",848,"7,516 (1%)","12,407 (3%)","47,846 (11%)","93,680 (22%)","250,158 (60%)"
The Prophet,Kahlil Gibran,4.23,"296,447 rating","January 1, 1923","Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational. Gibran’s musings are divided into twenty-eight chapters covering such sprawling topics as love, marriage, children, giving, eating and drinking, work, joy and sorrow, housing, clothes, buying and selling, crime and punishment, laws, freedom, reason and passion, pain, self-knowledge, teaching, friendship, talking, time, good and evil, prayer, pleasure, beauty, religion, and death.",127,"['Poetry', 'Classics', 'Philosophy', 'Fiction', 'Spirituality', 'Religion', 'Literature']",14.2k follower,"14,308 review","1,109","5,357 (1%)","12,054 (4%)","42,615 (14%)","84,769 (28%)","151,652 (51%)"
The Shining,Stephen King,4.27,"1,474,989 rating","January 28, 1977","Jack Torrance's new job at the Overlook Hotel is the perfect chance for a fresh start. As the off-season caretaker at the atmospheric old hotel, he'll have plenty of time to spend reconnecting with his family and working on his writing. But as the harsh winter weather sets in, the idyllic location feels ever more remote...and more sinister. And the only one to notice the strange and terrible forces gathering around the Overlook is Danny Torrance, a uniquely gifted five-year-old.",497,"['Horror', 'Fiction', 'Thriller', 'Classics', 'Fantasy', 'Paranormal', 'Mystery']",841k follower,"38,220 review","2,519","26,292 (1%)","42,290 (2%)","186,709 (12%)","473,720 (32%)","745,978 (50%)"
As I Lay Dying,William Faulkner,3.72,"166,983 rating","January 1, 1930","
As I Lay Dying
 is Faulkner’s harrowing account of the Bundren family’s odyssey across the Mississippi countryside to bury Addie, their wife and mother. Narrated in turn by each of the family members -- including Addie herself -- as well as others; the novel ranges in mood, from dark comedy to the deepest pathos. Considered one of the most influential novels in American fiction in structure, style, and drama, 
As I Lay Dying
 is a true 20th-century classic. This edition reproduces the corrected text of 
As I Lay Dying
 as established in 1985 by Noel Polk.",288,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Southern Gothic']","9,237 follower","10,631 review",927,"9,061 (5%)","16,265 (9%)","37,806 (22%)","53,669 (32%)","50,182 (30%)"
The Plague,Albert Camus,4.02,"260,383 rating","June 10, 1947","The Plague is a novel by Albert Camus, published in 1947. It tells the story from the point of view of a narrator of a plague sweeping the French Algerian city of Oran. The narrator remains unknown until the start of the last chapter, chapter 5 of part 5. The novel presents a snapshot of life in Oran as seen through the author's distinctive absurdist point of view.The book tells a gripping tale of human unrelieved horror, of survival and resilience, and of the ways in which humankind confronts death, The Plague is at once a masterfully crafted novel, eloquently understated and epic in scope, and a parable of ageless moral resonance, profoundly relevant to our times. In Oran, a coastal town in North Africa, the plague begins as a series of portents, unheeded by the people. It gradually becomes an omnipresent reality, obliterating all traces of the past and driving its victims to almost unearthly extremes of suffering, madness, and compassion.The Plague is considered an existentialist classic despite Camus' objection to the label. The novel stresses the powerlessness of the individual characters to affect their destinies. The narrative tone is similar to Kafka's, especially in The Trial, whose individual sentences potentially have multiple meanings; the material often pointedly resonating as stark allegory of phenomenal consciousness and the human condition.",308,"['Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels', 'Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels', 'Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels']",30k follower,"14,989 review",843,"2,904 (1%)","11,851 (4%)","51,935 (19%)","104,452 (40%)","89,241 (34%)"
Goodnight Moon,Margaret Wise Brown,4.31,"371,947 rating","September 3, 1947","In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",32,"['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals', 'Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals', 'Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals']",907 follower,"7,135 review",378,"8,580 (2%)","14,515 (3%)","49,490 (13%)","81,185 (21%)","218,177 (58%)"
The Waste Land,T.S. Eliot,4.11,"53,588 rating","January 1, 1922","The Waste Land, first published in 1922, is often regarded as T.S. Eliot's masterpiece, as well as one of the most important poems of the 20th century and a central work of modernist poetry.The work, divided in 5 sections, juxtaposes the legend of the Holy Grail and the Fisher King, with a snapshot of early twentieth-century British society. In contemporary times, it is often read published within The Waste Land and Other Poems and has come to be Eliot's most popular poem.
T.S. Elliot
 was a poet, essayist, publisher, playwright, literary critic and editor. Born in 1888 in St. Louis (MO, USA), he is considered one of the 20th century's major poets, and a central figure in English-language Modernist poetry.""In ten years' time,"" wrote Edmund Wilson in Axel's Castle (1931), ""Elliot has left upon English poetry a mark more unmistakable than that of any other poet writing in English."" In 1948, Eliot was awarded the Nobel Price ""for his work as a trail-blazing pioneer of modern poetry.""",288,"['Poetry', 'Classics', 'Fiction', 'Literature', '20th Century', 'School', 'American', 'Poetry', 'Classics', 'Fiction', 'Literature', '20th Century', 'School', 'American', 'Poetry', 'Classics', 'Fiction', 'Literature', '20th Century', 'School', 'American']","5,039 follower","1,711 review","1,112","1,315 (2%)","2,761 (5%)","8,903 (16%)","16,557 (30%)","24,052 (44%)"
Peter Pan,J.M. Barrie,4.04,"345,250 rating","October 1, 1911","Peter Pan, the mischievous boy who refuses to grow up, lands in the Darling's proper middle-class home to look for his shadow. He befriends Wendy, John and Michael and teaches them to fly (with a little help from fairy dust). He and Tinker Bell whisk them off to Never-land where they encounter the Red Indians, the Little Lost Boys, pirates and the dastardly Captain Hook.",176,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Adventure', 'Young Adult', 'Middle Grade', 'Fantasy', 'Fiction', 'Childrens', 'Classics', 'Adventure', 'Young Adult', 'Middle Grade', 'Fantasy', 'Fiction', 'Childrens', 'Classics', 'Adventure', 'Young Adult', 'Middle Grade']","2,161 follower","16,255 review","2,046","6,741 (1%)","17,190 (4%)","69,824 (20%)","114,054 (33%)","137,441 (39%)"
The Thorn Birds,Colleen McCullough,4.24,"348,804 rating","April 1, 1977","The Thorn Birds is a robust, romantic saga of a singular family, the Clearys. It begins in the early part of the 20th century, when Paddy Cleary moves his wife, Fiona, and their seven children to Drogheda, the vast Australian sheep station owned by his autocratic and childless older sister; and it ends more than half a century later, when the only survivor of the third generation, the brilliant actress Justine O'Neill, sets a course of life and love halfway around the world from her roots.The central figures in this enthralling story are the indomitable Meggie, the only Cleary daughter, and the one man she truly loves, the stunningly handsome and ambitious priest Ralph de Bricassart. Ralph's course moves him a long way indeed, from a remote Outback parish to the halls of the Vatican; and Meggie's except for a brief and miserable marriage elsewhere, is fixed to the Drogheda that is part of her bones - but distance does not dim their feelings though it shapes their lives.Wonderful characters people this book; strong and gentle, Paddy, hiding a private memory; dutiful Fiona, holding back love because it once betrayed her, violent, tormented Frank, and the other hardworking Cleary sons who give the boundless lands of Drogheda the energy and devotion most men save for women; Meggie; Ralph; and Meggie's children, Justine and Dane. And the land itself; stark, relentless in its demands, brilliant in its flowering, prey to gigantic cycles of drought and flood, rich when nature is bountiful, surreal like no other place on earth.Alternate Cover Edition ISBN 0380018179 (ISBN13: 9780380018178)",692,"['Fiction', 'Historical Fiction', 'Romance', 'Classics', 'Historical', 'Historical Romance', 'Novels']","2,667 follower","7,862 review",163,"4,028 (1%)","11,494 (3%)","51,683 (14%)","109,786 (31%)","171,813 (49%)"
