title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Science and Sanity: An Introduction to Non-Aristotelian Systems and General Semantics,Alfred Korzybski,4.39,368 rating,"January 1, 1933",1 HARDCOVER BOOK WITH DUST COVER,927,49,112 follower,"['Philosophy', 'Science', 'Psychology', 'Linguistics', 'Nonfiction', 'Language', 'Classics']",36 review,219 (59%),96 (26%),36 (9%),13 (3%),4 (1%)
Jaws,Peter Benchley,3.96,"161,766 rating","May 6, 1974","The classic, blockbuster thriller of man-eating terror that inspired the Steven Spielberg movie and made millions of beachgoers afraid to go into the water. Experience the thrill of helpless horror again—or for the first time!",320,81,"1,104 follower","['Horror', 'Fiction', 'Thriller', 'Classics', 'Adventure', 'Suspense', 'Audiobook']","5,931 review","58,105 (35%)","54,477 (33%)","36,581 (22%)","9,377 (5%)","3,226 (1%)"
The Anubis Gates,Tim Powers,3.90,"16,629 rating","December 1, 1983","Brendan Doyle, a specialist in the work of the early-nineteenth century poet William Ashbless, reluctantly accepts an invitation from a millionaire to act as a guide to time-travelling tourists. But while attending a lecture given by Samuel Taylor Coleridge in 1810, he becomes marooned in Regency London, where dark and dangerous forces know about the gates in time.Caught up in the intrigue between rival bands of beggars, pursued by Egyptian sorcerers, and befriended by Coleridge, Doyle somehow survives and learns more about the mysterious Ashbless than he could ever have imagined possible...",387,144,"1,642 follower","['Fantasy', 'Science Fiction', 'Steampunk', 'Fiction', 'Time Travel', 'Historical Fiction', 'Historical']","1,515 review","5,524 (33%)","5,936 (35%)","3,591 (21%)","1,164 (6%)",414 (2%)
World's End,T. Coraghessan Boyle,4.02,"4,309 rating","October 8, 1987","This multi-generational novel ranges over the history of the Hudson River Valley from the late seventeenth century to the late 1960s with low humor, high seriousness, and magical, almost hallucinatory prose. It follows the interwoven destinies of families of Indians, lordly Dutch patrons, and yeomen.",480,153,"2,772 follower","['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Historical', 'Contemporary']",327 review,"1,480 (34%)","1,729 (40%)",847 (19%),196 (4%),57 (1%)
Barabbas,Pär Lagerkvist,3.86,"5,375 rating","January 1, 1950","Barabbas is the acquitted; the man whose life was exchanged for that of Jesus of Nazareth, crucified upon the hill of Golgotha. Barabbas is a man condemned to have no god. ""Christos Iesus"" is carved on the disk suspended from his neck, but he cannot affirm his faith. He cannot pray. He can only say, ""I want to believe.""Translated from the Swedish by Alan Blair",144,151,285 follower,"['Fiction', 'Historical Fiction', 'Classics', 'Religion', 'Literature', 'Nobel Prize', 'Swedish Literature', 'Fiction', 'Historical Fiction', 'Classics', 'Religion', 'Literature', 'Nobel Prize', 'Swedish Literature', 'Fiction', 'Historical Fiction', 'Classics', 'Religion', 'Literature', 'Nobel Prize', 'Swedish Literature', 'Fiction', 'Historical Fiction', 'Classics', 'Religion', 'Literature', 'Nobel Prize', 'Swedish Literature', 'Fiction', 'Historical Fiction', 'Classics', 'Religion', 'Literature', 'Nobel Prize', 'Swedish Literature']",525 review,"1,451 (26%)","2,194 (40%)","1,335 (24%)",323 (6%),72 (1%)
Dhalgren,Samuel R. Delany,3.77,"11,311 rating","January 1, 1975","In one of the most profound and bestselling science fiction novels of all time, Samuel R. Delany has produced a novel ""to stand with the best American fiction of the 1970s"" (Jonathan Lethem, bestselling author of Fortress of Solitude ).Bellona is a city at the dead center of the United States. Something has happened there.... The population has fled. Madmen and criminals wander the streets. Strange portents appear in the cloud-covered sky. Into this disaster zone comes a young man—poet, lover, and adventurer—known only as the Kid.Tackling questions of race, gender, and sexuality, Dhalgren is a literary marvel and groundbreaking work of American magical realism.",801,276,"1,996 follower","['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Speculative Fiction', 'Novels']","1,269 review","4,062 (35%)","3,266 (28%)","2,134 (18%)","1,054 (9%)",795 (7%)
A Time of Gifts,Patrick Leigh Fermor,4.06,"8,281 rating","January 1, 1977","In 1933, at the age of 18, Patrick Leigh Fermor set out on an extraordinary journey by foot—from the Hook of Holland to Constantinople. A Time of Gifts is the first volume in a trilogy recounting the trip, and takes the reader with him as far as Hungary. It is a book of compelling glimpses—not only of the events which were curdling Europe at that time, but also of its resplendent domes and monasteries, its great rivers, the sun on the Bavarian snow, the storks and frogs, the hospitable burgomasters who welcomed him, and that world's grandeurs and courtesies. His powers of recollection have astonishing sweep and verve, and the scope is majestic. First published to enormous acclaim, it confirmed Fermor's reputation as the greatest living travel writer, and has, together with its sequel Between the Woods and the Water (the third volume is famously yet to be published), been a perennial seller for 25 years.",321,56,499 follower,"['Travel', 'Nonfiction', 'History', 'Memoir', 'Biography', 'Adventure', 'Autobiography', 'Travel', 'Nonfiction', 'History', 'Memoir', 'Biography', 'Adventure', 'Autobiography', 'Travel', 'Nonfiction', 'History', 'Memoir', 'Biography', 'Adventure', 'Autobiography']",974 review,"3,474 (41%)","2,663 (32%)","1,515 (18%)",417 (5%),212 (2%)
Cards on the Table,Agatha Christie,3.95,"58,607 rating","November 2, 1936","A flamboyant party host is murdered in full view of a roomful of bridge players!Mr. Shaitana was famous, as were his parties. He was also a man of whom everybody was a little afraid. So, when he boasted to Poirot that he considered murder an art form, the detective had some reservations about accepting a party invitation of cards and viewing Shaitana’s private art collection. Indeed, what began as an absorbing evening of bridge was to turn into a more dangerous game altogether…",324,"4,158",64.5k follower,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']","3,769 review","16,724 (28%)","25,145 (42%)","14,431 (24%)","1,941 (3%)",366 (<1%)
In a Sunburned Country,Bill Bryson,4.07,"111,357 rating","January 1, 2000","It is the driest, flattest, hottest, most infertile and climatically aggressive of all the inhabited continents, and still Australia teems with life - a large portion of it quite deadly. In fact, Australia has more things that can kill you in a very nasty way than anywhere else.Ignoring such dangers - and yet curiously obsessed by them - Bill Bryson journeyed to Australia and promptly fell in love with the country. And who can blame him? The people are cheerful, extroverted, quick-witted and unfailingly obliging: their cities are safe and clean and nearly always built on water; the food is excellent; the beer is cold and the sun nearly always shines. Life doesn't get much better than this...",335,110,20.1k follower,"['Travel', 'Nonfiction', 'Humor', 'Australia', 'Memoir', 'Audiobook', 'History']","6,721 review","41,216 (37%)","44,549 (40%)","20,012 (17%)","3,825 (3%)","1,755 (1%)"
The Unconsoled,Kazuo Ishiguro,3.58,"15,418 rating","January 1, 1995","Ryder, a renowned pianist, arrives in a Central European city he cannot identify for a concert he cannot remember agreeing to give. But then as he traverses a landscape by turns eerie and comical – and always strangely malleable, as a dream might be - he comes steadily to realise he is facing the most crucial performance of his life.Ishiguro's extraordinary and original study of a man whose life has accelerated beyond his control was met on publication by consternation, vilification – and the highest praise.",535,66,34.9k follower,"['Fiction', 'Contemporary', 'Literary Fiction', 'Literature', 'Novels', 'Fantasy', 'British Literature']","2,122 review","3,962 (25%)","4,726 (30%)","3,972 (25%)","1,821 (11%)",937 (6%)
The Works of H.G. Wells,H.G. Wells,4.13,738 rating,"January 1, 1924","Generations of readers have known and enjoyed H.G. Wells's fantastic novels. Consummate science fiction, they are convincing and unforgettably real. Included in this omnibus edition are his four greatest works of fiction:In The Time Machine, a time traveler steps out of his vehicle to find himself in the year 802,701 A.D. He encounters creatures that live in perfect harmony. Or so he thinks, until he witnesses a morbid ritual and discovers that his only means of escape - his time machine - has been stolen.A lonely island in the Pacific... the scientist who rules it... the strange beings that live there under his control. This is the backdrop for the haunting The Island of Dr. Moreau. In this novel, Wells's dark vision serves as a reminder of the horrors that reckless experimentation with nature can produce.The Invisible Man is a dazzling display of imagination and psychological insight. It is the classic tale of a young scientist who, by experimenting on himself, becomes both invisible and criminally insane. Considered by many to be Wells's masterwork, the novel powerfully depicts the horror of a man trapped within a terror of his own creation.War of the Worlds is a compelling and horrifying novel that describes the invasion of Earth by Martians. Using fiery rays and crushing strength, these heartless aliens have the capacity to conquer the world. Will they succeed? Is this the end of mankind?",548,"5,962","9,938 follower","['Science Fiction', 'Classics', 'Fiction', 'Fantasy', 'Literature', 'Anthologies', 'Time Travel', 'Science Fiction', 'Classics', 'Fiction', 'Fantasy', 'Literature', 'Anthologies', 'Time Travel', 'Science Fiction', 'Classics', 'Fiction', 'Fantasy', 'Literature', 'Anthologies', 'Time Travel', 'Science Fiction', 'Classics', 'Fiction', 'Fantasy', 'Literature', 'Anthologies', 'Time Travel', 'Science Fiction', 'Classics', 'Fiction', 'Fantasy', 'Literature', 'Anthologies', 'Time Travel']",49 review,283 (38%),301 (40%),125 (16%),23 (3%),6 (<1%)
Autumn Sonata: Selected Poems,Georg Trakl,4.50,374 rating,"May 28, 1998","Georg Trakl's poems are considered some of the most difficult for any translator to tackle; his German is dense and sometimes almost impenetrable. Daniel Simko's collection Autumn Sonata, has been lauded for the ""simplicity and directness"" of its translations, accomplished with out sacrificing the drama of Trakl's rich imagery. Suffering from manic depressive episodes and haunted by his experiences tending the wounded and dying during World War One, Trakl's poems reflect a sense of lostness: nightmare visions and disembodied voices provide an often eccentric perspective of reality. Though he yearns for deliverance, there poems do not anticipate it. Instead, they map the interior landscape of a brilliant, though troubled, spirit.",160,234,179 follower,"['Poetry', 'German Literature', 'Classics', '20th Century', 'Fiction']",17 review,234 (62%),100 (26%),34 (9%),6 (1%),0 (0%)
Where I'm Calling From: New and Selected Stories,Raymond Carver,4.42,"21,630 rating","May 31, 1988","By the time of his early death in 1988, Raymond Carver had established himself as one of the greatest practitioners of the American short story, a writer who had not only found his own voice but imprinted it in the imaginations of thousands of readers. 'Where I'm Calling From', his last collection, encompasses classic stories from 'Cathedral', 'What We Talk About When We Talk About Love' and earlier Carver volumes, along with seven new works previosly unpublished in book form. Together, these 37 stories give us a superb overview of Carver's life work and show us why he was so widely imitated but never equaled.",544,319,"4,635 follower","['Short Stories', 'Fiction', 'Literature', 'Classics', 'American', 'Literary Fiction', 'Contemporary']","1,083 review","12,255 (56%)","6,832 (31%)","1,983 (9%)",391 (1%),169 (<1%)
The Five Chinese Brothers,Claire Huchet Bishop,4.17,"23,898 rating","January 1, 1938","Libro usado en buenas condiciones, por su antiguedad podria contener señales normales de uso",64,39,20 follower,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'China', 'Fantasy', 'Folklore', 'Picture Books', 'Childrens', 'Fiction', 'Classics', 'China', 'Fantasy', 'Folklore', 'Picture Books', 'Childrens', 'Fiction', 'Classics', 'China', 'Fantasy', 'Folklore']",462 review,"11,522 (48%)","6,671 (27%)","4,353 (18%)",918 (3%),434 (1%)
Holidays on Ice,David Sedaris,3.89,"125,082 rating","December 1, 1997","David Sedaris's beloved holiday collection is new again with six more pieces, including a never before published story. Along with such favorites as the diaries of a Macy's elf and the annals of two very competitive families, are Sedaris's tales of tardy trick-or-treaters (Us and Them); the difficulties of explaining the Easter Bunny to the French (Jesus Shaves); what to do when you've been locked out in a snowstorm (Let It Snow); the puzzling Christmas traditions of other nations (Six to Eight Black Men); what Halloween at the medical examiner's looks like (The Monster Mash); and a barnyard secret Santa scheme gone awry (Cow and Turkey).",176,99,25.8k follower,"['Humor', 'Nonfiction', 'Short Stories', 'Memoir', 'Essays', 'Christmas', 'Audiobook']","6,807 review","42,370 (33%)","42,552 (34%)","28,129 (22%)","8,475 (6%)","3,556 (2%)"
The Education of Henry Adams,Henry Adams,3.63,"4,685 rating","January 1, 1918","The Education of Henry Adams records the struggle of Bostonian Henry Adams (1838-1918), in early old age, to come to terms with the dawning 20th century, so different from the world of his youth. It is also a sharp critique of 19th century educational theory and practice. In 1907, Adams began privately circulating copies of a limited edition printed at his own expense. Commercial publication had to await its author's 1918 death, whereupon it won the 1919 Pulitzer Prize.",320,586,122 follower,"['History', 'Biography', 'Nonfiction', 'Classics', 'Memoir', 'Autobiography', 'American History']",434 review,"1,334 (28%)","1,396 (29%)","1,124 (23%)",548 (11%),283 (6%)
The Truth: Stage Adaptation,Stephen Briggs,4.25,"49,228 rating","November 1, 2000","There's been a murder. Allegedly. William de Worde is the Discworld's first investigative journalist. He didn't mean to be - it was just an accident. But, as William fills his pages with reports of local club meetings and pictures of humorously shaped vegetables, dark forces high up in Ankh-Morpork's society are plotting to overthrow the city's ruler, Lord Vetinari.",336,102,81 follower,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook']",948 review,"22,426 (45%)","18,627 (37%)","6,800 (13%)",959 (1%),416 (<1%)
The World of Yesterday,Stefan Zweig,4.51,"21,823 rating","January 1, 1942","The World of Yesterday, mailed to his publisher a few days before Stefan Zweig took his life in 1942, has become a classic of the memoir genre. Originally titled “Three Lives,” the memoir describes Vienna of the late Austro-Hungarian Empire, the world between the two world wars and the Hitler years.Translated from the German by Benjamin W. Huebsch and Helmut Ripperger; with an introduction by Harry Zohn, 34 illustrations, a chronology of Stefan Zweig’s life and a new bibliography, by Randolph Klawiter, of works by and about Stefan Zweig in English.“The best single memoir of Old Vienna by any of the city’s native artists.” — Clive James“A book that should be read by anyone who is even slightly interested in the creative imagination and the intellectual life, the brute force of history upon individual lives, the possibility of culture and, quite simply, what it meant to be alive between 1881 and 1942.” — The Guardian“It is not so much a memoir of a life as it is the memento of an age.” — The New Republic",455,"2,038","8,704 follower","['History', 'Nonfiction', 'Biography', 'Memoir', 'German Literature', 'Literature', '20th Century', 'History', 'Nonfiction', 'Biography', 'Memoir', 'German Literature', 'Literature', '20th Century', 'History', 'Nonfiction', 'Biography', 'Memoir', 'German Literature', 'Literature', '20th Century']","2,304 review","13,636 (62%)","6,124 (28%)","1,646 (7%)",310 (1%),107 (<1%)
Double Indemnity,James M. Cain,4.06,"26,026 rating","January 1, 1936","Tautly narrated and excruciatingly suspenseful, Double Indemnity gives us an X-ray view of guilt, of duplicity, and of the kind of obsessive, loveless love that devastates everything it touches. First published in 1935, this novel reaffirmed James M. Cain as a virtuoso of the roman noir.Walter Huff was an insurance salesman with an unfailing instinct for clients who might be in trouble, and his instinct led him to Phyllis Nirdlinger. Phyllis wanted to buy an accident policy on her husband. Then she wanted her husband to have an accident. Walter wanted Phyllis. To get her, he would arrange the perfect murder and betray everything he had ever lived for.",115,166,798 follower,"['Fiction', 'Mystery', 'Noir', 'Classics', 'Crime', 'Thriller', 'Mystery Thriller']","1,769 review","9,286 (35%)","10,712 (41%)","4,757 (18%)",925 (3%),346 (1%)
Beyond the Highland Mist,Karen Marie Moning,3.95,"70,961 rating","March 9, 1999","He would sell his warrior soul to possess her...An alluring laird...He was known throughout the kingdom as Hawk, legendary predator of the battlefield and the boudoir. No woman could refuse his touch, but no woman ever stirred his heart—until a vengeful fairy tumbled Adrienne de Simone out of modern-day Seattle and into medieval Scotland. Captive in a century not her own, entirely too bold, too outspoken, she was an irresistible challenge to the sixteenth-century rogue. Coerced into a marriage with Hawk, Adrienne vowed to keep him at arm's length—but his sweet seduction played havoc with her resolve.A prisoner in time...She had a perfect ""no"" on her perfect lips for the notorious laird, but Hawk swore she would whisper his name with desire, begging for the passion he longed to ignite within her. Not even the barriers of time and space would keep him from winning her love. Despite her uncertainty about following the promptings of her own passionate heart, Adrienne's reservations were no match for Hawk's determination to keep her by his side...",400,38,29.5k follower,"['Romance', 'Time Travel', 'Historical Romance', 'Fantasy', 'Paranormal Romance', 'Paranormal', 'Historical']","3,462 review","27,094 (38%)","22,197 (31%)","14,901 (20%)","4,688 (6%)","2,081 (2%)"
Think and Grow Rich,Napoleon Hill,4.18,"326,266 rating","January 1, 1937","Think and Grow Rich is a guide to success by Napoleon Hill, which was first published in 1937 following the Great Depression. It was immediately welcomed as an antidote to hard times and remained a bestseller for decades. Many people still find its philosophy of positive thinking and its specific steps for achieving wealth both relevant and life-changing. Hill contends that our thoughts become our reality, and offers a plan and principles for transforming thoughts into riches, including visualization, affirmation, creating a Master Mind group, defining a goal, and planning.",233,"1,270","4,650 follower","['Business', 'Self Help', 'Nonfiction', 'Finance', 'Personal Development', 'Money', 'Psychology', 'Business', 'Self Help', 'Nonfiction', 'Finance', 'Personal Development', 'Money', 'Psychology', 'Business', 'Self Help', 'Nonfiction', 'Finance', 'Personal Development', 'Money', 'Psychology', 'Business', 'Self Help', 'Nonfiction', 'Finance', 'Personal Development', 'Money', 'Psychology', 'Business', 'Self Help', 'Nonfiction', 'Finance', 'Personal Development', 'Money', 'Psychology']","10,152 review","165,721 (50%)","88,058 (26%)","47,492 (14%)","15,834 (4%)","9,161 (2%)"
Of Love and Other Demons,Gabriel García Márquez,3.97,"75,318 rating","September 1, 1994","On her twelfth birthday, Sierva Maria, the only child of a decaying noble family in an eighteenth-century South American seaport, is bitten by a rabid dog. Believed to be possessed, she is brought to a convent for observation. And into her cell stumbles Father Cayetano Delaura, who has already dreamed about a girl with hair trailing after her like a bridal train. As he tends to her with holy water and sacramental oils, Delaura feels something shocking begin to occur. He has fallen in love, and it isn't long until Sierva Maria joins him in his fevered misery. Unsettling and indelible, Of Love and Other Demons is an evocative, majestic tale of the most universal experiences known to woman and man.",160,820,36.1k follower,"['Fiction', 'Classics', 'Magical Realism', 'Historical Fiction', 'Romance', 'Literature', 'Latin American']","4,023 review","23,849 (31%)","30,212 (40%)","16,973 (22%)","3,465 (4%)",819 (1%)
Flags of Our Fathers,James D. Bradley,4.21,"60,347 rating","May 2, 2000","In this unforgettable chronicle of perhaps the most famous moment in American military history, James Bradley has captured the glory, the triumph, the heartbreak, and the legacy of the six men who raised the flag at Iwo Jima. Here is the true story behind the immortal photograph that has come to symbolize the courage and indomitable will of America.In February 1945, American Marines plunged into the surf at Iwo Jima—and into history. Through a hail of machine-gun and mortar fire that left the beaches strewn with comrades, they battled to the island's highest peak. And after climbing through a landscape of hell itself, they raised a flag.Now the son of one of the flagraisers has written a powerful account of six very different young men who came together in a moment that will live forever.To his family, John Bradley never spoke of the photograph or the war. But after his death at age seventy, his family discovered closed boxes of letters and photos. In Flags of Our Fathers, James Bradley draws on those documents to retrace the lives of his father and the men of Easy Company. Following these men's paths to Iwo Jima, James Bradley has written a classic story of the heroic battle for the Pacific's most crucial island—an island riddled with Japanese tunnels and 22,000 fanatic defenders who would fight to the last man.But perhaps the most interesting part of the story is what happened after the victory. The men in the photo—three were killed during the battle—were proclaimed heroes and flown home, to become reluctant symbols. For two of them, the adulation was shattering. Only James Bradley's father truly survived, displaying no copy of the famous photograph in his home, telling his son only: ""The real heroes of Iwo Jima were the guys who didn't come back.""Few books ever have captured the complexity and furor of war and its aftermath as well as Flags of Our Fathers. A penetrating, epic look at a generation at war, this is history told with keen insight, enormous honesty, and the passion of a son paying homage to his father. It is the story of the difference between truth and myth, the meaning of being a hero, and the essence of the human experience of war.From the Hardcover edition.",382,12,324 follower,"['History', 'Nonfiction', 'Military Fiction', 'War', 'World War II', 'Biography', 'Military History', 'History', 'Nonfiction', 'Military Fiction', 'War', 'World War II', 'Biography', 'Military History', 'History', 'Nonfiction', 'Military Fiction', 'War', 'World War II', 'Biography', 'Military History']","1,829 review","28,257 (46%)","20,754 (34%)","8,441 (13%)","1,834 (3%)","1,061 (1%)"
