title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Life and Loves of a She Devil,Fay Weldon,3.76,"5,702 rating","January 1, 1983","Ruth Patchett never thought of herself as particularly devilish. Rather the opposite in fact -- simply a tall, not terribly attractive woman living a quiet life as a wife and mother in a respectable suburb. But when she discovers that her husband is having a passionate affair with the lovely romantic novelist Mary Fisher, she is so seized by envy that she becomes truly diabolic. Within weeks she has burnt down the family home, collected the insurance, made love to the local drunk and embarked on a course of destruction and revenge. A blackly comic satire of the war of the sexes, LIFE AND LOVES OF A SHE DEVIL is the fantasy of the wronged woman made real.",256,279,365 follower,"['Fiction', 'Feminism', 'Humor', 'Classics', 'Contemporary', 'Literary Fiction', 'Novels']",489 review,"1,374 (24%)","2,227 (39%)","1,572 (27%)",422 (7%),107 (1%)
Memoirs of an Infantry Officer,Siegfried Sassoon,4.07,"1,688 rating","January 1, 1930","A fictionalised autobiography of the period between the spring of 1916 and the summer of 1917, in which the story moves from the trenches to the Fourth Army School, to Morlancourt and a raid, and then to the Battle of the Somme.",225,116,157 follower,"['War', 'Fiction', 'World War I', 'Classics', 'Historical Fiction', 'Military Fiction', 'Poetry']",96 review,602 (35%),711 (42%),285 (16%),68 (4%),22 (1%)
The Vor Game,Lois McMaster Bujold,4.27,"25,186 rating","January 1, 1990","Hugo Award Winner! Miles Vorkosigan graduates from the Academy, joins a mutiny, is placed under house arrest, goes on a secret mission, reconnects with his loyal Dendarii Mercenaries, rescues his Emperor, and thwarts an interstellar war. Situation normal, if you're Miles.",346,176,38.1k follower,"['Science Fiction', 'Space Opera', 'Fiction', 'Hugo Awards', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook']","1,017 review","11,339 (45%)","10,011 (39%)","3,275 (13%)",413 (1%),148 (<1%)
Troubles,J.G. Farrell,3.82,"5,236 rating","January 1, 1970","Winner of the Lost Man Booker Prize1919: After surviving the Great War, Major Brendan Archer makes his way to Ireland, hoping to discover whether he is indeed betrothed to Angela Spencer, whose Anglo-Irish family owns the once-aptly-named Majestic Hotel in Kilnalough. But his fiancée is strangely altered and her family's fortunes have suffered a spectacular decline. The hotel's hundreds of rooms are disintegrating on a grand scale; its few remaining guests thrive on rumors and games of whist; herds of cats have taken over the Imperial Bar and the upper stories; bamboo shoots threaten the foundations; and piglets frolic in the squash court. Meanwhile, the Major is captivated by the beautiful and bitter Sarah Devlin. As housekeeping disasters force him from room to room, outside the order of the British Empire also totters: there is unrest in the East, and in Ireland itself the mounting violence of ""the troubles."" Troubles is a hilarious and heartbreaking work by a modern master of the historical novel.",459,10,172 follower,"['Fiction', 'Historical Fiction', 'Ireland', 'Irish Literature', 'Classics', 'Historical', 'Novels', 'Fiction', 'Historical Fiction', 'Ireland', 'Irish Literature', 'Classics', 'Historical', 'Novels', 'Fiction', 'Historical Fiction', 'Ireland', 'Irish Literature', 'Classics', 'Historical', 'Novels']",653 review,"1,522 (29%)","1,951 (37%)","1,232 (23%)",379 (7%),152 (2%)
The Story of a Shipwrecked Sailor,Gabriel García Márquez,3.84,"28,704 rating","January 1, 1955","This is Marquez's account of a real-life event. In 1955, eight crew members of the destroyer Caldas, were swept into the Caribbean Sea. The sole survivor, Luis Alejandro Belasco, told the true version of the events to Marquez, causing great scandal at the time.",106,820,36.1k follower,"['Fiction', 'Spanish Literature', 'Literature', 'Latin American', 'School', 'Adventure', 'Latin American Literature', 'Fiction', 'Spanish Literature', 'Literature', 'Latin American', 'School', 'Adventure', 'Latin American Literature', 'Fiction', 'Spanish Literature', 'Literature', 'Latin American', 'School', 'Adventure', 'Latin American Literature']","1,905 review","7,213 (25%)","11,940 (41%)","7,684 (26%)","1,480 (5%)",387 (1%)
The Green House,Mario Vargas Llosa,3.74,"4,568 rating","January 1, 1966","Mario Vargas Llosa's classic early novel takes place in a Peruvian town, situated between desert and jungle, which is torn by boredom and lust. Don Anselmo, a stranger in a black coat, builds a brothel on the outskirts of the town while he charms its innocent people, setting in motion a chain reaction with extraordinary consequences.This brothel, called the Green House, brings together the innocent and the corrupt; Bonificia, a young Indian girl saved by the nuns only to become a prostitute; Father Garcia, struggling for the church; and four best friends drawn to both excitement and escape.The conflicting forces that haunt the Green House evoke a world balanced between savagery and civilization -- and one that is cursed by not being able to discern between the two.",416,473,"8,163 follower","['Fiction', 'Latin American', 'Spanish Literature', 'Classics', 'Novels', 'Latin American Literature', 'Literature', 'Fiction', 'Latin American', 'Spanish Literature', 'Classics', 'Novels', 'Latin American Literature', 'Literature', 'Fiction', 'Latin American', 'Spanish Literature', 'Classics', 'Novels', 'Latin American Literature', 'Literature']",346 review,"1,225 (26%)","1,617 (35%)","1,180 (25%)",388 (8%),158 (3%)
"I, Rigoberta Menchú: An Indian Woman in Guatemala",Rigoberta Menchú,3.83,"5,880 rating","January 1, 1984","Her story reflects the experiences common to many Indian communities in Latin America today. Rigoberta suffered gross injustice and hardship in her early life: her brother, father and mother were murdered by the Guatemalan military. She learned Spanish and turned to catechist work as an expression of political revolt as well as religious commitment. The anthropologist Elisabeth Burgos-Debray, herself a Latin American woman, conducted a series of interviews with Rigoberta Menchu. The result is a book unique in contemporary literature which records the detail of everyday Indian life. Rigoberta’s gift for striking expression vividly conveys both the religious and superstitious beliefs of her community and her personal response to feminist and socialist ideas. Above all, these pages are illuminated by the enduring courage and passionate sense of justice of an extraordinary woman.",252,34,79 follower,"['Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Politics', 'Feminism', 'Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Politics', 'Feminism', 'Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Politics', 'Feminism', 'Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Politics', 'Feminism', 'Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Politics', 'Feminism']",531 review,"1,650 (28%)","2,176 (37%)","1,568 (26%)",375 (6%),111 (1%)
Scarlet Plume,Frederick Manfred,4.03,111 rating,"August 1, 1973","Widowed and captured during the 1862 clash between the Sioux and white settlers, Judith Raveling finds salvation with Scarlet Plume, the sympathetic nephew of a powerful Sioux chieftain. Reissue.",352,64,19 follower,"['Historical Fiction', 'Westerns', 'Adventure']",17 review,39 (35%),41 (36%),27 (24%),3 (2%),1 (<1%)
Stone of Farewell,Tad Williams,4.10,"48,757 rating","August 7, 1990","The second book in the trilogy that launched one of the most important fantasy writers of our time.It is a time of darkness, dread, and ultimate testing for the realm of Osten Ard, for the wild magic and terrifying minions of the undead Sithi ruler, Ineluki the Storm King, are spreading their seemingly undefeatable evil across the kingdom. With the very land blighted by the power of Ineluki’s wrath, the tattered remnants of a once-proud human army flee in search of a last sanctuary and rallying point—the Stone of Farewell, a place shrouded in mystery and ancient sorrow. And even as Prince Josua seeks to rally his scattered forces, Simon and the surviving members of the League of the Scroll are desperately struggling to discover the truth behind an almost-forgotten legend, which will take them from the fallen citadels of humans to the secret heartland of the Sithi—where near-immortals must at last decide whether to ally with the race of men in a final war against those of their own blood.",608,329,"6,948 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Young Adult']","1,018 review","18,941 (38%)","18,792 (38%)","8,495 (17%)","1,887 (3%)",642 (1%)
The Castle of Crossed Destinies,Italo Calvino,3.46,"9,411 rating","January 1, 1969","Semiotic fantasy novel by Italo Calvino, published in Italian in 1973 as Il castello dei destini incrociati. It consists of a series of short tales gathered into two sections, The Castle of Crossed Destinies and The Tavern of Crossed Destinies. The novel concerns two groups of travelers through a forest, both of which have lost the power to speak as the result of traumatic events. One group is spending the night in a tavern, the other in a castle. In each place, the travelers tell the stories of their lives, using tarot cards instead of words. A narrator at each place interprets the cards for the reader, but since the tarot cards are subject to multiple interpretations, the stories the narrators offer are not necessarily the stories intended by the mute storytellers.",144,479,"7,826 follower","['Fiction', 'Fantasy', 'Italian Literature', 'Short Stories', 'Classics', 'Italy', 'Literature']",800 review,"1,624 (17%)","3,047 (32%)","3,162 (33%)","1,200 (12%)",378 (4%)
Silver on the Tree,Susan Cooper,4.11,"34,512 rating","January 1, 1977","The Dark is rising in its last and greatest bid to control the world. And Will Stanton -- last-born of the immortal Old Ones, dedicated to keeping the world free -- must join forces with this ageless master Merriman and Bran, the Welsh boy whose destiny ties him to the Light. Drawn in with them are the three Drew children, who are mortal, but have their own vital part in the story. These six fight fear and death in the darkly brooding Welsh hills, in a quest through time and space that touches the most ancient myths of the British Isles, and that brings Susan Cooper's masterful sequence of novels to a satisfying close.",274,118,"2,307 follower","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Arthurian', 'Adventure']",939 review,"14,384 (41%)","12,122 (35%)","6,117 (17%)","1,355 (3%)",534 (1%)
The Key to Zion,Bodie Thoene,4.39,"3,179 rating","January 3, 1991","Encompassed by Enemies Bent on Their Destruction, Their Hopes Were Fixed on-The Key to Zion The fifth book in THE ZION CHRONICLES, The Key to Zion opens with the British in the final stages of their military evacuation from Palestine. Haj Amin Husseini and the Arab Palestinians have been impatiently awaiting this day, but their power has gradually eroded. Five Mid-Eastern nations have gathered around the tiny country to divide it up for themselves, totally ignoring the interests of the Palestinians in their greedy conspiracy to destroy the Jews. While the Jewish Haganah frantically trains its pilots in fighter planes which they, ironically, have bought from Germany Moshe is still attempting to supply the Old City of Jerusalem with food. Even before statehood is declared on May 14, 1948, full-scale fighting breaks out between the Arabs and the Jews with no intervention from the British. And caught in the middle are the fleeing Palestinian refugees clogging the roads in front of the incoming armies. The Key to Zion signals the hour of destiny",352,244,"1,220 follower","['Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Adult Fiction', 'Romance']",57 review,"1,776 (55%)",957 (30%),364 (11%),61 (1%),21 (<1%)
Ματωμένα χώματα,Dido Sotiriou,4.40,"4,725 rating","January 1, 1962","Νεοελληνική πεζογραφία - Μυθιστόρημα Τα Ματωμένα Χώματα τα είπαν ""βιβλίο της σύγχρονης Εξόδου του μικρασιατικού Ελληνισμού"". Τα είπαν ""σεισμική δόνηση"". Μυθιστόρημα που ""Τσούζει. Ζεματάει. Κάει. Τιμωρεί. Έχει ψυχή ανθρώπινη. Οργή λαού. Πόνο εθνικό"". ""Κάστρο σωστό λόγου, ενάντια στον καιρό, τη λησμονιά και το ψέμα"". Τα ""Ματωμένα Χώματα"" εκδόθηκαν το 1962. Μεταφράστηκαν σε μια σειρά χώρες, Γαλλία, Σοβιετική Ένωση, Ουγγαρία, σε όλα τα Βαλκάνια κλπ. Στην Τουρκία είχαν συγκλονιστική απήχηση. ""Μέσα στην επική ατμόσφαιρα του βιβλίου αυτού, που είναι ένα είδος ""Πολέμου και Ειρήνης"" της Ελλάδας - γράφει ο Οίκος Σάντερ - αντί να αναζωπυρώνεται το μίσος, ζωντανεύει το ανθρώπινο δράμα όλων μικρών λαών που σφαγιάζονται στο βωμό των ιμπεριαλιστικών συμφερόντων."" ""Το διάβασα σε μια νύχτα - γράφειο ο πρόεδρος του Βιομηχανικού Επιμελητηρίου της Πόλης, Ερτογρούλ Σοϋσάλ - κι έχυσα δάκρυα και για τους δυο λαούς μας. Ωραίο βιβλίο, απόλυτα έντιμο σαν όλα τα μεγάλα έργα. Οι διανοούμενοί μας το υποδέχτηκαν με αληθινό ενθουσιασμό"".",340,14,126 follower,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Greece', 'War', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Greece', 'War', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Greece', 'War']",215 review,"2,614 (55%)","1,531 (32%)",469 (9%),88 (1%),23 (<1%)
Kristy's Great Idea,Ann M. Martin,3.99,"33,671 rating","August 1, 1986","Kristy thinks the Baby-sitters Club is a great idea. She and her friends Claudia, Stacey, and Mary Anne all love taking care of kids. A club will give them the chance to have lots of fun—and make tons of money.But nobody counted on crank calls, uncontrollable two-year-olds, wild pets, and parents who don't always tell the truth. And then there's Stacey, who's acting more and more mysterious. Having a baby-sitters club isn't easy, but Kristy and her friends aren't giving up until they get it right!",153,931,"2,783 follower","['Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Contemporary', 'Realistic Fiction', 'Juvenile']","1,762 review","13,783 (40%)","9,475 (28%)","7,663 (22%)","1,864 (5%)",886 (2%)
Discontents: New Queer Writers,Dennis Cooper,3.92,37 rating,"January 1, 1991",Book by,387,104,"1,339 follower","['Queer', 'Short Stories', 'Fiction', 'Anthologies', 'LGBT', 'Poetry', 'Queer Lit']",3 review,8 (21%),19 (51%),9 (24%),1 (2%),0 (0%)
A Tomb for Boris Davidovich,Danilo Kiš,4.14,"3,191 rating","January 1, 1976","Composed of seven dark tales, A Tomb for Boris Davidovich presents variations on the theme of political and social self-destruction throughout Eastern Europe in the first half of the twentieth century. The characters in these stories are caught in a world of political hypocrisy, which ultimately leads to death, their common fate. Although the stories Kis tells are based on historical events, the beauty and precision of his prose elevates these ostensibly true stories into works of literary art that transcend the politics of their time.",136,103,480 follower,"['Fiction', 'Short Stories', 'Literature', 'Serbian Literature', 'Classics', '20th Century', 'Literary Fiction', 'Fiction', 'Short Stories', 'Literature', 'Serbian Literature', 'Classics', '20th Century', 'Literary Fiction', 'Fiction', 'Short Stories', 'Literature', 'Serbian Literature', 'Classics', '20th Century', 'Literary Fiction', 'Fiction', 'Short Stories', 'Literature', 'Serbian Literature', 'Classics', '20th Century', 'Literary Fiction', 'Fiction', 'Short Stories', 'Literature', 'Serbian Literature', 'Classics', '20th Century', 'Literary Fiction']",240 review,"1,332 (41%)","1,152 (36%)",549 (17%),127 (3%),31 (<1%)
Memoirs of a Dutiful Daughter,Simone de Beauvoir,4.12,"15,601 rating","January 1, 1958","A superb autobiography by one of the great literary figures of the twentieth century, Simone de Beauvoir's Memoirs of a Dutiful Daughter offers an intimate picture of growing up in a bourgeois French family, rebelling as an adolescent against the conventional expectations of her class, and striking out on her own with an intellectual and existential ambition exceedingly rare in a young woman in the 1920s.She vividly evokes her friendships, love interests, mentors, and the early days of the most important relationship of her life, with fellow student Jean-Paul Sartre, against the backdrop of a turbulent time in France politically.",359,307,"9,113 follower","['Nonfiction', 'Feminism', 'Memoir', 'Biography', 'Classics', 'Philosophy', 'France', 'Nonfiction', 'Feminism', 'Memoir', 'Biography', 'Classics', 'Philosophy', 'France', 'Nonfiction', 'Feminism', 'Memoir', 'Biography', 'Classics', 'Philosophy', 'France']","1,185 review","6,685 (42%)","5,430 (34%)","2,499 (16%)",686 (4%),301 (1%)
Enchantress from the Stars,Sylvia Engdahl,3.95,"3,960 rating","February 1, 1970","The Federation Anthropological Service would never officially have allowed Elana to be on this mission to the medieval planet Andrecia. If Youngling peoples found out that a supremely advanced and enlightened society like the Federation existed, it would irreparably damage their evolution. Stowing away aboard her father's ship, Elana suddenly becomes the key to a dangerous plan to turn back the invasion of Andrecia by an aggressive, space faring Youngling civilization. How can she possibly help the Andrecians who still believe in magic and superstition, against a force armed with advanced technology, without revealing her alien powers? Apprentice Medical Officer Jarel wishes that the planet the Imperial Exploration Corps have chosen to colonize didn't have a ""humanoid"" population already living on it. The invaders don't consider the Andrecians to be human and Jarel has seen the atrocious treatment the natives get from his people. How can he make a difference, when he alone regrets the destruction that is people bring? Georyn, the youngest son of a poor Andrecian woodcutter, knows only that there is a terrible dragon on the other side of the enchanted forest, and he is prepared to do whatever it takes to defeat it. In his mind, Elana is the Enchantress from the Stars who has come to test him, to prove he is worthy of defeating the dragon and its powerful minions. Despite both Elana's and Jarel's inner turmoil, Georyn's burden is by far the heaviest. Ultimately, he must pit his innocent faith in the magic of his Enchantress from the Stars against foes who have come from a world beyond his comprehension.",288,90,255 follower,"['Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Classics', 'Adventure', 'Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Classics', 'Adventure', 'Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Classics', 'Adventure', 'Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Classics', 'Adventure', 'Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Classics', 'Adventure']",463 review,"1,364 (34%)","1,439 (36%)",837 (21%),237 (5%),83 (2%)
