title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Christmas Knight,Christina Skye,4.12,305 rating,"October 1, 1998","A DAMSEL IN DISTRESSHope O'Hara desperately needs a Christmas miracle or she'll lose her beloved Glenbrae House forever. Just when she thinks all is lost, a mysterious stranger comes riding into her life. From the moment she first sees him, Hope instinctively trusts Ronan MacLeod, but she doesn't quite know what to do when her valiant - and virile - rescuer claims that he's...a medieval knight!A KNIGHT IN SHINING ARMORHeeding the call of a lady in need is the duty of a true knight, but the damsel that MacLeod has been sent through time to protect is unlike any maiden he has ever encountered. She's stubborn, outspoken...and possesses a wondrous beauty he is powerless to resist. And after he first holds Hope in his arms, MacLeod knows he - with a little help from Draycott Abbey's guardian ghost and his cat, Gideon - will do anything to rescue her from an unknown enemy bent on destroying her dreams.",385,"['Romance', 'Christmas', 'Time Travel', 'Fiction', 'Paranormal', 'Holiday', 'Historical']",333 follower,18 review,58,1 (<1%),7 (2%),67 (21%),110 (36%),120 (39%)
Körkarlen,Selma Lagerlöf,3.73,998 rating,"January 1, 1912","Körkarlen handlar om en slumsyster som ligger på sin dödsbädd och ber om att få träffa David Holm, en man som lider av alkoholproblem. Berättelsen bygger på tillbakablickar där det förflutna i skikt på skikt blottläggs. När Lagerlöf började skriva boken kallade hon den för sin ""Christmas Carol"" i hänvisning till Charles Dickens berättelse. Körkarlen har filmatiserats två gånger i Sverige och en gång i Frankrike.",216,"['Classics', 'Fiction', 'Swedish Literature', 'Fantasy', 'Horror', 'Sweden', '20th Century']",601 follower,103 review,"1,134",12 (1%),75 (7%),307 (30%),383 (38%),221 (22%)
The Tailor of Panama,John le Carré,3.51,"9,103 rating","January 1, 1996","Le Carré's Panama—the young country of 2.5 million souls which, on December 31, 1999, will gain full control of the Panama Canal—is a Casablanca without heroes, a hotbed of drugs, laundered money and corruption.Seldom has the weight of global politics descended so heavily on such a tiny and unprepared nation. And seldom has the hidden eye of British Intelligence selected such an unlikely champion as Harry Pendel—a charmer, a dreamer, an evader, a fabulist and presiding genius of the house of Pendel & Braithwaite Co. Limitada, Tailors to Royalty, formerly of London and presently of Panama City.Yet there is a logic to the spies' choice. Everybody who is anybody in Central America passes through Pendel's doors. He dresses politicos and crooks and conmen. His fitting room hears more confidences than a priest's confessional. And when Harry Pendel doesn't hear things as such—well, he hears them anyway, by other means.For what is a tailor for, if not to disduise reality with appearance? What is truth if not the plaything of the artist? And what are spies and politicians and journalists if not themselves selectors and manipulators of the truth for their own ends?In a thrilling, hilarious novel, le Carré has provided us with a satire about the fate of truth in modern times. Once again, he has effortlessly expanded the borders of the spy story to bring us a magnificent entertainment straight out of the pages of tomorrow's history.JOHN LE CARRÉ was born in 1931. After attending the universities of Bern and Oxford, he taught at Eton and spent five years in the British Foreign Service. His third novel, The Spy Who Came In from the Cold, secured him a worldwide reputation, which was solidified by the acclaim for his trilogy, Tinker, Tailor, Soldier, Spy, The Honourable Schoolboy and Smiley's People. His mostly autobiographical novel, A Perfect Spy, wa followed by The Russia House, The Night Manager and Our Game. The Tailor of Panama is his sixteenth novel.John le Carré lives in Cornwall, England.",332,"['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Crime', 'Spy Thriller', 'Mystery Thriller']","8,512 follower",513 review,174,236 (2%),953 (10%),"3,264 (35%)","3,238 (35%)","1,412 (15%)"
A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir,4.06,370 rating,"January 1, 1997","In 1947, Simone de Beauvoir met Pulitzer Prize–winning writer Nelson Algren in Chicago, and it was love at first sight. A passionate affair ensued, spanning twenty years and four continents in an era when a transatlantic flight took twenty-four hours and overseas telephone calls were a luxury. A Transatlantic Love Affair collects more than three hundred love letters written in English by de Beauvoir to Algren.Unique among the prolific correspondence de Beauvoir conducted throughout her life, these letters involved someone not at all of her world. De Beauvoir was forced to explain to Algren everything that usually went without saying: her background, her life in Paris, and the political situation in Paris. The result is a cross between a personal memoir and an insider’s intellectual history of Left Bank life in postwar Paris, populated with luminaries including Albert Camus, Truman Capote, Colette, Alberto Giacometti, Margaret Mead, and Richard Wright.Written as she was working on The Mandarins, America Day by Day, and The Second Sex, the letters provide a new backdrop for those now classic works. Recently on the bestseller list in France, these frank, tender, and often humorous letters reveal an unusual portrait of the “Second Simone.”",560,"['Nonfiction', 'Biography', 'France', 'Biography Memoir', 'Memoir', 'French Literature', 'Literature', 'Nonfiction', 'Biography', 'France', 'Biography Memoir', 'Memoir', 'French Literature', 'Literature', 'Nonfiction', 'Biography', 'France', 'Biography Memoir', 'Memoir', 'French Literature', 'Literature', 'Nonfiction', 'Biography', 'France', 'Biography Memoir', 'Memoir', 'French Literature', 'Literature', 'Nonfiction', 'Biography', 'France', 'Biography Memoir', 'Memoir', 'French Literature', 'Literature']","9,113 follower",35 review,307,3 (<1%),14 (3%),76 (20%),141 (38%),136 (36%)
To Build a Fire and Other Stories,Jack London,4.07,"4,875 rating","November 1, 1908","This edition of To Build a Fire and Other Stories includes an Introduction, Biographical Note, and Afterword by David Lubar. In these collected stories of man against the wilderness, London lays claim to the title of greatest outdoor adventure writer of all time.Contents:- To build a fire- Love of life- Chinago- Told in the drooling ward- The Mexican- War- South of the slot- Water baby- All Gold Canyon- Koolau the leper- Apostate- Mauki- An Odyssey of the north- A piece of steak- Strength of the strong- Red one- Wit or Porportuk- God of his fathers- In a far country- To the man on trail- White silence- League of the old men- Wisdom of the trail- Batard",480,"['Fiction', 'Classics', 'Short Stories', 'Adventure', 'Literature', 'American', 'Nature']","6,795 follower",210 review,"6,588",82 (1%),171 (3%),919 (18%),"1,861 (38%)","1,842 (37%)"
The Little White Horse,Elizabeth Goudge,4.09,"13,754 rating","January 1, 1946","In 1842, thirteen-year-old orphan Maria Merryweather arrives at Moonacre Manor, her family's ancestral home in an charmed village in England's West Country, and she feels as if she’s entered Paradise. Her new guardian, her uncle Sir Benjamin, is kind and funny; the Manor itself feels like home right away; and every person and animal she meets is like an old friend. But there is something incredibly sad beneath all of this beauty and comfort, that shadowing Moonacre Manor and the town around it. Maria is determined to learn about it, change it, and give her own life story a happy ending.The enchanted valley of Moonacre is shadowed by a tragedy that happened years ago, and the memory of the Moon Princess and the mysterious little white horse. Determined to restore peace and happiness to the whole of Moonacre Valley, Maria finds herself involved with an ancient feud, and she discovers it is her destiny to end it and right the wrongs of her ancestors. Maria usually gets her own way. But what can one solitary girl do?A new-fashioned fantasy story that is as wonderful as the best classic fairy tales.(The 1994 mini-series ""Moonacre"" and 2008 movie ""The Secret of Moonacre"" and the are both based on this book.)",238,"['Fantasy', 'Classics', 'Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Historical Fiction']",746 follower,"1,362 review",98,258 (1%),726 (5%),"2,605 (18%)","4,114 (29%)","6,051 (43%)"
Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks,4.05,"14,313 rating","January 1, 1994","INTERNATIONAL BESTSELLER - Pulitzer Prize winning author presents the stories of a wide range of Muslim women in the Middle East. As an Australian American and an experienced foreign correspondent, Brooks' thoughtful analysis attempts to understand the precarious status of women in the wake of Islamic fundamentalism.""Frank, enraging, and captivating."" - The New York TimesNine Parts of Desire is the story of Brooks' intrepid journey toward an understanding of the women behind the veils, and of the often contradictory political, religious, and cultural forces that shape their lives. Defying our stereotypes about the Muslim world, Brooks' acute analysis of the world's fastest growing religion deftly illustrates how Islam's holiest texts have been misused to justify repression of women, and how male pride and power have warped the original message of a once liberating faith. As a prizewinning foreign correspondent for  The Wall Street Journal , Geraldine Brooks spent six years covering the Middle East through wars, insurrections, and the volcanic upheaval of resurgent fundamentalism. Yet for her, headline events were only the backdrop to a less obvious but more enduring drama: the daily life of Muslim women.",255,"['Nonfiction', 'Religion', 'Islam', 'History', 'Feminism', 'Womens', 'Politics']","8,234 follower","1,415 review",39,185 (1%),486 (3%),"2,704 (18%)","6,035 (42%)","4,903 (34%)"
Memories of Midnight,Sidney Sheldon,3.74,"19,755 rating","January 1, 1990","In THE OTHER SIDE OF MIDNIGHT, they played the ultimate game of love, lust, and death.Now, in MEMORIES OF MIDNIGHT, the survivors meet to play one last time...Shadowed by tragedy and burdened by amnesia, a beautiful woman desperately tries to return to reality. She is Catherine Douglas, destined to once again challenge the cruel, charismatic power of Constantin Demiris, the Greek shipping tycoon who murdered Catherine's husband. Now, in the glittering capitals and carefree playgrounds of post-war Europe, Demiris sets his deadly sights on Catherine -- and the single, treacherous secret whose shattering truth is known to her alone...",404,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Romance', 'Mystery Thriller', 'Crime']","8,009 follower",593 review,277,311 (1%),"1,442 (7%)","6,196 (31%)","6,964 (35%)","4,842 (24%)"
Have a Nice Day!: A Tale of Blood and Sweatsocks,Mick Foley,4.29,"9,835 rating","January 1, 1999","Mick Foley is a nice man, a family man who loves amusement parks and eating ice cream in bed. So how to explain those Japanese death matches in rings with explosives, golden thumbtacks and barbed wire instead of rope? The second-degree burn tissue? And the missing ear that was ripped off during a bout-in which he kept fighting? Here is an intimate glimpse into Mick Foley's mind, his history, his work and what some might call his pathology. Now with a bonus chapter summarizing the past 15 months-from his experience as a bestselling author through his parting thoughts before his final match. A tale of blood, sweat, tears and more blood-all in his own words-straight from the twisted genius behind Cactus Jack, Dude Love, and Mankind.",768,"['Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor', 'Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor', 'Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor', 'Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor', 'Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor']",361 follower,449 review,51,129 (1%),232 (2%),"1,196 (12%)","3,425 (34%)","4,853 (49%)"
The Play of the Eyes,Elias Canetti,4.13,366 rating,"January 1, 1985","Hardcover with jacket. Good condition. First English edition. Translated from the German by Ralph Manheim. Minor edgewear to the jacket and hardcover. The jacket inner flaps are tanned. The rear board is bumped and nicked on the upper edge. A few minor marks on the page block; slight bumps to a few page edges. All text is clear, with sound binding. CM",329,"['German Literature', 'Biography', 'Nonfiction', 'Nobel Prize', 'Literature', 'Bulgaria', 'Memoir']",582 follower,36 review,129,2 (<1%),10 (2%),69 (18%),142 (38%),143 (39%)
Rules of the Wild: A Novel,Francesca Marciano,3.84,"1,233 rating","January 1, 1998","A mesmerizing novel of love and nostalgia set in the vast spaces of contemporary East Africa.Romantic, often resonantly ironic, moving and wise, Rules of the Wild transports us to a landscape of unsurpassed beauty even as it gives us a sharp-eyed portrait of a closely knit tribe of cultural the expatriates living in Kenya today. Challenged by race, by class, and by a longing for home, here are ""safari boys"" and samaritans, reporters bent on their own fame, travelers who care deeply about elephants but not at all about the people of Africa. They all know each other. They meet at dinner parties, they sleep with each other, they argue about politics and the best way to negotiate their existence in a place where they don't really belong.At the center is Esmé, a beautiful young woman of dazzling ironies and introspections, who tells us her story in a voice both passionate and self-deprecating. Against a paradoxical backdrop of limitless physical freedom and escalating civil unrest, Esmé struggles to make sense of her own place in Africa and of her feelings for the two men there whom she loves--Adam, a second-generation Kenyan who is the first to show her the wonders of her adopted land, and Hunter, a British journalist sickened by its horrors.        Rules of the Wild evokes the worlds of Isak Dinesen, Beryl Markham, and Ernest Hemingway. It explores unforgettably our infinite desire for a perfect elsewhere, for love and a place to call home. It is an astonishing literary debut.",293,"['Fiction', 'Africa', 'Travel', 'Romance', 'Kenya', 'Contemporary', 'Novels']",254 follower,154 review,19,28 (2%),88 (7%),308 (24%),436 (35%),373 (30%)
The Spire,William Golding,3.50,"3,659 rating","January 1, 1964","Dean Jocelin has a vision: that God has chosen him to erect a great spire on his cathedral. His mason anxiously advises against it, for the old cathedral was built without foundations. Nevertheless, the spire rises octagon upon octagon, pinnacle by pinnacle, until the stone pillars shriek and the ground beneath it swims. Its shadow falls ever darker on the world below, and on Dean Jocelin in particular.From the author of Lord of the Flies, The Spire is a dark and powerful portrait of one man's will, and the folly that he creates.",223,"['Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Audiobook', 'Literature', 'Novels']","3,887 follower",380 review,141,165 (4%),461 (12%),"1,132 (30%)","1,184 (32%)",717 (19%)
Byen jeg elskede,Nader Ebrahimi,3.68,"6,029 rating","January 1, 1966","Beskrivelse: Byen jeg elskede kredser om to børns kærlighed til hinanden, til livet og til deres by. Fortællingen skildrer et iransk landsbymiljø fra et barneperspektiv, et ungdomsperspektiv og gennem den voksne fortællers refleksioner. De tre forskellige spor afspejles bogen igennem grafisk ved brug af 3 skriftstørrelser der fletter dynamisk ind i hinanden. Bogen er smukt illustreret af Karl_Emil Heiberg og Shekufe Tadayoni Heiberg. Byen jeg elskede udkom i Iran i 1966 og har siden opnået kultstatus blandt flere generationer af unge og voksne iranere.",108,"['Novels', 'Fiction', 'Literature', 'Iran', 'Short Stories', 'Romance', 'Love']",939 follower,491 review,89,333 (5%),633 (10%),"1,502 (24%)","1,715 (28%)","1,846 (30%)"
69,Ryū Murakami,3.65,"3,743 rating","January 1, 1987","Как в российской литературе есть два Ерофеева и несколько Толстых, так и в японской имеются два Мураками, не имеющих между собой никакого родства.Харуки пользуется большей популярностью за пределами Японии, зато Рю Мураками гораздо радикальнее, этакий хулиган от японской словесности.Роман ""69"" - это история поколения, которое читало Кизи, слушало Джими Хендрикса, курило марихуану и верило, что мир можно изменить к лучшему. За эту книгу Мураками был награжден литературной премией им. Акутагавы. ""Комбинация экзотики, эротики и потрясающей писательской техники"", - писала о романе ""Вашингтон пост"".",207,"['Japan', 'Fiction', 'Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Coming Of Age', 'Japan', 'Fiction', 'Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Coming Of Age', 'Japan', 'Fiction', 'Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Coming Of Age']","3,033 follower",298 review,254,76 (2%),326 (8%),"1,147 (30%)","1,464 (39%)",730 (19%)
I Will Bear Witness 1933-41: A Diary of the Nazi Years,Victor Klemperer,4.26,"2,228 rating","January 1, 1995","The publication of Victor Klemperer's secret diaries brings to light one of the most extraordinary documents of the Nazi period. I Will Bear Witness is a work of literature as well as a revelation of the day-by-day horror of the Nazi years.                           A Dresden Jew, a veteran of World War I, a man of letters and historian of great sophistication, Klemperer recognized the danger of Hitler as early as 1933. His diaries, written in secrecy, provide a vivid account of everyday life in Hitler's Germany.                          What makes this book so remarkable, aside from its literary distinction, is Klemperer's preoccupation with the thoughts and actions of ordinary Germans: Berger the greengrocer, who was given Klemperer's house (""anti-Hitlerist, but of course pleased at the good exchange""), the fishmonger, the baker, the much-visited dentist. All offer their thoughts and theories on the progress of the war: Will England hold out? Who listens to Goebbels? How much longer will it last?                          This symphony of voices is ordered by the brilliant, grumbling Klemperer, struggling to complete his work on eighteenth-century France while documenting the ever- tightening Nazi grip. He loses first his professorship and then his car, his phone, his house, even his typewriter, and is forced to move into a Jews' House (the last step before the camps), put his cat to death (Jews may not own pets), and suffer countless other indignities.                           Despite the danger his diaries would pose if discovered, Klemperer sees it as his duty to record events. ""I continue to write,"" he notes in 1941 after a terrifying run-in with the police. ""This is my heroics. I want to bear witness, precise witness, until the very end.""   When a neighbor remarks that, in his isolation, Klemperer will not be able to cover the main events of the war, he writes: ""It's not the big things that are important, but the everyday life of  tyranny, which may be forgotten. A thousand mosquito bites are worse than a blow on the head. I observe, I note, the mosquito bites.""",544,"['History', 'Nonfiction', 'Holocaust', 'Memoir', 'World War II', 'Biography', 'Germany', 'History', 'Nonfiction', 'Holocaust', 'Memoir', 'World War II', 'Biography', 'Germany', 'History', 'Nonfiction', 'Holocaust', 'Memoir', 'World War II', 'Biography', 'Germany']",94 follower,147 review,90,41 (1%),73 (3%),277 (12%),705 (31%),"1,132 (50%)"
The Origins of the Second World War,A.J.P. Taylor,3.99,"1,637 rating","January 1, 1961","One of the most popular and controversial historians of the twentieth century, who made his subject accessible to millions, A.J.P. Taylor caused a storm of outrage with this scandalous bestseller. Debunking what were accepted truths about the Second World War, he argued provocatively that Hitler did not set out to cause the war as part of an evil master plan, but blundered into it partly by accident, aided by the shortcomings of others. Fiercely attacked for vindicating Hitler, A.J.P. Taylor's stringent re-examination of the events preceding the Nazi invasion of Poland on 1st September 1939 opened up new debate, and is now recognized as a brilliant and classic piece of scholarly research.",357,"['History', 'Nonfiction', 'War', 'World War II', 'Politics', 'Military Fiction', 'European History']",147 follower,135 review,109,17 (1%),58 (3%),376 (22%),657 (40%),529 (32%)
The Forgotten Door,Alexander Key,4.11,"2,677 rating","January 1, 1965","Alternative cover edition for ISBN13: 0590431307 Far from home.Jon has lost his memory. He can't remember who he is or where he came from. He only knows he fell through the forgotten door to the strange planet, Earth, and he is in great danger. Injured from his fall, he has to find someone who will help him. Through his extraordinary power to read people's minds, Jon makes friends with a local family. But then rumors of his existence get back to the army and Jon realizes that the family is in danger, too. Time is running out. He must find the secret passage quickly or he may never get home again.",144,"['Science Fiction', 'Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure']",95 follower,337 review,63,32 (1%),106 (3%),526 (19%),873 (32%),"1,140 (42%)"
Christmas Holiday,W. Somerset Maugham,3.73,"2,633 rating","January 1, 1939","For Christmas, Charley Mason's father granted him a trip to Paris, all expenses paid. It should have been a lark, but on his first night Charley meets a woman whose story will forever change his life.For Lydia has seen tragedy. The Russian Revolution displaced her family, left her homeless, fatherless. And for reasons that elude Charley, Lydia pines for a man half a world away--a dope dealer and murderer whose sins Lydia seeks to absolve through her own self- destruction. Haunting, erotic, deeply effecting, Christmas Holiday explores two souls capsized by compassion--and the confusion that engulfed a generation in the days between the Great Wars.",320,"['Fiction', 'Classics', 'Christmas', 'France', 'British Literature', 'Novels', 'Holiday']","5,276 follower",286 review,"1,311",45 (1%),185 (7%),766 (29%),"1,087 (41%)",550 (20%)
Collected Poems,Geoffrey Hill,4.16,57 rating,"January 1, 1985","Hailed as ""the best poet writing in England"" (Michael Longley, The Guardian) and ""a magnificent poet"" (Poetry), Geoffrey Hill has produced powerfully mythic verse that distinguishes him as a contemporary poet in allegiance with the great tradition. Complex yet spare, Hill is a poet of despair and redemption whose work contains some of contemporary poetry's most powerful moments. This collection brings together for the first time the poems appearing in five previous books, including the acclaimed long poem The Mystery of the Charity of Charles Peguy; also here are three hitherto unpublished poems, Hymns to Our Lady of Chartres.",208,"['Poetry', '20th Century']",46 follower,3 review,67,2 (3%),0 (0%),12 (21%),16 (28%),27 (47%)
