title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Orchard Keeper,Cormac McCarthy,3.54,"10,842 rating","January 1, 1965","Set in a small, remote community in rural Tennessee in the years between the two world wars, ""The Orchard Keeper"" is an early classic from one of America's finest and most celebrated authors. It tells of John Wesley Rattner, a young boy, and Marion Sylder, an outlaw and bootlegger who, unbeknownst to either of them, has killed the boy's father. Cormac McCarthy's debut novel is a magnificent evocation of an American landscape, and of a lost American time. ""The feeling for the land and seasons is so intense as to be part of the story and there are scenes one will never forget ...A complicated and evocative exposition of the transience of life"" - ""Harper's"". ""A true American original"" - ""Newsweek"".",256,54,24.2k follower,"['Fiction', 'Southern Gothic', 'Historical Fiction', 'Novels', 'American', 'Literature', 'Literary Fiction']",974 review,"1,731 (15%)","3,888 (35%)","3,935 (36%)","1,072 (9%)",216 (1%)
Paddington Takes to TV,Michael Bond,3.90,190 rating,"January 1, 1971","When Paddington, the lovably precocious bear, becomes a star on Britain's favorite children's show after he enters a baking contest, chaos ensues in the form of a missing parrot and an origami disaster when he cuts the cake on live television. Reprint.",144,648,364 follower,"['Childrens', 'Fiction', 'Animals', 'Fantasy', 'Classics', 'Middle Grade', 'Chapter Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Classics', 'Middle Grade', 'Chapter Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Classics', 'Middle Grade', 'Chapter Books']",13 review,62 (32%),67 (35%),42 (22%),18 (9%),1 (<1%)
Humboldt's Gift,Saul Bellow,3.85,"9,441 rating","January 1, 1975","The novel, for which Bellow won the Pulitzer Prize for Fiction in 1976, is a self-described ""comic book about death,"" whose title character is modeled on the self-destructive lyric poet Delmore Schwartz. Charlie Citrine, an intellectual, middle-aged author of award-winning biographies and plays, contemplates two significant figures and philosophies in his life: Von Humboldt Fleisher, a dead poet who had been his mentor, and Rinaldo Cantabile, a very-much-alive minor mafioso who has been the bane of Humboldt's existence. Humboldt had taught Charlie that art is powerful and that one should be true to one's own creative spirit. Rinaldo, Charlie's self-appointed financial adviser, has always urged Charlie to use his art to turn a profit. At the novel's end, Charlie has managed to set his own course.",487,262,"1,784 follower","['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Nobel Prize']",724 review,"2,813 (29%)","3,540 (37%)","2,181 (23%)",679 (7%),228 (2%)
Piercing the Darkness,Frank E. Peretti,4.32,"63,072 rating","January 1, 1989","The light shines in the darkness, and the darkness has not overcome it.John 1:5 (ESV)It all begins in Bacon's Corner, a tiny farming community far from the interstate . . . An attempted murder, a case of mistaken-or is it covered up?-identity, and a ruthless lawsuit against a struggling Christian school. Sally Beth Roe, a young loner, a burnout, a kind of ""leftover hippie,""finds herself caught in the middle of these bizarre events, fleeing for her life while trying to recall her dark past.Across a vast panorama of heart-stopping action, Sally Roe's journey is a penetrating portrayal of our times, a reflection of our wanderings, and a vivid reminder of the redemptive power of the Cross. A companion volume to This Present Darkness, readers have purchased over two million copies of Piercing the Darkness since its publication in 1989.",448,102,"3,469 follower","['Christian Fiction', 'Fiction', 'Christian', 'Fantasy', 'Thriller', 'Religion', 'Spirituality', 'Christian Fiction', 'Fiction', 'Christian', 'Fantasy', 'Thriller', 'Religion', 'Spirituality', 'Christian Fiction', 'Fiction', 'Christian', 'Fantasy', 'Thriller', 'Religion', 'Spirituality']",883 review,"34,926 (55%)","17,363 (27%)","7,879 (12%)","1,896 (3%)","1,008 (1%)"
La Confusion des sentiments,Stefan Zweig,4.02,"10,024 rating","January 1, 1926","Au soir de sa vie, un vieux professeur se souvient de l'aventure qui, plus que les honneurs et la réussite de sa carrière, a marqué sa vie. A dix-neuf ans, il a été fasciné par la personnalité d'un de ses professeurs ; l'admiration et la recherche inconsciente d'un Père font alors naître en lui un sentiment mêlé d'idolâtrie, de soumission et d'un amour presque morbide. Freud a salué la finesse et la vérité avec laquelle l'auteur d'Amok et du Joueur d'échecs restituait le trouble d'une passion et le malaise qu'elle engendre chez celui qui en est l'objet. Paru en 1926, ce récit bref et profond connut un succès fulgurant, en raison de la nouveauté audacieuse du sujet. Il demeure assurément l'un des chefs-d'œuvre du grand écrivain autrichien.",124,"2,034","8,704 follower","['Fiction', 'German Literature', 'Literature', 'LGBT', 'Novels', 'Short Stories', '20th Century']","1,021 review","3,599 (35%)","3,883 (38%)","1,919 (19%)",436 (4%),187 (1%)
Los hijos del Grial,Peter Berling,3.47,494 rating,"January 1, 1991","Ambientada en el siglo XII, la acción de esta magistral novela transcurre desde Sicilia, bajo el dominio de Federico II, hasta la Europa del Sacro Imperio, donde la guerra y las maquinaciones políticas entrecruzan los destinos de la Iglesia, el emperador, los caballeros templarios y la secta de los Asesinos. La narración se inicia con el sitio de Montségur, establecido por las tropas de Luis XI y el Papa. En este lugar se hallan ""los hijos del Grial"", los niños Roc y Yeza, quienes, por su ascendencia, están destinados a reconciliar las grandes religiones y a convertirse en reyes de un mundo de paz y armonía. En el último momento, Roc y Yeza son rescatados por una orden secreta al servicio del Grial, dando inicio a una peligrosa odisea a lo largo y ancho de Europa.",869,66,26 follower,"['Fiction', 'Historical Fiction', 'Historical', 'Roman', 'Fantasy', 'German Literature', 'Germany', 'Fiction', 'Historical Fiction', 'Historical', 'Roman', 'Fantasy', 'German Literature', 'Germany', 'Fiction', 'Historical Fiction', 'Historical', 'Roman', 'Fantasy', 'German Literature', 'Germany']",34 review,97 (19%),170 (34%),128 (25%),65 (13%),34 (6%)
Täällä Pohjantähden alla 1–3,Väinö Linna,4.55,"2,019 rating","January 1, 1962","Väinö Linnan suurteos Täällä Pohjantähden alla on piirtynyt suomalaisten muistiin lähihistorian näkemyksellisenä kuvauksena. Sen sivuilla syrjäinen hämäläiskylä elää alkuvoimaista, maanläheistä elämäänsä kansamme suurina murroskausina. Trilogian ajallisina rajakohtina ovat helmikuun manifestia edeltänyt vuosikymmen, josta edetään torppariperheiden tragedian kautta kansalaissotaan ja Suomen itsenäisyyden vuosikymmeniin aina 1950-luvulle saakka. Varttuneempi lukijapolvi tuntee katselevansa silmästä silmään omiakin kokemuksiaan, nuoremmille avautuu ennen tuntemattomia näkymiä kansakunnan kulkemalta tieltä.",1046,29,92 follower,"['Classics', 'Finnish Literature', 'Fiction', 'Historical Fiction', 'Historical', 'War', 'Novels']",70 review,"1,335 (66%)",501 (24%),151 (7%),24 (1%),8 (<1%)
Seeing beyond Depression,Jean Vanier,4.14,111 rating,"January 1, 1999","Depression is a painful reality, an illness that we cannot treat by ourselves. We need help to recover from it, and a friend to walk with us through the difficult times. Jean Vanier, one of the great spiritual writers of our time, has written this simple and clear book about depression. The writing is inspirational and sympathetic as he explores how we can move beyond depression--out of the darkness into the light. In twelve simple but profound chapters, Vanier goes right to the heart of our hurt, clarifying our feelings and offering us hope. On the left-hand page is a succinct thought that is developed in detail on the right-hand page. Seeing Beyond Depression will appeal to: --anyone who has known depression --families and friends of depressed persons --spiritual seekers --fans of Jean Vanier",89,202,162 follower,"['Theology', 'Psychology', 'Nonfiction', 'Mental Health', 'Self Help', 'Spirituality', 'Religion']",12 review,55 (49%),27 (24%),21 (18%),5 (4%),3 (2%)
Boys' Sherlock Holmes,Arthur Conan Doyle,4.52,23 rating,"June 1, 1960",A Selection Of Works Of A. Conan Doyle.,"HardcoverFirst published June 1, 1960",13.6k,22.4k follower,['Mystery'],2 review,15 (65%),5 (21%),3 (13%),0 (0%),0 (0%)
Mickey Mouse's Picnic,Jane Werner Watson,4.36,"1,397 rating","January 1, 1950",Mickey Mouses Picnic [Hardcover] Walt Disney (Author),24,296,27 follower,"['Childrens', 'Picture Books', 'Humor', 'Fiction', 'Animals', 'Media Tie In', 'Childrens', 'Picture Books', 'Humor', 'Fiction', 'Animals', 'Media Tie In', 'Childrens', 'Picture Books', 'Humor', 'Fiction', 'Animals', 'Media Tie In']",25 review,875 (62%),236 (16%),215 (15%),58 (4%),13 (<1%)
Disappointment with God,Philip Yancey,4.18,"6,714 rating","January 1, 1988","""Is God listening? and Can He be trusted?"" In this book, Yancey tackles the questions caused by a God who doesn't always do what we think he's supposed to do.Philip Yancey has a gift for articulating the knotty issues of faith. In Disappointment with God, he poses three questions that Christians wonder but seldom ask aloud: Is God unfair? Is he silent? Is he hidden? This insightful and deeply personal book points to the odd disparity between our concept of God and the realities of life. Why, if God is so hungry for relationship with us, does he seem so distant? Why, if he cares for us, do bad things happen? What can we expect from him after all? Yancey answers these questions with clarity, richness, and biblical assurance. He takes us beyond the things that make for disillusionment to a deeper faith, a certitude of God's love, and a thirst to reach not just for what God gives, but for who he is.",304,258,"2,225 follower","['Christian', 'Nonfiction', 'Christianity', 'Religion', 'Theology', 'Faith', 'Christian Living']",437 review,"3,101 (46%)","2,250 (33%)",971 (14%),249 (3%),143 (2%)
Kramer vs. Kramer,Avery Corman,3.85,"2,551 rating","January 1, 1977","In the beginning they were three. Joanna and Ted Kramer, and four-year-old Billy—his big brown eyes bright with curiosity and wonder. A perfect family. Then on day the mother abandons them. Divorce. And now they are two. Father and son. Caring and cared for, learning what loving and belonging are all about, until there is a bond between them that nothing can break. Nothing and nobody—except maybe a mother who, almost two years later, changes her mind and wants her little boy back...",256,32,15 follower,"['Fiction', 'Contemporary', 'Novels', 'Drama', 'Classics', 'American', 'Media Tie In']",217 review,679 (26%),"1,009 (39%)",699 (27%),140 (5%),24 (<1%)
Zodiac,Neal Stephenson,3.73,"19,640 rating","May 1, 1988","Sangamon Taylor's a New Age Sam Spade who sports a wet suit instead of a trench coat and prefers Jolt from the can to Scotch on the rocks. He knows about chemical sludge the way he knows about evil -- all too intimately. And the toxic trail he follows leads to some high and foul places. Before long Taylor's house is bombed, his every move followed, he's adopted by reservation Indians, moves onto the FBI's most wanted list, makes up with his girlfriend, and plays a starring role in the near-assassination of a presidential candidate. Closing the case with the aid of his burnout roomate, his tofu-eating comrades, three major networks, and a range of unconventional weaponry, Sangamon Taylor pulls off the most startling caper in Boston Harbor since the Tea Party. As he navigates this ecological thriller with hardboiled wit and the biggest outboard motor he can get his hands on, Taylor reveals himself as one of the last of the white-hatted good guys in a very toxic world.",308,149,26.2k follower,"['Fiction', 'Science Fiction', 'Thriller', 'Mystery', 'Cyberpunk', 'Science Fiction Fantasy', 'Environment']",858 review,"3,945 (20%)","8,053 (41%)","6,289 (32%)","1,178 (5%)",175 (<1%)
Here Is New York,E.B. White,4.29,"9,049 rating","January 1, 1948","Perceptive, funny, and nostalgic, E.B. White's stroll around Manhattan remains the quintessential love letter to the city, written by one of America's foremost literary figures. The New York Times has named Here is New York one of the ten best books ever written about the metropolis, and The New Yorker calls it ""the wittiest essay, and one of the most perceptive, ever done on the city.",56,117,"2,789 follower","['Nonfiction', 'New York', 'Essays', 'Travel', 'History', 'Classics', 'Memoir', 'Nonfiction', 'New York', 'Essays', 'Travel', 'History', 'Classics', 'Memoir', 'Nonfiction', 'New York', 'Essays', 'Travel', 'History', 'Classics', 'Memoir', 'Nonfiction', 'New York', 'Essays', 'Travel', 'History', 'Classics', 'Memoir', 'Nonfiction', 'New York', 'Essays', 'Travel', 'History', 'Classics', 'Memoir']",913 review,"4,656 (51%)","2,878 (31%)","1,147 (12%)",247 (2%),121 (1%)
The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,4.19,"20,258 rating","April 12, 1977","“A history of the human brain from the big bang, fifteen billion years ago, to the day before yesterday . . . It's a delight.”—The New York TimesDr. Carl Sagan takes us on a great reading adventure, offering his vivid and startling insight into the brain of man and beast, the origin of human intelligence, the function of our most haunting legends—and their amazing links to recent discoveries. “How can I persuade every intelligent person to read this important and elegant book? . . . He talks about all kinds of things: the why of the pain of human childbirth . . . the reason for sleeping and dreaming . . . chimpanzees taught to communicate in deaf and dumb language . . . the definition of death . . . cloning . . . computers . . . intelligent life on other planets. . . . Fascinating . . . delightful.”—The Boston Globe“In some lost Eden where dragons ruled, the foundations of our intelligence were laid. . . . Carl Sagan takes us on a guided tour of that lost land. . . . Fascinating . . . entertaining . . . masterful.”—St. Louis Post-Dispatch",271,150,11.6k follower,"['Science', 'Nonfiction', 'Philosophy', 'Evolution', 'Biology', 'Psychology', 'History']",933 review,"8,970 (44%)","7,289 (35%)","3,113 (15%)",632 (3%),254 (1%)
Jejak Langkah,Pramoedya Ananta Toer,4.39,"5,907 rating","January 1, 1985","Kehadiran roman sejarah ini, bukan saja dimaksudkan untuk mengisi sebuah episode berbangsa yang berada di titik persalinan yang pelik dan menentukan, namun juga mengisi isu kesusastraan yang sangat minim menggarap periode pelik ini. Karena itu hadirnya roman ini memberi bacaan alternatif kepada kita untuk melihat jalan dan gelombang sejarah secara lain dan dari sisinya yang berbeda.Tetralogi ini dibagi dalam format empat buku. Pembagian ini bisa juga kita artikan sebagai pembelahan pergerakan yang hadir dalam beberapa periode. Dan roman ketiga ini, Jejak Langkah, adalah fase pengorganisasian perlawanan.Minke memobilisasi segala daya untuk melawan bercokolnya kekuasaan Hindia yang sudah berabad-abad umurnya. Namun Minke tak pilih perlawanan bersenjata. Ia memilih jalan jurnalistik dengan membuat sebanyak-banyaknya bacaan Pribumi. Yang paling terkenal tentu saja Medan Prijaji.Dengan koran ini, Minke berseru-seru kepada rakyat Pribumi tiga hal: meningkatkan boikot, berorganisasi, dan menghapuskan kebudayaan feodalistik. Sekaligus lewat langkah jurnalistik, Minke berseru-seru: ""Didiklah rakyat dengan organisasi dan didiklah penguasa dengan perlawanan"".",724,98,"2,811 follower","['Fiction', 'Novels', 'Historical Fiction', 'Indonesian Literature', 'Literature', 'Classics', 'Asia']",441 review,"3,225 (54%)","1,970 (33%)",555 (9%),87 (1%),70 (1%)
A Man Named Dave,Dave Pelzer,3.92,"33,214 rating","January 1, 1999","More About DaveA Man Named Dave is the conclusion to a trio of autobiographical books by Dave Pelzer, who to millions of readers of A Child Called ""It"" and The Lost Boy has become an inspirational figure. A Child Called ""It"" is the gripping and harrowing account of Pelzer's abuse at the hands of his mother, beginning when he was four years old and continuing until teachers and neighbors were finally able to intervene and he was placed in foster care at age 12. The Lost Boy picks up where A Child Called ""It"" leaves off and details Pelzer's experiences in foster care and his difficulty navigating the ""normal"" world with the dark shadows of his abuse and of his mother's actual presence in his life looming over him.In this installment, Pelzer narrates his life from his enlistment in the Air Force at age 18 to the present day. While all three books show the consequences of profound cruelty with a frank immediacy and gut-wrenching, carefully chosen detail, they are -- as the subtitle of this final installment of the trilogy suggests -- ardently inspirational works. Pelzer's thematic focus is forgiveness and the ability of the human spirit to triumph over adversity. Pelzer demonstrates that it is possible to channel feelings and experiences of trauma into positive energy.Pelzer includes just enough flashback and summary material that the reader new to his work has a complete grasp of the scope of his mother's abuse and his experiences in foster care. And those fans who have read his previous work will find A Man Named Dave to be an essential, capping complement to A Child Called ""It"" and The Lost Boy.A Man Named Dave describes Pelzer's more recent experiences and affords readers access to a more mature, gradually ripening adult perspective during Pelzer's agonizing struggle to confront the demons of his past and conquer them. To read all three works in sequence is, therefore, to experience a voyage from darkness with only a glimmer of hope to full illumination.Throughout A Man Named Dave, Pelzer carries with him a touchstone memory from his childhood, on which he ruminates and to which he returns in his most acute moments of distress. The memory is from his very early childhood, when he and his father had a tender talk alone during a family outing to the Russian River. This is an immensely precious memory for Pelzer, who has an abiding love for the father who mostly stood by or was absent during the long period of his mother's abuse. This treasured fragment from the past serves as a driving force in Pelzer's adult life -- he dreams of building a house on the Russian River and ultimately, living there with his father.Sadly, this is not to be. Pelzer joins the Air Force with the intention of becoming a firefighter, which, for a time, was his father's occupation as well, and while there, he writes letter after letter to his father, who responds only once, in a mostly illegible, scrawling letter that includes no return address. Pelzer fears that his father is lost to alcoholism and vagrant wandering. When Pelzer is finally alerted to the fact that his father is near death, he rushes to be with him. Pelzer's dying father is barely able to communicate, but in spending his final days by his father's side, Pelzer is able to begin to confront his childhood and to form a positive, productive link to his traumatic past. One of his father's final actions is to pass his cherished fire department badge on to his son.The death of Pelzer's father means that he must also confront his mother, who, though she would have little to do with her husband during his decline and death, makes her son feel ostracized and uncomfortable at the funeral. The full-grown Pelzer, an outwardly successful man in an Air Force uniform, must struggle to avoid becoming a craven boy in her presence once again. The narrative is punctuated with such excruciating encounters between Pelzer and his mother. Despite the fact that his mother no longer has any physical or legal power over him, Pelzer is still dominated by her presence. The scenes provide a telling portrayal of the consequences of childhood trauma and illustrate the almost epic immensity of Pelzer's ultimately successful struggle to overcome the legacy of his mother's abuse. Essential to this struggle is that Pelzer realizes despite the welling of powerful emotions inside of him, he must do all he can to not hate his mother or wreak vengeance on her in any form. If he is to ""break the cycle"" of abuse, he must confront his childhood and its effects on his adult life. It is this triumphal will -- to come to grips with his past and somehow transmute its effects on his character into a positive view of himself and the world he inhabits -- that forces Pelzer to seek out and speak with his mother despite his instinct to run from this past and hide it from others. In his depiction of himself as a young boy, Pelzer showed how he used indomitable spirit to triumph over tyranny. In A Man Named Dave, he will inspire most readers as he makes his voyage to adulthood and a fulfilling life -- all the while struggling with the legacy of his abuse. Part of this legacy is a difficulty with intimacy and attachment. Pelzer hides much of his past from his first wife, Patsy, and is unable to tell her he loves her. His self-doubt contributes to the tumult of their relationship, essentially a mismatch cemented by the discovery that Patsy is pregnant.Ultimately, the birth of his son, Stephen, is the final key to Pelzer's reconciliation with his past. Stephen is a constant reminder to Pelzer of the preciousness of life and the imperative of breaking the chain of abuse so that Stephen will grow up knowing abundant love. In order to provide this love to Stephen, Pelzer must learn to love himself as well.In a touching moment near the book's end, Pelzer walks with his son to the very spot where, as a child, he remembers walking with his own father many years ago and sharing in the natural splendor. The cycle of abuse has been broken, and Pelzer shares his quiet triumph not only with his son but also with his readers.David S. Rosen",339,65,"2,977 follower","['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Psychology', 'True Story', 'Biography Memoir']","1,247 review","11,932 (35%)","9,952 (29%)","8,549 (25%)","2,249 (6%)",532 (1%)
The Last Coyote,Michael Connelly,4.25,"75,961 rating","June 1, 1995","Harry Bosch's life is on the edge. His earthquake-damaged home has been condemned. His girlfriend has left him. He's drinking too much. And after attacking his commanding officer, he's even had to turn in his L.A.P.D. detective's badge. Now, suspended indefinitely pending a psychiatric evaluation, he's spending his time investigating an unsolved crime from 1961: the brutal slaying of a prostitute who happened to be his own mother.Even after three decades, Harry's questions generate heat among L.A.'s top politicos. And as the truth begins to emerge, it becomes more and more apparent that someone wants to keep it buried. Someone very powerful...very cunning...and very deadly.Edgar Award-winning author Michael Connelly has created a dark, fast-paced suspense thriller that cuts to the core of Harry Bosch's character. Once you start it, there's no turning back.",416,414,30.2k follower,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Suspense']","2,618 review","32,068 (42%)","32,664 (43%)","9,907 (13%)","1,004 (1%)",318 (<1%)
Twilight Eyes,Dean Koontz,3.92,"26,852 rating","January 1, 1985","They're out there.Waiting. Watching. Unseen by normal eyes, but all to visible to Slim MacKenzie, a young man blessed - or cursed - by Twilight Eyes...They're out there.Lurking in the darkest shadows of an eerie, moonlit carnival. Feeding their twisted needs with human suffering. And fiendishly plotting the downfall of the human race...They're out there.But don't scream.They'll hear you...",464,922,36.2k follower,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Fantasy', 'Supernatural', 'Mystery']",636 review,"8,775 (32%)","9,330 (34%)","6,913 (25%)","1,490 (5%)",344 (1%)
Brat Farrar,Josephine Tey,4.02,"10,696 rating","January 1, 1949","In this tale of mystery and suspense, a stranger enters the inner sanctum of the Ashby family posing as Patrick Ashby, the heir to the family's sizable fortune. The stranger, Brat Farrar, has been carefully coached on Patrick's mannerism's, appearance, and every significant detail of Patrick's early life, up to his thirteenth year when he disappeared and was thought to have drowned himself. It seems as if Brat is going to pull off this most incredible deception until old secrets emerge that jeopardize the imposter's plan and his life.",288,96,739 follower,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'British Literature', 'Suspense']","1,101 review","3,771 (35%)","4,260 (39%)","1,976 (18%)",447 (4%),242 (2%)
