title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Doors of Perception,Aldous Huxley,3.90,"19,685 rating","January 1, 1954","The Doors of Perception is a philosophical essay, released as a book, by Aldous Huxley. First published in 1954, it details his experiences when taking mescaline. The book takes the form of Huxley's recollection of a mescaline trip that took place over the course of an afternoon in May 1953. The book takes its title from a phrase in William Blake's 1793 poem 'The Marriage of Heaven and Hell'. Huxley recalls the insights he experienced, which range from the ""purely aesthetic"" to ""sacramental vision"". He also incorporates later reflections on the experience and its meaning for art and religion.",208,958,12.1k follower,"['Philosophy', 'Nonfiction', 'Psychology', 'Classics', 'Essays', 'Spirituality', 'Audiobook']","1,339 review","5,803 (29%)","7,657 (38%)","4,932 (25%)","1,050 (5%)",243 (1%)
All But My Life,Gerda Weissmann Klein,4.31,"20,947 rating","January 1, 1959","All But My Life is the unforgettable story of Gerda Weissmann Klein's six-year ordeal as a victim of Nazi cruelty. From her comfortable home in Bielitz (present-day Bielsko) in Poland to her miraculous survival and her liberation by American troops—including the man who was to become her husband—in Volary, Czechoslovakia, in 1945, Gerda takes the reader on a terrifying journey. Gerda's serene and idyllic childhood is shattered when Nazis march into Poland on September 3, 1939. Although the Weissmanns were permitted to live for a while in the basement of their home, they were eventually separated and sent to German labor camps. Over the next few years Gerda experienced the slow, inexorable stripping away of ""all but her life."" By the end of the war she had lost her parents, brother, home, possessions, and community; even the dear friends she made in the labor camps, with whom she had shared so many hardships, were dead. Despite her horrifying experiences, Klein conveys great strength of spirit and faith in humanity. In the darkness of the camps, Gerda and her young friends manage to create a community of friendship and love. Although stripped of the essence of life, they were able to survive the barbarity of their captors. Gerda's beautifully written story gives an invaluable message to everyone. It introduces them to last century's terrible history of devastation and prejudice, yet offers them hope that the effects of hatred can be overcome.",261,11,161 follower,"['Nonfiction', 'Memoir', 'Holocaust', 'History', 'World War II', 'Biography', 'War']","1,303 review","11,318 (54%)","6,287 (30%)","2,370 (11%)",556 (2%),416 (1%)
Mar Morto,Jorge Amado,4.09,"2,622 rating","January 1, 1936","Escrito em 1936, quando o autor tinha apenas 24 anos, Mar morto conta as histórias da beira do cais da Bahia, como diz Jorge Amado na frase que abre o livro. E a frase é uma verdadeira carta de intenções. Nenhum outro livro sintetizou tão bem o mundo pulsante do cais de Salvador, com a rica mitologia que gira em torno de Iemanjá, a rainha do mar.Personagens como o jovem mestre de saveiro Guma parecem prisioneiros de um destino traçado há muitas gerações: o dos homens que saem para o mar e que um dia serão levados por Iemanjá, deixando mulher e filhos a esperar, resignados.Mas nesse mundo aparentemente parado no tempo há forças transformadoras em gestação. O médico Rodrigo e a professora Dulce, não por acaso dois forasteiros, procuram despertar a consciência da gente do cais contra o marasmo e a opressão.É esse contraste entre o tempo do mito e o da história que move Mar morto, envolvendo-nos desde a primeira página na prosa calorosa de Jorge Amado.","PaperbackFirst published January 1, 1936",127,"1,377 follower","['Fiction', 'Romance', 'Classics', 'Brazil', 'Portuguese Literature', 'Literature', 'Novels']",135 review,"1,038 (39%)",946 (36%),497 (18%),109 (4%),32 (1%)
Radical Chic & Mau-Mauing the Flak Catchers,Tom Wolfe,3.81,"3,603 rating","January 1, 1970","Two hilarious essays by the author of The Right Stuff show the white liberal establishment confronting the new subculture, with humorous and unexpected results. Reprint.",144,165,"2,732 follower","['Nonfiction', 'Politics', 'Essays', 'Journalism', 'History', 'Humor', 'Sociology']",258 review,928 (25%),"1,386 (38%)","1,006 (27%)",243 (6%),40 (1%)
Funeral in Berlin,Len Deighton,3.98,"3,987 rating","June 1, 1964","Len Deighton's third novel has become a classic, as compelling and suspenseful now as when it first exploded on to the bestseller lists. In Berlin, where neither side of the wall is safe, Colonel Stok of Red Army Security is prepared to sell an important Russian scientist to the West - for a price. British intelligence are willing to pay, providing their own top secret agent is in Berlin to act as go-between. But it soon becomes apparent that behind the facade of an elaborate mock funeral lies a game of deadly manoeuvres and ruthless tactics. A game in which the blood-stained legacy of Nazi Germany is enmeshed in the intricate moves of cold war espionage",312,186,775 follower,"['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Spy Thriller', 'Historical Fiction', 'Germany']",147 review,"1,245 (31%)","1,616 (40%)",960 (24%),135 (3%),31 (<1%)
Quarantine,Jim Crace,3.69,"3,928 rating","June 1, 1997","Winner of the Whitbread Novel of the Year and a Booker Prize finalist.Two thousand years ago four travellers enter the Judean desert to fast and pray for their lost souls. In the blistering heat and barren rocks they encounter the evil merchant Musa — madman, sadist, rapist, even a Satan — who holds them in his tyrannical power. Yet there is also another, a faint figure in the distance, fasting for forty days, a Galilean who they say has the power to work miracles... Here, trapped in the wilderness, their terrifying battle for survival begins...",242,28,385 follower,"['Fiction', 'Historical Fiction', 'Religion', 'Literary Fiction', 'Literature', 'Novels', 'British Literature']",374 review,914 (23%),"1,457 (37%)","1,095 (27%)",349 (8%),113 (2%)
Selected Short Stories,William Faulkner,4.07,"1,381 rating","August 12, 1956","From the Modern Library’s new set of beautifully repackaged hardcover classics by William Faulkner—also available are Snopes, As I Lay Dying, The Sound and the Fury, Light in August, and Absalom, Absalom!William Faulkner was a master of the short story. Most of the pieces in this collection are drawn from the greatest period in his writing life, the fifteen or so years beginning in 1929, when he published The Sound and the Fury . They explore many of the themes found in the novels and feature characters of small-town Mississippi life that are uniquely Faulkner’s. In “A Rose for Emily,” the first of his stories to appear in a national magazine, a straightforward, neighborly narrator relates a tale of love, betrayal, and murder. The vicious family of the Snopes trilogy turns up in “Barn Burning,” about a son’s response to the activities of his arsonist father. And Jason and Caddy Compson, two other inhabitants of Faulkner’s mythical Yoknapatawpha County, are witnesses to the terrorizing of a pregnant black laundress in “That Evening Sun.” These and the other stories gathered here attest to the fact that Faulkner is, as Ralph Ellison so aptly noted, “the greatest artist the South has produced.”Including these “Barn Burning”“Two Soldiers”“A Rose for Emily”“Dry September”“That Evening Sun”“Red Leaves”“Lo!”“Turnabout”“Honor”“There Was a Queen”“Mountain Victory”“Beyond”“Race at Morning”",320,928,"9,238 follower","['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century']",104 review,514 (37%),535 (38%),262 (18%),55 (3%),15 (1%)
To Lie with Lions,Dorothy Dunnett,4.46,"2,004 rating","January 1, 1995","With the bravura storytelling and pungent authenticity of detail she brought to her acclaimed Lymond Chronicles, Dorothy Dunnett, grande dame of the historical novel, presents The House of Niccolò series. The time is the 15th century, when intrepid merchants became the new knighthood of Europe. Among them, none is bolder or more cunning than Nicholas vander Poele of Bruges, the good-natured dyer's apprentice who schemes and swashbuckles his way to the helm of a mercantile empire.      The year is 1471. Within the circus of statecraft, where the lions of Burgundy, Cyprus, England, and Venice stalk and snarl, Nicholas wields a valued whip. Having wrested his little son Jordan from his estranged wife, Gelis, he embarks on the greatest business scheme of his life-- beginning with a journey to Iceland. But while Nicholas confronts merchant knights, polar bears, and the frozen volcanic wastelands of the North, a greater challenge the vengeful Gelis, whose secrets threaten to topple all Nicholas has achieved. Here is Dorothy Dunnett at her best. Robustly paced, prodigiously detailed, To Lie with Lions renders the quicksands of Renaissance politics as well as the turnings of the human soul, from love to hate and back.",672,48,788 follower,"['Historical Fiction', 'Historical', 'Fiction', 'Scotland', 'Literature', 'Adventure', 'British Literature']",85 review,"1,193 (59%)",583 (29%),195 (9%),26 (1%),7 (<1%)
The Long Dark Tea-Time of the Soul,Douglas Adams,4.04,"86,025 rating","October 10, 1988","When a passenger check-in desk at London's Heathrow Airport disappears in a ball of orange flame, the explosion is deemed an act of God. But which god, wonders holistic detective Dirk Gently? What god would be hanging around Heathrow trying to catch the 3:37 to Oslo? And what has this to do with Dirk's latest--and late-- client, found only this morning with his head revolving atop the hit record ""Hot Potato""? Amid the hostile attentions of a stray eagle and the trauma of a very dirty refrigerator, super-sleuth Dirk Gently will once again solve the mysteries of the universe...",307,177,22.3k follower,"['Fiction', 'Fantasy', 'Science Fiction', 'Humor', 'Mystery', 'Comedy', 'Science Fiction Fantasy']","2,333 review","31,008 (36%)","32,521 (37%)","18,006 (20%)","3,558 (4%)",932 (1%)
Au bonheur des ogres,Daniel Pennac,3.99,"12,736 rating","May 2, 1985","Côté famille, maman s'est tirée une fois de plus en m'abandonnant les mômes, et le Petit s'est mis à rêver d'ogres de Noël.Côté cœur, tante Julia a été séduite par ma nature de bouc (de bouc émissaire).Côté boulot, la première bombe a explosé au rayon des jouets, cinq minutes après mon passage. La deuxième, quinze jours plus tard, au rayon des pulls, sous mes yeux. Comme j'étais là aussi pour l'explosion de la troisième, ils m'ont tous soupçonné.Pourquoi moi ?Je dois avoir un don...",288,124,"1,332 follower","['Fiction', 'France', 'Humor', 'French Literature', 'Roman', 'Crime', 'Contemporary']",550 review,"4,384 (34%)","5,011 (39%)","2,451 (19%)",655 (5%),235 (1%)
The Ghost of the Lantern Lady,Carolyn Keene,3.91,437 rating,"November 1, 1998","AT A HAUNTED HISTORIC VILLAGE, NANCY SEES THE GHOSTLY SIGNS OF FOUL PLAY Nancy loves a good mystery. That's why she, Bess, and George are volunteering at Persimmon Woods Pioneer Village, a living history museum of the 1830s. Nancy's heard that a lot of weird things have been happening there, like the eerie sightings of the Lantern Lady -- the ghost of an original settler. But as soon as Nancy starts investigating, she learns that even though the workers at Persimmon Woods are in costume, the danger isn't an act. Someone has concocted a cunning scheme to destroy the village, and if Nancy doesn't find the culprit, she could become history, too.",160,"1,165","3,379 follower","['Mystery', 'Young Adult', 'Childrens', 'Fiction', 'Juvenile', 'Mystery Thriller', 'Adventure']",18 review,136 (31%),163 (37%),107 (24%),25 (5%),6 (1%)
The Russia House,John le Carré,3.91,"24,810 rating","May 22, 1989","John le Carre's bestselling classic is a timeless spy thriller about the Iron Curtain and the tense relationship between Great Britain and Russia.John le Carré has earned worldwide acclaim with extraordinary spy novels, including The Russia House , an unequivocal classic. Navigating readers through the shadow worlds of international espionage with critical knowledge culled from his years in British Intelligence, le Carré tracks the dark and devastating trail of a document that could profoundly alter the course of world events.In Moscow, a sheaf of military secrets changes hands. If it arrives at its destination, and if its import is understood, the consequences could be cataclysmic. Along the way it has an explosive impact on the lives of three a Soviet physicist burdened with secrets; a beautiful young Russian woman to whom the papers are entrusted; and Barley Blair, a bewildered English publisher pressed into service by British Intelligence to ferret out the document's source. A magnificent story of love, betrayal, and courage, The Russia House catches history in the act. For as the Iron Curtain begins to rust and crumble, Blair is left to sound a battle cry that may fall on deaf ears.",368,174,"8,511 follower","['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller', 'Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller', 'Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller', 'Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller', 'Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller']",605 review,"7,086 (28%)","10,121 (40%)","6,182 (24%)","1,131 (4%)",290 (1%)
Before I Say Goodbye,Mary Higgins Clark,3.81,"12,242 rating","January 1, 2000","A young woman probing into the mysterious circumstances of her husband's death receives a message from a medium claiming to be his channel in Mary Higgins Clark's #1 bestselling thriller, Before I Say Good-Bye.When Nell MacDermott learns that her husband, architect Adam Cauliff, and three of his business associates have died in an explosion of his new cabin cruiser, she is not only devastated but wracked with guilt. The last time she saw Adam, they had a bitter quarrel over her plan to run for the congressional seat long held by her grandfather; she had told him not to come home.As the investigation into the boat's explosion proceeds, Nell learns that it was not an accident but a bomb. Despite her skepticism, Nell is swayed by her great-aunt Gert, a believer in psychic powers, to see a medium claiming to be Adam's channel.While trying to unravel the threads of Adam's past and his violent end, Nell consults the medium, who transmits messages to her with instructions from Adam. The story reaches a powerful climax in Nell's final encounter with the medium, in which she learns the truth about the explosion--a truth she can't be allowed to live to tell.",256,562,12.3k follower,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",536 review,"3,150 (25%)","4,473 (36%)","3,839 (31%)",666 (5%),114 (<1%)
The Gift of Fear: Survival Signals That Protect Us from Violence,Gavin de Becker,4.18,"43,072 rating","January 1, 1996","True fear is a gift.Unwarranted fear is a curse.Learn how to tell the difference.A date won't take ""no"" for an answer. The new nanny gives a mother an uneasy feeling. A stranger in a deserted parking lot offers unsolicited help. The threat of violence surrounds us every day. But we can protect ourselves, by learning to trust—and act on—our gut instincts.In this empowering book, Gavin de Becker, the man Oprah Winfrey calls the nation's leading expert on violent behavior, shows you how to spot even subtle signs of danger—before it's too late. Shattering the myth that most violent acts are unpredictable, de Becker, whose clients include top Hollywood stars and government agencies, offers specific ways to protect yourself and those you love, including how to act when approached by a stranger, when you should fear someone close to you, what to do if you are being stalked, how to uncover the source of anonymous threats or phone calls, the biggest mistake you can make with a threatening person, and more. Learn to spot the danger signals others miss. It might just save your life.",352,39,502 follower,"['Nonfiction', 'Psychology', 'Self Help', 'True Crime', 'Science', 'Audiobook', 'Crime']","4,369 review","19,453 (45%)","14,732 (34%)","6,662 (15%)","1,506 (3%)",719 (1%)
Lotte in Weimar: The Beloved Returns,Thomas Mann,3.59,"1,261 rating","January 1, 1939","Forty years after their youthful association, Lotte Kestner, real-life heroine of Goethe's famous novel The Sorrows of Werther, makes a pilgrimage to Weimer to see Goethe. Upon her arrival, Lotte, to her surprise, is greeted as a celebrity and taken up into Goethe's set.Thomas Mann, fascinated with the concept of genius and with the richness of German culture, found in Johann Wolfgang von Goethe the embodiment of the German culture hero. Mann's novelistic biography of Goethe was first published in English in 1940. Lotte in Weimar is a vivid dual portrait—a complex study of Goethe and of Lotte, the still-vivacious woman who in her youth was the model for Charlotte in Goethe's widely-read The Sorrows of Young Werther. Lotte's thoughts, as she anticipates meeting Goethe again after forty years, and her conversations with those in Weimar who knew the great man, allow Mann to assess Goethe's genius from many points of view.",475,"1,449","4,370 follower","['Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', '20th Century', 'Historical Fiction', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', '20th Century', 'Historical Fiction', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', '20th Century', 'Historical Fiction', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', '20th Century', 'Historical Fiction', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', '20th Century', 'Historical Fiction']",100 review,271 (21%),403 (31%),425 (33%),122 (9%),40 (3%)
A Little Touch of Drama,Valerian Pidmohylny,4.46,588 rating,"January 1, 1930","Валер’ян Підмогильний — видатний український письменник, творчість якого тривала трохи більше десяти років (репресований 1934 року). Але він написав кілька збірок оповідань, повістей, романи «Місто» і «Невеличка драма», які були в центрі літературного процесу 20-х — початку 30-х років на Україні. Ці твори й сьогодні приваблюють майстерністю пcихологічно-філософського дослідження людини в складних суспільних обставинах.",191,31,51 follower,"['Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Romance', 'Historical', 'Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Romance', 'Historical', 'Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Romance', 'Historical', 'Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Romance', 'Historical', 'Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Romance', 'Historical']",90 review,335 (56%),200 (34%),44 (7%),8 (1%),1 (<1%)
"The Secret Diary of Adrian Mole, Aged 13 3/4",Sue Townsend,3.88,"48,738 rating","January 1, 1982","Adrian Mole's first love, Pandora, has left him; a neighbor, Mr. Lucas, appears to be seducing his mother (and what does that mean for his father?); the BBC refuses to publish his poetry; and his dog swallowed the tree off the Christmas cake. ""Why"" indeed.",272,75,880 follower,"['Fiction', 'Young Adult', 'Humor', 'Comedy', 'Childrens', 'British Literature', 'Contemporary']","2,149 review","14,657 (30%)","18,322 (37%)","11,788 (24%)","3,015 (6%)",956 (1%)
Desert Flower,Waris Dirie,4.21,"34,164 rating","August 19, 1998","Waris Dirie ran away from her oppressive life in the African desert when she was barely in her teens, illiterate and impoverished, with nothing to her name but a tattered shawl. She traveled alone across the dangerous Somali desert to Mogadishu — the first leg of a remarkable journey that would take her to London, where she worked as a house servant; then to nearly every corner of the globe as an internationally renowned fashion model; and ultimately to New York City, where she became a human rights ambassador for the U.N. Desert Flower is her extraordinary story.",256,12,352 follower,"['Nonfiction', 'Biography', 'Africa', 'Memoir', 'Feminism', 'Autobiography', 'Somalia', 'Nonfiction', 'Biography', 'Africa', 'Memoir', 'Feminism', 'Autobiography', 'Somalia', 'Nonfiction', 'Biography', 'Africa', 'Memoir', 'Feminism', 'Autobiography', 'Somalia']","1,867 review","15,553 (45%)","12,158 (35%)","4,920 (14%)","1,119 (3%)",414 (1%)
"Standing in the Light: The Captive Diary of Catharine Carey Logan, Delaware Valley, Pennsylvania, 1763",Mary Pope Osborne,4.01,"6,629 rating","September 1, 1998","Catharine Carey Logan and her family have enjoyed a peaceful and prosperous life as the Quakers and Delaware Indians share a mutually trusting relationship. Recently, however, this friendship has been threatened by violence against the Indians. Then, Catharine and her brother are taken captive by the Lenape in retaliation. At first, Catharine is afraid of her captors. But when a handsome brave begins to teach her about the ways of the Lenape, she comes to see that all people share the same joys, hopes, and fears. Osborne crafts a thrilling story of romance and danger and remarkable courage.",184,895,"2,273 follower","['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Middle Grade', 'Childrens', 'Diary']",333 review,"2,501 (37%)","2,176 (32%)","1,565 (23%)",309 (4%),78 (1%)
La nanotecnología. El surgimiento de las máquinas de creación,K. Eric Drexler,4.17,899 rating,"January 1, 1986","Los principales investigadores y expertos en tecnología avanzada están de acuerdo en que la nanotecnología constituirá la auténtica revolución de este siglo. Además de propiciar -en estrecha colaboración con la pujante ingeniería genética- avances médicos que podrían calificarse de definitivos (incluido el hasta ahora utópico triunfo sobre el envejecimiento y la muerte), la nanotecnología dará, en un futuro inmediato, un impulso espectacular a la conquista del espacio y a la informática, sobre todo a su rama más audaz y controvertida: la llamada inteligencia artificial. (En este sentido, no es casual que este libro venga avalado por un prólogo de Marvin Minsky, uno de los grandes pioneros de la IA.)","First published January 1, 1986",10,105 follower,"['Science', 'Nonfiction', 'Technology', 'Futurism', 'Physics', 'Singularity', 'Engineering']",64 review,387 (43%),326 (36%),146 (16%),35 (3%),5 (<1%)
Emergency Room,Caroline B. Cooney,3.56,"1,280 rating","January 1, 1994","College freshmen Seth and Diana volunteer in an emergency room to learn how to save lives — and along the way, they learn to liveSeth volunteers at City Hospital to get first-hand experience with emergency medicine — and get comfortable with blood and trauma before attending medical school, so he'll have an edge over the competition. Diana volunteers in the inner-city ER to save the world, one patient at a time. If she gets to show up arrogant Seth too, so much the better. The one thing these two college freshmen share is a desire to be a part of the ER's action. Tonight, hour by hour and minute by minute, they will get their wish as they confront a student with a gunshot wound, the victim of a gruesome motorcycle accident, and a kidnapping gone horribly awry. Their adrenaline-fueled night will alter the course of Seth and Diana's lives — and the lives of everyone in the emergency room — forever.",213,138,"1,665 follower","['Young Adult', 'Fiction', 'Mystery', 'Realistic Fiction', 'Medical', 'Horror', 'Thriller']",87 review,261 (20%),393 (30%),458 (35%),139 (10%),29 (2%)
