title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Take Time for Your Life,Cheryl Richardson,4.01,"1,794 rating","January 1, 1998","America's #1 personal coach offers an inspiring, practical, seven-step program to help you create the life you want.Step 1: If you think ""selfish"" is a dirty word, learn to practice extreme self-care--put yourself at the top of the list and everyone else will benefit!Step 2: If your schedule doesn't reflect your priorities, stop reacting to life and take control of what gets your time and attention.Step 3: Identify the things that drain you and eliminate them--people, places, and things--once and for all.Step 4: If you feel trapped by money, investing in your financial health will stop making you feel like a victim.Step 5: Kick the adrenaline habit! Identify the things that fuel you and discover healthy, new sources of energy.Step 6: If you feel lonely or isolated, learn how to surround yourself with high-quality relationships that support, challenge, and encourage you to be your best.Step 7: Don't let life get in the way of your spiritual well-being--connect to your inner wisdom and create a personal practice.Packed with useful exercises, checklists, personal stories, and a wealth of resources, Cheryl Richardson's program will show you how to step back, regain control, and make conscious decisions about the future you'd like to create. Take time for your life--and begin living a life that you love.",258,63,205 follower,"['Self Help', 'Nonfiction', 'Personal Development', 'Psychology', 'Spirituality', 'Philosophy', 'Reference']",50 review,670 (37%),599 (33%),421 (23%),81 (4%),23 (1%)
Counter-Clock World,Philip K. Dick,3.55,"4,815 rating","February 1, 1967","In Counter-Clock World, one of the most theologically probing of all of Dick’s books, the world has entered the Hobart Phase — a vast sidereal process in which time moves in reverse. As a result, libraries are busy eradicating books, copulation signifies the end of pregnancy, people greet with, “Good-bye,” and part with, “Hello,” and underneath the world’s tombstones, the dead are coming back to life. One imminent old-born is Anarch Peak, a vibrant religious leader whose followers continued to flourish long after his death. His return from the dead has such awesome implications that those who apprehend him will very likely be those who control the fate of the world.",218,"1,583",20.1k follower,"['Science Fiction', 'Fiction', 'Novels', 'Speculative Fiction', 'Time Travel', 'Fantasy', 'Religion']",371 review,762 (15%),"1,743 (36%)","1,766 (36%)",463 (9%),81 (1%)
The Beautyful Ones Are Not Yet Born,Ayi Kwei Armah,3.88,"3,136 rating","January 1, 1968",A railway freight clerk in Ghana attempts to hold out against the pressures that impel him toward corruption in both his family and his country. The Beautyful Ones Are Not Yet Born is the novel that catapulted Ayi Kwei Armah into the limelight. The novel is generally a satirical attack on the Ghanaian society during Kwame Nkrumah’s regime and the period immediately after independence in the 1960s. It is often claimed to rank with Things Fall Apart as one of the high points of post-colonial African Literature.,191,16,255 follower,"['Africa', 'Fiction', 'Ghana', 'African Literature', 'Classics', 'Historical Fiction', 'Literature']",260 review,"1,067 (34%)","1,060 (33%)",688 (21%),220 (7%),101 (3%)
The Engines of God,Jack McDevitt,3.84,"9,624 rating","October 1, 1994","Two hundred years ago, humans made a stunning discovery in the far reaches of the solar system: a huge statue of an alien creature, with an inscription that defied all efforts at translation. Now, as faster-than-light drive opens the stars to exploration, humans are finding other relics of the race they call the Monument-Makers - each different, and each heartbreakingly beautiful. But except for a set of footprints on Jupiter's moon Iapetus, there is no trace of the enigmatic race that has left them behind. Then a team of scientists working on a dead world discover an ominous new image of the Monument-Makers. Somehow it all fits with other lost civilizations, and possibly with Earth's own future. And distant past. But Earth itself is on the brink of ecological disaster - there is no time to search for answers. Even to a question that may hold the key to survival for the entire human race...",422,171,"1,275 follower","['Science Fiction', 'Fiction', 'Space Opera', 'Aliens', 'Science Fiction Fantasy', 'Space', 'Mystery']",620 review,"2,387 (24%)","4,091 (42%)","2,465 (25%)",534 (5%),147 (1%)
Awakening to the Sacred: Creating a Personal Spiritual Life,Surya Das,4.10,586 rating,"May 4, 1999","Lama Surya Das, author of the bestselling Awakening the Buddha Within , is the most highly trained American lama in the Tibetan tradition. In this elegant, inspiring book, he integrates essential Buddhist practices with a variety of other spiritual philosophies and wisdom traditions, to show you how to create a personalized spiritual practice based on your own individual beliefs, aspirations, and needs. Through reflections on his own life quest, thoughtful essays, and entertaining stories, Surya Das examines the common themes at the heart of any spiritual path, including faith, doubt, love, compassion, creativity, self-inquiry, and transformation. He then explores prayer, yoga, chanting, guided meditations, breathing exercises, and myriad other rituals, providing practical examples of each that we can use day-to-day to nurture our inner spirit.",400,60,284 follower,"['Buddhism', 'Nonfiction', 'Spirituality', 'Religion', 'Philosophy', 'Self Help']",37 review,218 (37%),233 (39%),118 (20%),12 (2%),5 (<1%)
The Forge of God,Greg Bear,3.87,"15,407 rating","September 1, 1987","On July 26, Arthur Gordon learns that Europa, the sixth moon of Jupiter, has disappeared. Not hiding, not turned black, but gone. On September 28th, Edward Shaw, a geologist working in Death valley, finds a mysterious new cinder cone in very well-mapped area As more unexplained phenomena spring up around the globeL: a granite mountain appearing in Australia, sounds emanating from the Earth's core, flashes of light among the asteroids, it becomes clear to some that the end is approaching, and there is nothing that can be done. In The Forge of God, award-winning author Greg Bear describes the final days of the world on both a massive, scientific scale and in the everyday, emotional context of individual human lives. Facing the destruction of all they know, some people turn to God, others to their families, and a few turn to saviors promising escape from a planet tearing itself apart. Will they make it in time? And who gets left behind to experience the last moments of beauty and chaos on Earth?",474,214,"1,948 follower","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Post Apocalyptic', 'Apocalyptic', 'Space Opera', 'Aliens']",663 review,"4,171 (27%)","6,185 (40%)","4,068 (26%)",788 (5%),195 (1%)
"Gorilla, My Love",Toni Cade Bambara,4.11,"2,196 rating","January 1, 1972","Fifteen unforgettable short stories from an essential author of African American fiction gives us compelling portraits of a wide range of unforgettable characters, from sassy children to cunning old men, from uptown New York to rural North Carolina.""Bambara grabs you by the throat ... she dazzles, she charms."" — Chicago Daily NewsA young girl suffers her first betrayal. A widow flirts with an elderly blind man against the wishes of her grown-up children. A neighborhood loan shark teaches a white social worker a lesson in responsibility. And there is more. Sharing the world of Toni Cade Bambara's ""straight-up fiction"" is a stunning experience.",192,41,418 follower,"['Short Stories', 'Fiction', 'African American', 'Classics', 'Race', 'Literature', 'Womens']",156 review,903 (41%),785 (35%),387 (17%),98 (4%),23 (1%)
Ένα παιδί μετράει τ' άστρα,Menelaos Lountemis,4.31,"3,098 rating","January 1, 1956","Νεοελληνική πεζογραφία - Μυθιστόρημα""Πήχτωσε το βράδυ. Λιγόστεψε κι ο αχός απ' τα κυπαρίσσια. Ανάψανε οι λαμπάδες τ' ουρανού. Όλα ήταν γάλα, γάλα, λουλάκι και σπίθες. Το ποτάμι μουρμούριζε μες στον ύπνο του κρυφά παραμιλητά. Το παιδί κείνο το βράδυ δεν κοιμήθηκε, ολόκληρο το βράδυ. Έγραφε το πιο πικρό, το πιο μεγάλο του παραμύθι. Την αυγή ξεκίνησε. Ήταν παρηγορημένο. Είχε καταφέρει όλη τη νύχτα να μετρήσει τ' αστρα. Να τα μετρήσει όλα, σιγά-σιγά, ένα-ένα... Όλα. Και τα βρήκε σωστά.""",484,54,2 follower,"['Classics', 'Fiction', 'Literature', 'Greece', 'Novels', 'Childrens', 'Young Adult', 'Classics', 'Fiction', 'Literature', 'Greece', 'Novels', 'Childrens', 'Young Adult', 'Classics', 'Fiction', 'Literature', 'Greece', 'Novels', 'Childrens', 'Young Adult']",110 review,"1,646 (53%)",946 (30%),382 (12%),83 (2%),41 (1%)
The Man from St. Petersburg,Ken Follett,3.93,"31,683 rating","April 1, 1982","His name was Feliks.  He came to London to commit a murder that would change history.  A master manipulator, he had many weapons at his command, but against him were ranged the whole of the English police, a brilliant and powerful lord, and the young Winston Churchill himself.  These odds would have stopped any man in the world-except the man from St. Petersburg...The Man From St Petersburg is a dark tale of family secrets and political consequences. Ken Follett's masterful storytelling brings to life the danger of a world on the brink of war. A Secret Negotiation 1914. Tensions are rising as Europe finds itself caught in a web of alliances and dangerous warmongering. To help tip the balance in their favour, Britain aims to draw Russia into an alliance with them instead of Germany. Czar Nicholas’s nephew, Prince Aleksei, is sent to London for secret naval talks with Lord Walden. A Play for Power Walden has a personal connection to Aleksei; his wife is Aleksei’s aunt. And they are not the only ones interested in the Russian's arrival; so too are Walden’s willful, idealistic daughter, the head of Special Branch, and a ruthless Russian anarchist. A World at War With the British desperately needing a signed treaty and the fate of the world hanging in the balance, the destinies of these individuals become inextricably linked, as tragedy threatens to shatter the Waldens’ complacency . . .",320,390,53.7k follower,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Suspense', 'Historical', 'Espionage']","1,485 review","8,906 (28%)","13,528 (42%)","7,640 (24%)","1,298 (4%)",311 (<1%)
Gold Coast,Nelson DeMille,4.11,"29,641 rating","April 1, 1990","Welcome to the fabled Gold Coast, that stretch on the North Shore of Long Island that once held the greatest concentration of wealth and power in America. Here two men are destined for an explosive collision: John Sutter, Wall Street lawyer, holding fast to a fading aristocratic legacy; and Frank Bellarosa, the Mafia don who seizes his piece of the staid and unprepared Gold Coast like a latter-day barbarian chief and draws Sutter and his regally beautiful wife, Susan, into his violent world. Told from Sutter's sardonic and often hilarious point of view, and laced with sexual passion and suspense, The Gold Coast is Nelson DeMille's captivating story of friendship and seduction, love and betrayal.",637,175,"6,789 follower","['Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Suspense', 'Crime', 'Audiobook']","1,614 review","11,836 (39%)","11,159 (37%)","5,196 (17%)","1,099 (3%)",351 (1%)
Iron Lake,William Kent Krueger,3.96,"42,631 rating","August 1, 1998","Part Irish, part Anishinaabe Indian, Cork is having difficulty dealing with the marital meltdown that has separated him from his children, getting by on heavy doses of caffeine, nicotine, and guilt. Once a cop on Chicago’s South Side, there’s not much that can shock him. But when the town’s judge is brutally murdered, and a young Eagle Scout is reported missing, Cork takes on this complicated and perplexing case of conspiracy, corruption, and a small-town secret that hits painfully close to home.",464,96,12k follower,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Audiobook', 'Suspense']","3,872 review","11,277 (26%)","20,476 (48%)","9,258 (21%)","1,245 (2%)",375 (<1%)
The Sleepwalkers,Hermann Broch,4.08,"1,457 rating","January 1, 1932","With his epic trilogy, The Sleepwalkers, Hermann Broch established himself as one of the great innovators of modern literature, a visionary writer-philosopher the equal of James Joyce, Thomas Mann, or Robert Musil. Even as he grounded his narratives in the intimate daily life of Germany, Broch was identifying the oceanic changes that would shortly sweep that life into the abyss.Whether he is writing about a neurotic army officer The Romantic, a disgruntled bookkeeper and would-be assassin The Anarchist, or an opportunistic war-deserter The Realist, Broch immerses himself in the twists of his characters psyches, and at the same time soars above them, to produce a prophetic portrait of a world tormented by its loss of faith, morals, and reason.",656,148,289 follower,"['Fiction', 'German Literature', 'Literature', 'Classics', '20th Century', 'Germany', 'Novels', 'Fiction', 'German Literature', 'Literature', 'Classics', '20th Century', 'Germany', 'Novels', 'Fiction', 'German Literature', 'Literature', 'Classics', '20th Century', 'Germany', 'Novels', 'Fiction', 'German Literature', 'Literature', 'Classics', '20th Century', 'Germany', 'Novels', 'Fiction', 'German Literature', 'Literature', 'Classics', '20th Century', 'Germany', 'Novels']",133 review,607 (41%),494 (33%),254 (17%),73 (5%),29 (1%)
On Wings of Song,Thomas M. Disch,3.74,"1,019 rating","June 1, 1979","In a disturbing vision of the future, Daniel Weinreb leaves behind the repression and censorship of the Midwest to pursue a career in New York, despite the famine and poverty of the overpopulated East Coast",359,315,262 follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Dystopia', 'Science Fiction Fantasy', 'LGBT', 'Novels']",68 review,290 (28%),347 (34%),246 (24%),98 (9%),38 (3%)
Caddie Woodlawn,Carol Ryrie Brink,4.02,"51,908 rating","January 1, 1935","Caddie Woodlawn is a real adventurer. She'd rather hunt than sew and plow than bake, and tries to beat her brother's dares every chance she gets. Caddie is friends with Indians, who scare most of the neighbors -- neighbors who, like her mother and sisters, don't understand her at all.  Caddie is brave, and her story is special because it's based on the life and memories of Carol Ryrie Brink's grandmother, the real Caddie Woodlawn. Her spirit and sense of fun have made this book a classic that readers have taken to their hearts for more than seventy years.",288,58,159 follower,"['Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Historical']","1,780 review","19,908 (38%)","17,675 (34%)","10,820 (20%)","2,376 (4%)","1,129 (2%)"
The Recognitions,William Gaddis,4.20,"5,650 rating","January 1, 1955","The book Jonathan Franzen dubbed the ""ur-text of postwar fiction"" and the ""first great cultural critique, which, even if Heller and Pynchon hadn't read it while composing Catch-22 and V., managed to anticipate the spirit of both”—The Recognitions is a masterwork about art and forgery, and the increasingly thin line between the counterfeit and the fake. Gaddis anticipates by almost half a century the crisis of reality that we currently face, where the real and the virtual are combining in alarming ways, and the sources of legitimacy and power are often obscure to us.",976,15,768 follower,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', '20th Century']",717 review,"2,940 (52%)","1,533 (27%)",713 (12%),294 (5%),170 (3%)
Flashforward,Robert J. Sawyer,3.64,"15,949 rating","January 1, 1999","FLASHFORWARDTwo minutes and seventeen seconds that changed the worldSuddenly, without warning, all seven billion people on Earth black out for more than two minutes. Millions die as planes fall from the sky, people tumble down staircases, and cars plow into each other.But that’s the least of the survivors’ challenges. During the blackout, everyone experienced a glimpse of what his or her future holds—and the interlocking mosaic of these visions threatens to unravel the present.",320,234,"2,316 follower","['Science Fiction', 'Fiction', 'Time Travel', 'Audiobook', 'Fantasy', 'Science Fiction Fantasy', 'Thriller']","1,556 review","3,045 (19%)","6,249 (39%)","4,933 (30%)","1,367 (8%)",355 (2%)
The Fountains of Paradise,Arthur C. Clarke,3.95,"29,803 rating","January 1, 1979","This Hugo and Nebula Award-winning novel is reissued in this trade paperback edition. Vannemar Morgan's dream of linking Earth with the stars requires a 24,000-mile-high space elevator. But first he must solve a million technical, political, and economic problems while allaying the wrath of God. Includes a new introduction by the author.",332,"1,419",10.4k follower,"['Science Fiction', 'Fiction', 'Hugo Awards', 'Classics', 'Science Fiction Fantasy', 'Space', 'Fantasy']",886 review,"9,156 (30%)","11,985 (40%)","7,100 (23%)","1,247 (4%)",315 (1%)
Fletch,Gregory McDonald,3.90,"8,323 rating","March 12, 1974","Fletch: He’s an investigative reporter whose methods are a little unorthodox. Currently he’s living on the beach with the strung-out trying to find to the source of the drugs they live for. FletchHe’s taking more than a little flack from his editor. She doesn’t appreciate his style. Or the expense account items he’s racking up. Or his definition of the word deadline. Or the divorce lawyers who keep showing up at the office.FletchSo when multimillionaire Alan Stanwyk offers Fletch the job of a lifetime, which could be worth a fortune, he’s intrigued and decides to do a little investigation. What he discovers is that the proposition is anything but what it seems.",197,71,275 follower,"['Mystery', 'Fiction', 'Crime', 'Humor', 'Thriller', 'Mystery Thriller', 'Audiobook']",717 review,"2,283 (27%)","3,487 (41%)","2,073 (24%)",372 (4%),108 (1%)
The Twelve Kingdoms: Sea of Shadow,Fuyumi Ono,4.22,"2,880 rating","June 1, 1992","For high-schooler Yoko Nakajima, life has been fairly ordinary--that is until Keiki, a young man with golden hair, tells Yoko they must return to their kingdom. Once confronted by this mysterious being and whisked away to an unearthly realm, Yoko is left with only a magical sword; a gem; and a million questions about her destiny, the world she's trapped in, and the world she desperately wants to return to.",464,137,293 follower,"['Fantasy', 'Young Adult', 'Manga', 'Fiction', 'Light Novel', 'Japan', 'Japanese Literature']",205 review,"1,346 (46%)",996 (34%),412 (14%),80 (2%),46 (1%)
Peter the Great: His Life and World,Robert K. Massie,4.14,"22,074 rating","January 1, 1980","Against the monumental canvas of seventeenth- and eighteenth-century Europe and Russia, unfolds the magnificent story of Peter the Great, crowned at the age of 10. A barbarous, volatile feudal tsar with a taste for torture; a progressive and enlightened reformer of government and science; a statesman of vision and colossal significance: Peter the Great embodied the greatest strengths and weaknesses of Russia while being at the very forefront of her development.Robert K. Massie delves deep into the life of this captivating historical figure, chronicling the pivotal events that shaped a boy into a legend - including his 'incognito' travels in Europe, his unquenchable curiosity about Western ways, his obsession with the sea and establishment of the stupendous Russian navy, his creation of an unbeatable army, and his relationships with those he loved most: Catherine, his loving mistress, wife, and successor; and Menshikov, the charming, unscrupulous prince who rose to power through Peter's friendship. Impetuous and stubborn, generous and cruel, a man of enormous energy and complexity, Peter the Great is brought fully to life.",909,57,"1,509 follower","['History', 'Biography', 'Nonfiction', 'Russia', 'Russian History', 'Biography Memoir', 'European History']",970 review,"10,750 (48%)","6,475 (29%)","2,924 (13%)",975 (4%),950 (4%)
Something Beautiful,Sharon Dennis Wyeth,4.45,"1,307 rating","January 1, 1998","An inspiring story that reminds us that beauty is everywhere.Can a city be beautiful if there's trash on the streets and graffiti on the walls? A little girl finds out when her teacher writes the word ""beautiful"" on the blackboard and the girl decides to look for beauty in her neighborhood.There's the “beautiful” fried fish sandwich at Miss Delphine diner, Mr. Lee’s “beautiful” fruit store, and the “beautiful” smooth stone Old Mr. Sims always carries. The girl soon understands that beautiful means “that when you have it, your heart is happy.” Young readers will enjoy appreciating the beauty of friendship and the power of hope in this encouraging story.",32,64,35 follower,"['Picture Books', 'Childrens', 'Realistic Fiction', 'Cultural', 'African American', 'Fiction', 'Family', 'Picture Books', 'Childrens', 'Realistic Fiction', 'Cultural', 'African American', 'Fiction', 'Family', 'Picture Books', 'Childrens', 'Realistic Fiction', 'Cultural', 'African American', 'Fiction', 'Family']",216 review,802 (61%),345 (26%),126 (9%),19 (1%),15 (1%)
The Memory Police,Yōko Ogawa,3.73,"85,999 rating","January 26, 1994","On an unnamed island off an unnamed coast, objects are disappearing: first hats, then ribbons, birds, roses—until things become much more serious. Most of the island's inhabitants are oblivious to these changes, while those few imbued with the power to recall the lost objects live in fear of the draconian Memory Police, who are committed to ensuring that what has disappeared remains forgotten.When a young woman who is struggling to maintain her career as a novelist discovers that her editor is in danger from the Memory Police, she concocts a plan to hide him beneath her floorboards. As fear and loss close in around them, they cling to her writing as the last way of preserving the past.A surreal, provocative fable about the power of memory and the trauma of loss, The Memory Police is a stunning new work from one of the most exciting contemporary authors writing in any language.",274,141,"3,994 follower","['Fiction', 'Science Fiction', 'Dystopia', 'Japan', 'Fantasy', 'Japanese Literature', 'Magical Realism', 'Fiction', 'Science Fiction', 'Dystopia', 'Japan', 'Fantasy', 'Japanese Literature', 'Magical Realism', 'Fiction', 'Science Fiction', 'Dystopia', 'Japan', 'Fantasy', 'Japanese Literature', 'Magical Realism']","12,800 review","17,946 (20%)","35,673 (41%)","24,807 (28%)","6,391 (7%)","1,182 (1%)"
