title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Plays of Anton Chekhov,Anton Chekhov,4.27,"2,892 rating","January 1, 1905","These critically hailed translations of The Seagull, Uncle Vanya, The Three Sisters and the other Chekhov plays are the only ones in English by a Russian-language scholar who is also a veteran Chekhovian actor.Without compromising the spirit of the text, Paul Schmidt accurately translates Chekhov's entire theatrical canon, rescuing the humor ""lost"" in most academic translations while respecting the historical context and original social climate.Schmidt's translations of Chekhov have been successfully staged all over the U.S. by such theatrical directors as Lee Strasberg, Elizabeth Swados, Peter Sellars and Robert Wilson. Critics have hailed these translations as making Chekhov fully accessible to American audiences. They are also accurate -- Schmidt has been described as ""the gold standard in Russian-English translation"" by Michael Holquist of the Russian department at Yale University.Swan song --The bear --The proposal --Ivanov --The seagull --A reluctant tragic hero --The wedding reception --The festivities --Uncle Vanya --Three sisters --The dangers of tobacco --The cherry orchard.",387,"5,123","8,687 follower","['Plays', 'Classics', 'Drama', 'Fiction', 'Russia', 'Theatre', 'Russian Literature', 'Plays', 'Classics', 'Drama', 'Fiction', 'Russia', 'Theatre', 'Russian Literature', 'Plays', 'Classics', 'Drama', 'Fiction', 'Russia', 'Theatre', 'Russian Literature']",127 review,"1,459 (50%)",912 (31%),404 (13%),81 (2%),36 (1%)
A Happy Death,Albert Camus,3.81,"18,452 rating","January 1, 1971","Is it possible to die a happy death? This is the central question of Camus's astonishing early novel, published posthumously and greeted as a major literary event. It tells the story of a young Algerian, Mersault, who defies society's rules by committing a murder and escaping punishment, then experimenting with different ways of life and finally dying a happy man. In many ways A Happy Death is a fascinating first sketch for The Outsider, but it can also be seen as a candid self-portrait, drawing on Camus's memories of his youth, travels, and early relationships. It is infused with lyrical descriptions of the sun-drenched Algiers of his childhood - the place where, eventually, Mersault is able to find peace and die 'without anger, without hatred, without regret'.",144,719,30k follower,"['Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels', 'Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels', 'Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels', 'Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels', 'Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels']","1,510 review","4,792 (25%)","7,116 (38%)","5,067 (27%)","1,217 (6%)",260 (1%)
The Return of Sherlock Holmes,Arthur Conan Doyle,4.28,"64,771 rating","February 1, 1905","'Holmes,' I cried. 'Is it really you? Can it indeed be that you are alive? Is it possible that you succeeded in climbing out of that awful abyss?'Missing, presumed dead, for three years, Sherlock Holmes returns triumphantly to his dear companion Dr Watson. And not before time! London has never been in more need of his extraordinary services: a murderous individual with an air gun stalks the city.Among thirteen further brilliant tales of mystery, detection and deduction, Sherlock Holmes investigates the problem of the Norwood Builder, deciphers the message of the Dancing Men, and cracks the case of the Six Napoleons.",455,13.6k,22.4k follower,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook', 'Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook', 'Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook', 'Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook', 'Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook']","2,212 review","30,092 (46%)","24,384 (37%)","8,924 (13%)","1,026 (1%)",345 (<1%)
What Is Philosophy?,Gilles Deleuze,4.14,"2,035 rating","January 1, 1991","Called by many France's foremost philosopher, Gilles Deleuze is one of the leading thinkers in the Western World. His acclaimed works and celebrated collaborations with Félix Guattari have established him as a seminal figure in the fields of literary criticism and philosophy. The long-awaited publication of What Is Philosophy? in English marks the culmination of Deleuze's career.Deleuze and Guattari differentiate between philosophy, science, and the arts, seeing as means of confronting chaos, and challenge the common view that philosophy is an extension of logic. The authors also discuss the similarities and distinctions between creative and philosophical writing. Fresh anecdotes from the history of philosophy illuminate the book, along with engaging discussions of composers, painters, writers, and architects.A milestone in Deleuze's collaboration with Guattari, What Is Philosophy? brings a new perspective to Deleuze's studies of cinema, painting, and music, while setting a brilliant capstone upon his work.",253,272,"2,125 follower","['Philosophy', 'Nonfiction', 'Theory', 'France', 'Art', 'Science', 'Collections', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Art', 'Science', 'Collections', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Art', 'Science', 'Collections', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Art', 'Science', 'Collections', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Art', 'Science', 'Collections']",136 review,888 (43%),709 (34%),316 (15%),83 (4%),39 (1%)
a,Andy Warhol,3.41,260 rating,"January 1, 1968","Conceptually unique, hilarious, and frightening, a: A Novel is the perfect literary manifestation of Andy Warhol's sensibility. In the late sixties, Warhol set out to turn a trade book into a piece of pop art, and the result was this astonishing account of the artists, superstars, addicts, and freaks who made up the Factory milieu. Created from audiotapes recorded in and around the Factory, a: A Novel, begins with the fabulous Ondine popping several amphetamines and then follows its characters as they converse with inspired, speed-driven wit and cut swaths through the clubs, coffee shops, hospitals, and whorehouses of 1960s Manhattan.",458,517,571 follower,"['Fiction', 'Art', 'New York', 'Novels', 'Literature']",22 review,70 (26%),54 (20%),77 (29%),30 (11%),29 (11%)
Heartbreak House & Misalliance,George Bernard Shaw,3.74,31 rating,"January 1, 1995","In Heartbreak House, a visit to an eccentric gentleman's home reveals surprises in gender and identity, while in Misalliance, an underwear tycoon and his daughter find adventure after a plane crash. Reissue.",272,"1,568","3,667 follower",[],2 review,5 (16%),15 (48%),10 (32%),0 (0%),1 (3%)
The Velvet Promise,Jude Deveraux,3.98,"15,293 rating","January 1, 1981","All of England rejoiced on her wedding day. But Judith vowed that her husband would get only what he took from her!  At the flower-bedecked altar, the first touch of their hands ignited an all-consuming passion. Gavin Montgomery looked deep into her golden eyes and burned with desire for her...but his heart had been pledged to another.  Humiliated and alone in a strange castle, Judith resolved to hate this husband who took her body, but rejected her love...never admitting her fear of losing him.  But destiny held another fate for Judith...a fate that would keep at last...The Velvet Promise.",320,202,"6,559 follower","['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Medieval Romance', 'Fiction']",590 review,"5,883 (38%)","5,026 (32%)","3,083 (20%)",859 (5%),442 (2%)
Where Late the Sweet Birds Sang,Kate Wilhelm,3.85,"10,318 rating","January 1, 1976","The spellbinding story of an isolated post-holocaust community determined to preserve itself, through a perilous experiment in cloning. Sweeping, dramatic, rich with humanity, and rigorous in its science, Where Late the Sweet Birds Sang is widely regarded as a high point of both humanistic and hard SF, winning SF's Hugo Award and Locus Award on its first publication.",251,253,418 follower,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Dystopia', 'Hugo Awards', 'Speculative Fiction', 'Apocalyptic']",867 review,"2,922 (28%)","4,014 (38%)","2,508 (24%)",635 (6%),239 (2%)
Flowers from the Storm,Laura Kinsale,4.08,"16,064 rating","January 1, 1992","The Duke of Jervaulx was brilliant - and dangerous. Considered dissolute, reckless, and extravagant, he was transparently referred to as the ""D of J"" in scandal sheets. But sometimes the most womanizing rakehell can be irresistible, and even his most causal attentions fascinated the sheltered Maddy Timms. Then one fateful day she receives the shocking news - the duke is lost to the world. And Maddy knows it is her destiny to help him and her only chance to find the true man behind the wicked facade. But she never dreamed her gentle, healing touch would alter his life and her own so completely - and bind them together in need, desire...and love.",533,27,"1,375 follower","['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Disability']","1,827 review","7,324 (45%)","4,680 (29%)","2,555 (15%)",971 (6%),534 (3%)
Odes to Common Things,Pablo Neruda,4.34,"2,681 rating","January 1, 1954","A bilingual collection of 25 newly translated odes by the century's greatest Spanish-language poet, each accompanied by a pair of exquisite pencil drawings. From bread and soap to a bed and a box of tea, the ""odes to common things"" collected here conjure up the essence of their subjects clearly and wondrously. 50 Black and White illustrations.",152,862,"8,950 follower","['Poetry', 'Spanish Literature', 'Classics', 'Fiction', 'Latin American Literature', 'Literature', 'Latin American', 'Poetry', 'Spanish Literature', 'Classics', 'Fiction', 'Latin American Literature', 'Literature', 'Latin American', 'Poetry', 'Spanish Literature', 'Classics', 'Fiction', 'Latin American Literature', 'Literature', 'Latin American', 'Poetry', 'Spanish Literature', 'Classics', 'Fiction', 'Latin American Literature', 'Literature', 'Latin American', 'Poetry', 'Spanish Literature', 'Classics', 'Fiction', 'Latin American Literature', 'Literature', 'Latin American']",201 review,"1,408 (52%)",879 (32%),312 (11%),64 (2%),18 (<1%)
A Fall of Moondust,Arthur C. Clarke,3.89,"10,679 rating","September 1, 1961","For a million years the bubble had been growing, like a vast abscess, below the root of the mountains. Now the abscess was about to burst. Captain Harris had left the controls on autopilot and was talking to the front row of passengers as the first tremor shook the boat. For a fraction of a second he wondered if a fan blade had hit some submerged obstacle; then, quite literally, the bottom fell out of his world.It fell slowly, as all things must upon the Moon. The sea was alive and moving . . . Every stage of that nightmare transformation was pitilessly illuminated by the earth light, until the crater was so deep that its firewall was completely lost in shadow, and it seemed as if Selene were racing into a curving crescent of utter blackness – an arc of annihilation.In darkness and in silence, they were sinking into the Moon. . . .",224,"1,419",10.4k follower,"['Science Fiction', 'Fiction', 'Classics', 'Space', 'Fantasy', 'Novels', 'Speculative Fiction']",566 review,"2,888 (27%)","4,348 (40%)","2,869 (26%)",486 (4%),88 (<1%)
