title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Power of Positive Thinking,Norman Vincent Peale,4.17,"110,440 rating","October 1, 1952","""This book is written with the sole objective of helping the reader achieve a happy, satisfying, and worthwhile life."" -- Norman Vincent PealeThe precursor to The Secret, The Power of Positive Thinking has helped millions of men and women to achieve fulfillment in their lives. In this phenomenal bestseller, Dr. Peale demonstrates the power of faith in action. With the practical techniques outlined in this book, you can energize your life -- and give yourself the initiative needed to carry out your ambitions and hopes. You'll learn how to:
 
   Expect the best and get it 
  
 
   Believe in yourself and in everything you do 
  
 
   Develop the power to reach your goals 
  
 
   Break the worry habit and achieve a relaxed life 
  
 
   Improve your personal and professional relationships  
  
 
   Assume control over your circumstances 
  
 
   Be kind to yourself 
  
",128,606,"1,178 follower","['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Business', 'Philosophy', 'Spirituality']","2,096 review","53,985 (48%)","31,575 (28%)","17,306 (15%)","4,738 (4%)","2,836 (2%)"
Born of Night,Sherrilyn Kenyon,4.19,"27,400 rating","December 1, 1995","In the Ichidian Universe, The League and their ruthless assassins rule all. Expertly trained and highly valued, the League Assassins are the backbone of the government. But not even the League is immune to corruption . . .Command Assassin Nykyrian Quikiades once turned his back on the League—and has been hunted by them ever since. Though many have tried, none can kill him or stop him from completing his current mission: to protect Kiara Zamir, a woman whose father’s political alliance has made her a target. As her world becomes even deadlier, Kiara must entrust her life to the same kind of beast who once killed her mother and left her for dead. Old enemies and new threaten them both and the only way they can survive is to overcome their suspicions and learn to trust in the very ones who threaten them the most: each other.",539,236,29k follower,"['Romance', 'Paranormal Romance', 'Fantasy', 'Science Fiction', 'Paranormal', 'Aliens', 'Adult']","1,786 review","13,466 (49%)","7,992 (29%)","4,127 (15%)","1,235 (4%)",580 (2%)
"The Mandie Collection, Volume 1",Lois Gladys Leppard,4.29,773 rating,"January 1, 1987","This five-in-one volume brings MANDIE fans--new and old alike--back to where it all began. Readers will discover anew the charms of the impulsive Mandie Shaw as she faces the ups and downs of first losing her father and then finding her long-lost family in Mandie and the Secret Tunnel . Many more mysteries follow for Mandie and her friends in Mandie and the Cherokee Legend , Mandie and the Ghost Bandits , Mandie and the Forbidden Attic , and Mandie and the Trunk's Secret .",544,116,259 follower,"['Mystery', 'Christian', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Middle Grade', 'Childrens']",34 review,396 (51%),242 (31%),108 (13%),19 (2%),8 (1%)
A Soldier's Legacy,Heinrich Böll,3.54,485 rating,"January 1, 1982","It is 1943 and Wenk, a young German soldier guarding the Normandy coast, finds himself in a war where the main enemies are loneliness and misery. Corruption is rampant in the High Command: supplies are being siphoned off, and starving, exhausted soldiers must cross their won mine fields to steal potatoes from the neighboring French farms.Against all army rank and protocol, Wenk forms a friendship with Lieutenant Schelling, whose protests on behalf of his men have incurred the wrath of another officer. When the company is transferred to the fighting on the Russian front, fear, suspicion, and mistrust forces events to a shocking conclusion.Written in 1947 and lost in the chaos of Germany in the postwar years, A Soldier's Legacy now takes its place beside All Quiet on the Western Front as a depiction of the horrors of war.",131,540,"1,543 follower","['Fiction', 'German Literature', 'War', 'Germany', 'Novels', 'Historical Fiction', 'World War II', 'Fiction', 'German Literature', 'War', 'Germany', 'Novels', 'Historical Fiction', 'World War II', 'Fiction', 'German Literature', 'War', 'Germany', 'Novels', 'Historical Fiction', 'World War II']",54 review,75 (15%),168 (34%),190 (39%),47 (9%),5 (1%)
Belfast Confetti,Ciaran Carson,4.02,295 rating,"January 1, 1989","Belfast Confetti, Ciaran Carson’s third book of poetry, weaves together in a carefully sequenced volume prose pieces, long poems, lyrics, and haiku. His subjects include the permeable boundaries of Belfast neighborhoods, of memory, of public and private fear, and, indeed, of the forms of language and art. Carson finds unexpected uses—constructive and destructive—of the building rubble of Belfast history. Rich in lore of place, these innovative and vividly fresh poems draw deeply on traditions—oral, local, and literary.",108,58,42 follower,"['Poetry', 'Irish Literature', 'Ireland', '20th Century']",17 review,105 (35%),113 (38%),59 (20%),14 (4%),4 (1%)
Wittgenstein's Nephew,Thomas Bernhard,4.03,"5,778 rating","January 1, 1982","It is 1967. In separate wings of a Viennese hospital, two men lie bedridden. The narrator, Thomas Bernhard, is stricken with a lung ailment; his friend Paul, nephew of the celebrated philosopher Ludwig Wittgenstein, is suffering from one of his periodic bouts of madness. As their once-casual friendship quickens, these two eccentric men begin to discover in each other a possible antidote to their feelings of hopelessness and mortality—a spiritual symmetry forged by their shared passion for music, a strange sense of humor, disgust for bourgeois Vienna, and fear in the face of death. Part memoir, part fiction, Wittgenstein’s Nephew is both a meditation on the artist’s struggle to maintain a solid foothold in a world gone incomprehensibly askew, and an eulogy to a real-life friendship.",101,273,"2,045 follower","['Fiction', 'German Literature', 'Novels', 'Philosophy', 'Literature', '20th Century', 'Classics', 'Fiction', 'German Literature', 'Novels', 'Philosophy', 'Literature', '20th Century', 'Classics', 'Fiction', 'German Literature', 'Novels', 'Philosophy', 'Literature', '20th Century', 'Classics']",627 review,"2,073 (35%)","2,272 (39%)","1,068 (18%)",278 (4%),87 (1%)
Nations and Nationalism,Ernest Gellner,3.83,"1,589 rating","January 1, 1983","This thoughtful and penetrating book, addressed to political scientists, sociologists, historians, and anthropologists, interprets nationalism in terms of its social roots, which it locates in industrial social organization. Professor Gellner asserts here that a society's affluence and economic growth depend on innovation, occupational mobility, the effectiveness of the mass media, universal literacy, and an all-embracing educational system based on a shared, standard idiom. These factors, taken together, govern the relationship between culture and the state. Political units that do not conform to the principle, ""one state, one culture"" feel the strain in the form of nationalistic activity.",170,70,92 follower,"['Politics', 'History', 'Nonfiction', 'Sociology', 'International Relations', 'Political Science', 'Philosophy', 'Politics', 'History', 'Nonfiction', 'Sociology', 'International Relations', 'Political Science', 'Philosophy', 'Politics', 'History', 'Nonfiction', 'Sociology', 'International Relations', 'Political Science', 'Philosophy', 'Politics', 'History', 'Nonfiction', 'Sociology', 'International Relations', 'Political Science', 'Philosophy', 'Politics', 'History', 'Nonfiction', 'Sociology', 'International Relations', 'Political Science', 'Philosophy']",68 review,406 (25%),642 (40%),427 (26%),93 (5%),21 (1%)
The Nebula Awards 18,Robert Silverberg,3.86,28 rating,"October 1, 1983","Contents  * ix • Introduction (The Nebula Awards #18) • (1983) • essay by Robert Silverberg * 1 • Souls • (1982) • novella by Joanna Russ * 49 • (Excerpt From) No Enemy But Time • (1982) • shortfiction by Michael Bishop * 59 • The Pope of the Chimps • (1982) • novelette by Robert Silverberg * 79 • Burning Chrome • (1982) • novelette by William Gibson * 100 • Fire Watch • [Time Travel] • (1982) • novelette by Connie Willis * 139 • Corridors • (1982) • shortstory by Barry N. Malzberg * 154 • Another Orphan • (1982) • novelette by John Kessel * 200 • A Letter from the Clearys • (1982) • shortstory by Connie Willis * 212 • Swarm • [Shaper/Mechanist] • (1982) • novelette by Bruce Sterling * 237 • The Nebula Winners, 1965-1981 • (1983) • essay by uncredited",302,"2,073","1,428 follower","['Short Stories', 'Science Fiction', 'Anthologies']",3 review,7 (25%),11 (39%),9 (32%),1 (3%),0 (0%)
"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",David McCullough,4.21,"20,337 rating","June 1, 1977","On December 31, 1999, after nearly a century of rule, the United States officially ceded ownership of the Panama Canal to the nation of Panama. That nation did not exist when, in the mid-19th century, Europeans first began to explore the possibilities of creating a link between the Atlantic and Pacific oceans through the narrow but mountainous isthmus; Panama was then a remote and overlooked part of Colombia.All that changed, writes David McCullough in his magisterial history of the Canal, in 1848, when prospectors struck gold in California. A wave of fortune seekers descended on Panama from Europe and the eastern United States, seeking quick passage on California-bound ships in the Pacific, and the Panama Railroad, built to serve that traffic, was soon the highest-priced stock listed on the New York Exchange. To build a 51-mile-long ship canal to replace that railroad seemed an easy matter to some investors. But, as McCullough notes, the construction project came to involve the efforts of thousands of workers from many nations over four decades; eventually those workers, laboring in oppressive heat in a vast malarial swamp, removed enough soil and rock to build a pyramid a mile high. In the early years, they toiled under the direction of French entrepreneur Ferdinand de Lesseps, who went bankrupt while pursuing his dream of extending France's empire in the Americas. The United States then entered the picture, with President Theodore Roosevelt orchestrating the purchase of the canal—but not before helping foment a revolution that removed Panama from Colombian rule and placed it squarely in the American camp.",698,99,10k follower,"['History', 'Nonfiction', 'American History', 'Historical', 'World History', 'Audiobook', 'Travel']","1,839 review","8,937 (43%)","7,694 (37%)","3,025 (14%)",501 (2%),180 (<1%)
Sweet Days of Discipline,Fleur Jaeggy,3.66,"5,741 rating","September 1, 1989","Set in postwar Switzerland, Fleur Jaeggy’s eerily beautiful novel begins simply and innocently enough: ""At fourteen I was a boarder in a school in the Appenzell."" But there is nothing truly simple or innocent here. With the off-handed knowingness of a remorseless young Eve, the narrator describes life as a captive of the school and her designs to win the affections of the apparently perfect new girl, Fréderique. As she broods over her schemes as well as on the nature of control and madness, the novel gathers a suspended, unsettling energy. Now translated into six languages, I beati anni del castigo in its Italian original won the 1990 Premio Bagutta and the 1990 Premio Speciale Rapallo. In Tim Parks’ consummate translation (with its ""spare, haunting quality of a prose poem""), Sweet Days of Discipline was selected as one of the London Times Literary Supplement’s Notable Books of 1992: ""In a period when novels are generally overblown and scarcely portable, it is good to be able to recommend [one that is] miraculously short and beautifully written.""",101,13,312 follower,"['Fiction', 'Queer', 'Historical Fiction', 'Italian Literature', 'LGBT', 'Novels', 'Literary Fiction', 'Fiction', 'Queer', 'Historical Fiction', 'Italian Literature', 'LGBT', 'Novels', 'Literary Fiction', 'Fiction', 'Queer', 'Historical Fiction', 'Italian Literature', 'LGBT', 'Novels', 'Literary Fiction']",837 review,"1,171 (20%)","2,213 (38%)","1,708 (29%)",558 (9%),91 (1%)
Железный король. Узница Шато-Гайара,Maurice Druon,4.45,518 rating,"January 1, 1955","В настоящее издание включены две первые книги серии исторических романов известного современного французского писателя Мориса Дрюона ""Проклятые короли"". В них рассматриваются судьбы французского государства с первого десятилетия XIV века, последних лет царствования Филиппа IV Красивого, прозванного Железным королем, и первых месяцев царствования Людовика X.",493,109,690 follower,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'France', 'Historical Romance', 'Romance', 'Historical Fiction', 'Fiction', 'Classics', 'Historical', 'France', 'Historical Romance', 'Romance', 'Historical Fiction', 'Fiction', 'Classics', 'Historical', 'France', 'Historical Romance', 'Romance']",12 review,298 (57%),169 (32%),42 (8%),6 (1%),3 (<1%)
The Concubine's Children,Denise Chong,3.91,"2,179 rating","April 5, 1994","The Concubine’s Children is the story of a family cleaved in two for the sake of a father’s dream. There’s Chan Sam, who left an ""at home"" wife in China to earn a living in ""Gold Mountain""—North America. There’s May-ying, the wilful, seventeen-year-old concubine he bought, sight unseen, who labored in tea houses of west coast Chinatowns to support the family he would have in Canada, and the one he had in China. It was the concubine’s third daughter, the author’s mother, who unlocked the past for her daughter, whose curiosity about some old photographs ultimately reunited a family divided for most of the last century.",304,8,28 follower,"['Nonfiction', 'Biography', 'China', 'History', 'Memoir', 'Canada', 'Asian Literature']",143 review,603 (27%),941 (43%),509 (23%),91 (4%),35 (1%)
SS-GB,Len Deighton,3.74,"7,695 rating","January 1, 1979","1941, and England invaded – and defeated – by the Germans...The King is a hostage in the tower, the Queen and Princesses have fled to Australia, Churchill has been executed by a firing squad, Englishmen are being deported to work in German factories and the dreaded SS is in charge of Scotland Yard. London is in shock. The very look of daily life is a walking nightmare of German uniforms, artifacts, regulations. There are collaborators. There are profiteers. But there are others working in hope, in secret, and desperate danger, against the invader. And still others are living strangely ambiguous lives – none more so than Detective Superintendent Douglas Archer (""Archer of the yard"" as the press like to call him), trying to maintain a peculiarly, almost sacredly, British institution under a Nazi chief. Archer has started work on what seems, at first, a routine murder case. But suddenly an SS Standartenführer from Himmler's personal staff flies in from Berlin to supervise the investigation, and Archer is plunged deep into an espionage battle for which he is completely unprepared, and where the stakes are incredibly high. ""We’re dealing with something that could prove so deadly that not even the Black Death would compare with the consequences"", the SS man tells him.Setting forth on a tight rope trail of violence, betrayal and danger, Archer moves into worlds within worlds of intrigue. The British resistance, wealthy collaborators, high-level scientists, German army and SS factions and vicious rivalry, a beautiful American reporter on assignment for the still-neutral papers back home – these are the players that Deighton's treacherously shifting drama, as it races toward its chattering climax that involves the fate of the King, and of England itself.SS–GB is fascinating in its premise, utterly authentic and convincing in its detail. It is the most gripping novel we have had from the author of The Ipcress File, Funeral in Berlin, and Bomber. Already, in England, it has become Len Deighton's greatest best seller.",375,186,775 follower,"['Fiction', 'Alternate History', 'Historical Fiction', 'Thriller', 'War', 'Mystery', 'Espionage']",492 review,"1,680 (21%)","3,102 (40%)","2,281 (29%)",521 (6%),111 (1%)
Lady Oracle,Margaret Atwood,3.68,"13,964 rating","September 27, 1976","Joan Foster is the bored wife of a myopic ban-the-bomber.  She takes off overnight as Canada's new superpoet, pens lurid gothics on the sly, attracts a blackmailing reporter, skids cheerfully in and out of menacing plots, hair-raising traps, and passionate trysts, and lands dead and well in Terremoto, Italy.  In this remarkable, poetic, and magical novel, Margaret Atwood proves yet again why she is considered to be one of the most important and accomplished writers of our time.",346,591,81.2k follower,"['Fiction', 'Canada', 'Literary Fiction', 'Contemporary', 'Feminism', 'Canadian Literature', 'Literature']",885 review,"2,563 (18%)","5,624 (40%)","4,665 (33%)",938 (6%),174 (1%)
Busman's Honeymoon,Dorothy L. Sayers,4.24,"20,692 rating","January 1, 1937","Society’s eligible women are in mourning. Lord Peter Wimsey has married at last, having finally succeeded in his ardent pursuit of the lovely mystery novelist Harriet Vane. The two depart for a tranquil honeymoon in a country farmhouse but find, instead of a well-prepared love nest, the place left in a shambles by the previous owner. His sudden appearance, dead from a broken skull in the cellar, only prompts more questions. Why would anyone have wanted to kill old Mr Noakes? What dark secrets had he to hide? The honeymoon is over, as Lord Peter and Harriet Vane start their investigations. Suspicion is rife and everyone seems to have something to hide, from the local constable to the housekeeper. Wimsey and his wife can think of plenty of theories, but it’s not until they discover a vital fact that the identity of the murderer becomes clear.Dramatised by Alistair Beaton for BBC Radio 4 with Ian Carmichael as Lord Peter Wimsey, Sarah Badel as Harriet Vane and Peter Jones as Bunter. It was first broadcast from 2 January to 7 February 1983.2 CDs. 2 hrs 25 mins.",409,729,"2,629 follower","['Mystery', 'Fiction', 'Crime', 'Classics', 'Romance', 'British Literature', 'Mystery Thriller']","1,061 review","9,762 (47%)","7,168 (34%)","2,932 (14%)",576 (2%),254 (1%)
Gold Rush Prodigal,Brock Thoene,3.66,176 rating,"February 1, 1991","The gold fields made him a promise. But what if the gold ran out?David Bollin, born of missionary parents in Hawaii, leaves his island home to take up a new life as a gentleman in Boston. Having rejected his father's faith, David had set out to make his own fortune and prove himself a man. But before he can realize his dream, he is plunged into an unexpected adventure--first as a hand on a whaling ship, and then as a prospector in the California gold fields.The lure of gold and the dream of a life of ease entice him onward, drawing him into a downward spiral of deceit and trapping him in a web of murder, power and greed.The glamorous future turns into despair as he becomes the target of unscrupulous enemies. Without a defense, what are his chances?Could a father's broken heart span the ocean that separated them?",223,177,202 follower,"['Christian Fiction', 'Historical Fiction', 'Westerns', 'Historical', 'Christian', 'Fiction', 'Christian Fiction', 'Historical Fiction', 'Westerns', 'Historical', 'Christian', 'Fiction', 'Christian Fiction', 'Historical Fiction', 'Westerns', 'Historical', 'Christian', 'Fiction']",8 review,45 (25%),54 (30%),52 (29%),22 (12%),3 (1%)
Asterix in Switzerland,René Goscinny,4.25,"7,385 rating","October 1, 1970","The governor of Gaul has always been a creative accountant. Now he's under investigation by Vexatius Sinusititis, or he was, until someone poisons the investigator. In order to heal Vexatius, Asterix and Obelix set off to locate a special flower that grows only in Helvetia.",48,"1,599","1,169 follower","['Comics', 'Bande Dessinée', 'Graphic Novels', 'Humor', 'Fiction', 'France', 'Historical Fiction']",184 review,"3,334 (45%)","2,696 (36%)","1,209 (16%)",126 (1%),20 (<1%)
تلخيص منطق أرسطو,Ibn Rushd,4.01,71 rating,"January 1, 1992","7 مجلداتفي 5 كتبدراسة وتحقيق:د. جيرار جهاميسلسلة علم المنطق.--المؤلف:بين المعلم الأول أرسطو والشارح الأكبر ابن رشد رابط عضوي جامع, تغلغل الفكر بين ثناياه ليعيد بواسطته فيلسوف المغرب إحياء مذهب فيلسوف أسطاجيرا ومنطقه المتحكم بمنهج ومنهجية العلوم الإسلامية. ويبدو تلخيص ابن رشد لهذا المنطق, شرحًا وتعليقًا, من أبرز المراجع في ميدان ""المنطقيات"" عند العرب الذين استغلوا """"الأورغانون"""" في ضبط علومهم برهانيًا وجدليًا: من الفلسفة إلى الكلام, ومن الفقه إلى النحو.إننا إذ نقدم إلى القارئ العبي هذه المجموعة المنطقية, نود أن نشبع عنده رغبة العودة إلى العب من هذا المنبع الذي لاينضب ذهنيًا, محققين إحدى أمنياته ألا وهي إسهامنا المتواضع في تحقيق المخطوطات العربية النفيسة. إن هدفنا إحياء التراث الفين الذي مازالت أصداء منهجياته, ومصطلحاته, وآراء صانعيه, تتردد مرشدة الأجيال الطالعة تحقيقًا لنهضة علمية وفكرية أكيدة, تصل بين الماضي والحاضر بمنهجية وضعية تطورية.",1250,104,218 follower,"['Philosophy', 'Logic', 'Philosophy', 'Logic', 'Philosophy', 'Logic', 'Philosophy', 'Logic', 'Philosophy', 'Logic']",2 review,29 (40%),22 (30%),15 (21%),2 (2%),3 (4%)
Doing Battle: The Making of a Skeptic,Paul Fussell,3.83,255 rating,"January 1, 1996","In this highly-praised autobiographical work, the author of ""The Great War and Modern Memory"" recounts his own experience of combat in WWII and how it became a determining force in his life. ""Doing Battle"" is at once a summing-up of one man's life and profoundly thoughtful portrait of America's own search for identity in the second half of this century.",336,57,116 follower,"['History', 'Memoir', 'War', 'Biography', 'Nonfiction', 'World War II', 'Military Fiction']",31 review,69 (27%),102 (40%),63 (24%),14 (5%),7 (2%)
Turtle Diary,Russell Hoban,3.98,"1,950 rating","March 20, 1975","In the aquarium at the London Zoo, three sea turtles swim endlessly in ‘their little bedsitter of ocean'. Two lonely people, William G and Neaera H, become obsessed with the turtles' captivity, and resolve to rescue them and release them in to the sea. William's and Neaera's diaries tell the story of how they achieve the turtles' freedom, and in the process re-define their own lives.",182,162,372 follower,"['Fiction', 'Animals', 'Novels', 'Classics', '20th Century', 'Literary Fiction', 'American']",284 review,627 (32%),807 (41%),400 (20%),89 (4%),27 (1%)
The Informers,Bret Easton Ellis,3.40,"18,863 rating","July 26, 1994","Set in Los Angeles, in the recent past. The birthplace and graveyard of American myths and dreams, the city harbours a group of people trapped between the beauty of their surroundings and their own moral impoverishment. This novel is a chronicle of their voices.",240,31,10.6k follower,"['Fiction', 'Short Stories', 'Contemporary', 'American', 'Literature', 'Thriller', 'Novels']",723 review,"3,058 (16%)","5,506 (29%)","6,907 (36%)","2,615 (13%)",777 (4%)
Savage Passions,Cassie Edwards,4.33,236 rating,"August 31, 1996","Secretly admiring the Ottawa chieftain Silver Arrow, Yvonne is enthralled by his mystical powers and seductive ways, but disputes between the warrior's tribe and the frontierspeople threaten to keep the couple apart. Original.",439,138,389 follower,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Westerns']",13 review,142 (60%),46 (19%),35 (14%),9 (3%),4 (1%)
