title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Sparkling Cyanide,Agatha Christie,3.92,"33,964 rating","February 1, 1945","Six people sit down to a sumptuous meal at a table laid for seven. In front of the empty place is a sprig of rosemary- ""rosemary for remembrance."" A strange sentiment considering no one is likely to forget the night, exactly a year ago, that Rosemary Barton died at exactly the same table, her beautiful face unrecognizable, convulsed with pain and horror.But then Rosemary had always been memorable—she had the ability to arouse strong passions in most people she met. In one case, strong enough to kill...Titled in America Remembered Death.",336,"4,158",64.5k follower,"['Mystery', 'Crime', 'Fiction', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']","2,558 review","9,150 (26%)","14,568 (42%)","8,835 (26%)","1,204 (3%)",207 (<1%)
Exit Unicorns,Cindy Brandner,3.98,"1,382 rating","December 1, 2000","In this sweeping and powerful epic the journey begins in the 'terrible beauty' of Northern Ireland during a time when conflict reigns and no one is spared from tragedy and sorrow, the time known as The Troubles. It is the spring of 1968 in Belfast and James Kirkpatrick has just lost his father under suspicious circumstances, Casey Riordan is released from prison after five years and Pamela O'Flaherty has crossed an ocean and a lifetime of memories to find the man she fell in love with as a little girl. All three lives are on a collision course with each other against the backdrop of the burgeoning civil rights movement and a nation on the brink of revolution. They come from disparate backgrounds-Jamie a wealthy aristocrat whose life is like an imperfect but multi-faceted jewel-brilliant, flawed and with a glitter that is designed to distract the observer. Casey, a card-carrying member of the Irish Republican Army, who must face the fact that five years away has left him a stranger, a misfit in his own neighborhood where not everyone is sympathetic to a convicted rebel. Pamela, who has come to Ireland in search of a memory and a man who may not have existed in the first place. Through it all runs the ribbon of a love story: love of country, the beginning love of two people unable to resist the pull of each other regardless of the cost to themselves and those around them, and the selfless love of one man who no longer believes himself capable of such emotion. It is an electrifying tale of a people divided by religion and politics, a tale of love and danger, of triumph and tragedy. Ultimately it is the story of that 'terrible beauty' herself-Ireland-and how nation is bound to one's identity, woven into the weft of all we become.",500,7,170 follower,"['Historical Fiction', 'Ireland', 'Fiction', 'Romance', 'Historical', 'Irish Literature', 'Historical Romance']",173 review,591 (42%),395 (28%),244 (17%),85 (6%),67 (4%)
First Blood,David Morrell,4.04,"9,655 rating","January 1, 1972","First came the man: a young wanderer in a fatigue coat and long hair. Then came the legend, as John Rambo sprang from the pages of First Blood to take his place in the American cultural landscape. This remarkable novel pits a young Vietnam veteran against a small-town cop who doesn't know whom he's dealing with—or how far Rambo will take him into a life-and-death struggle through the woods, hills, and caves of rural Kentucky. Millions saw the Rambo movies, but those who haven't read the book that started it all are in for a surprise—a critically acclaimed story of character, action, and compassion.",320,270,"1,511 follower","['Fiction', 'Thriller', 'Action', 'War', 'Adventure', 'Military Fiction', 'Classics']",878 review,"3,247 (33%)","4,008 (41%)","1,992 (20%)",338 (3%),70 (<1%)
Captain Blood,Rafael Sabatini,4.18,"16,512 rating","January 1, 1922","Short Description: Peter Blood, an Irish physician and soldier in England in the 1680's, is wrongly convicted of treason and sentenced to indentured slavery in the Caribbean. He escapes and becomes the most feared pirate captain on the Spanish Main, but all the glory of his adventures cannot help him, for the woman he loves cannot love a thief and pirate. Even when he destroys England's enemies, even at his most triumphant...but wait! What's that... Long Description: Peter Blood, an Irish physician and former soldier is happily settled, in the 1680's, as the doctor in an English town, when the rebellion of the Duke of Monmouth catches him by accident. He saves a man's life, as a doctor must try to do, but the man is a rebel and the hanging Judge Jeffreys sentences him to ten years as an indentured slave in the Caribbean colonies. Once there, his knowledge as a physician is recognized, and thus he meets and falls in love with the daughter of the man who own his servitude; not likely to be a successful love story! A Spanish ship attacks the town, and while the Spaniards celebrate their victory he boldly steals their ship, and he and his fellow convicts sail off to become the boldest and most fearless of pirates among the islands and on the Spanish Main. But all the glory of his adventures cannot help him, for the woman he loves cannot love a thief and pirate. Even when he destroys England's enemies, even at his most triumphant...but wait! Is that... The classic novel of adventure and romance, and one of Sabatini's best.",236,810,494 follower,"['Classics', 'Historical Fiction', 'Adventure', 'Fiction', 'Pirates', 'Historical', 'Romance']","1,120 review","7,286 (44%)","5,766 (34%)","2,791 (16%)",495 (2%),174 (1%)
The Edible Woman,Margaret Atwood,3.69,"36,553 rating","December 31, 1969","Marian is determined to be ordinary. She lays her head gently on the shoulder of her serious fiancé and quietly awaits marriage. But she didn't count on an inner rebellion that would rock her stable routine, and her digestion. Marriage à la mode, Marian discovers, is something she literally can't stomach... The Edible Woman is a funny, engaging novel about emotional cannibalism, men and women, and the desire to be consumed.",310,591,81.2k follower,"['Fiction', 'Feminism', 'Canada', 'Classics', 'Literary Fiction', 'Contemporary', 'Novels']","2,342 review","8,019 (21%)","13,602 (37%)","11,194 (30%)","3,041 (8%)",697 (1%)
Of Love and Shadows,Isabel Allende,3.99,"32,927 rating","January 1, 1984","Beautiful and headstrong, Irene Beltrán works as a magazine journalist—a profession that belies her privileged upbringing and her engagement to an army captain. Her investigative partner is photographer Francisco Leal, the son of impoverished Spanish Marxist émigrés. Together, they form an unlikely but inseparable team—and Francisco quickly falls in love with the fierce and loyal Irene. When an assignment leads them to a young girl whom locals believe to possess miraculous powers, they uncover an unspeakable crime perpetrated by an oppressive regime. Determined to reveal the truth in a nation overrun by terror and violence, each will risk everything to find justice—and, ultimately, to embrace the passion and fervor that binds them.Profoundly moving and ultimately uplifting, Of Love and Shadows is a tale of romance, bravery, and tragedy, set against the indelible backdrop of a country ruled with an iron fist—and peopled with those who dare to challenge it.",304,192,38.4k follower,"['Historical Fiction', 'Romance', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature']","1,560 review","10,643 (32%)","13,331 (40%)","7,258 (22%)","1,377 (4%)",318 (<1%)
The Dice Man,Luke Rhinehart,3.55,"20,334 rating","January 1, 1971","The cult classic that can still change your life...Let the dice decide! This is the philosophy that changes the life of bored psychiatrist Luke Rhinehart - and in some ways changes the world as well. Because once you hand over your life to the dice, anything can happen. Entertaining, humorous, scary, shocking, subversive, The Dice Man is one of the cult bestsellers of our time.",541,31,433 follower,"['Fiction', 'Psychology', 'Thriller', 'Novels', 'Classics', 'Contemporary', 'Philosophy']","1,292 review","4,861 (23%)","6,554 (32%)","5,252 (25%)","2,298 (11%)","1,369 (6%)"
Moon Palace,Paul Auster,3.98,"25,071 rating","February 1, 1989","Marco Stanley Fogg is an orphan, a child of the sixties, a quester tirelessly seeking the key to his past, the answers to the ultimate riddle of his fate. As Marco sets out on a journey from the canyons of Manhattan to the deserts of Utah, he encounters a gallery of characters and a series of events as rich and surprising as any in modern fiction.Beginning during the summer that men first walked on the moon, and moving backward and forward in time to span three generations, Moon Palace is propelled by coincidence and memory, and illuminated by marvelous flights of lyricism and wit. Here is the most entertaining and moving novel yet from an author well known for his breathtaking imagination.",320,249,10.9k follower,"['Fiction', 'American', 'Contemporary', 'Novels', 'The United States Of America', 'Literature', 'Classics']","1,372 review","8,064 (32%)","10,365 (41%)","5,101 (20%)","1,215 (4%)",326 (1%)
Cloudstreet,Tim Winton,4.01,"25,176 rating","January 1, 1991","Hailed as a classic, Tim Winton's masterful family saga is both a paean to working-class Australians and an unflinching examination of the human heart's capacity for sorrow, joy, and endless gradations in between. An award-winning work, Cloudstreet exemplifies the brilliant ability of fiction to captivate and inspire.  Struggling to rebuild their lives after being touched by disaster, the Pickle family, who've inherited a big house called Cloudstreet in a suburb of Perth, take in the God-fearing Lambs as tenants. The Lambs have suffered their own catastrophes, and determined to survive, they open up a grocery on the ground floor. From 1944 to 1964, the shared experiences of the two overpopulated clans -- running the gamut from drunkenness, adultery, and death to resurrection, marriage, and birth -- bond them to each other and to the bustling, haunted house in ways no one could have anticipated.",426,83,"1,964 follower","['Fiction', 'Australia', 'Historical Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Historical']","1,869 review","9,456 (37%)","9,101 (36%)","4,564 (18%)","1,455 (5%)",600 (2%)
Frog and Toad Are Friends,Arnold Lobel,4.24,"92,871 rating","August 26, 1970","Celebrate the power of friendship in these five adventurous stories starring Frog and Toad—a Caldecott Honor Book!From writing letters to going swimming, telling stories to finding lost buttons, Frog and Toad are always there for each other—just as best friends should be. Frog and Toad Are Friends is a Level Two I Can Read book, geared for kids who read on their own but still need a little help.The classic Frog and Toad stories by Arnold Lobel have won numerous awards and honors, including a Newbery Honor (Frog and Toad Together), a Caldecott Honor (Frog and Toad are Friends), ALA Notable Children’s Book, Fanfare Honor List (The Horn Book), School Library Journal Best Children’s Book, and Library of Congress Children’s Book.",64,275,493 follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Chapter Books']","2,072 review","48,520 (52%)","24,235 (26%)","15,295 (16%)","3,489 (3%)","1,332 (1%)"
All the Names,José Saramago,3.91,"21,594 rating","January 1, 1997","Senhor José is a low-grade clerk in the city's Central Registry, where the living and the dead share the same shelf space. A middle-aged bachelor, he has no interest in anything beyond the certificates of birth, marriage, divorce, and death, that are his daily routine. But one day, when he comes across the records of an anonymous young woman, something happens to him. Obsessed, Senhor José sets off to follow the thread that may lead him to the woman-but as he gets closer, he discovers more about her, and about himself, than he would ever have wished.The loneliness of people's lives, the effects of chance, the discovery of love-all coalesce in this extraordinary novel that displays the power and art of José Saramago in brilliant form.",245,278,14.8k follower,"['Fiction', 'Portugal', 'Literature', 'Portuguese Literature', 'Novels', 'Nobel Prize', 'Magical Realism']","1,720 review","6,375 (29%)","8,669 (40%)","5,025 (23%)","1,217 (5%)",308 (1%)
Inherit the Wind: The Powerful Courtroom Drama in which Two Men Wage the Legal War of the Century,Jerome Lawrence,3.93,"23,306 rating","January 1, 1955","A meaningful play based on the Scopes Monkey Trial of 1925, in which a Tennessee teacher was tried for teaching evolution. The accused was a slight, frightened man who'd deliberately broken the law. His trial was a Roman circus, the chief gladiators being the two great legal giants of the century. Locked in mortal combat, they bellowed & roared imprecations & abuse. The spectators sat uneasily in the sweltering heat with murder in their hearts, barely restraining themselves. America's freedom was at stake.",129,45,26 follower,"['Plays', 'Classics', 'Fiction', 'Drama', 'Historical Fiction', 'School', 'Theatre', 'Plays', 'Classics', 'Fiction', 'Drama', 'Historical Fiction', 'School', 'Theatre', 'Plays', 'Classics', 'Fiction', 'Drama', 'Historical Fiction', 'School', 'Theatre']",977 review,"7,965 (34%)","8,323 (35%)","5,092 (21%)","1,368 (5%)",558 (2%)
"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,4.43,"105,266 rating","January 1, 1990","A being who has existed since the beginning of the universe, Dream of the Endless rules over the realm of dreams. In The Doll's House, after a decades-long imprisonment, the Sandman has returned to find that a few dreams and nightmares have escaped to reality. Looking to recapture his lost possessions, Morpheus ventures to the human plane only to learn that a woman named Rose Walker has inadvertently become a dream vortex and threatens to rip apart his world. Now as Morpheus takes on the last escaped nightmare at a serial killers convention, the Lord of Dreams must mercilessly murder Rose or risk the destruction of his entire kingdom.Collecting issues #9-16, this new edition of The Doll's House features the improved production values and coloring from the Absolute Edition.",232,"2,138",313k follower,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']","4,042 review","59,104 (56%)","34,832 (33%)","9,674 (9%)","1,278 (1%)",378 (<1%)
The Nine Tailors,Dorothy L. Sayers,4.03,"19,748 rating","January 1, 1934","When a disfigured corpse is discovered in a country parish, the local rector pleads with Lord Peter to take on what will become one of his most brilliant and complicated cases.",397,729,"2,629 follower","['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'British Literature', 'Detective']","1,596 review","7,206 (36%)","7,457 (37%)","3,853 (19%)",887 (4%),345 (1%)
Anne of Ingleside,L.M. Montgomery,4.03,"64,280 rating","January 1, 1939","This is an alternate cover edition for ISBN 9780553213157Anne is the mother of five, with never a dull moment in her lively home. And now, with a new baby on the way and insufferable Aunt Mary Maria visiting—and wearing out her welcome—Anne's life is full to bursting.Still, Mrs. Doctor can't think of any place she'd rather be than her own beloved Ingleside. Until the day she begins to worry that her adored Gilbert doesn't love her anymore. How could that be? She may be a little older, but she's still the same irrepressible, irreplaceable redhead—the wonderful Anne of Green Gables, all grown up. She's ready to make her cherished husband fall in love with her all over again!",274,"2,111",11.5k follower,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Canada']","2,672 review","23,898 (37%)","22,622 (35%)","14,300 (22%)","2,911 (4%)",549 (<1%)
The Apprenticeship of Duddy Kravitz,Mordecai Richler,3.73,"8,883 rating","January 1, 1959","From Mordecai Richler, one of our greatest satirists, comes one of literature's most delightful characters, Duddy Kravitz -- in a novel that belongs in the pantheon of seminal twentieth century books.  Duddy -- the third generation of a Jewish immigrant family in Montreal -- is combative, amoral, scheming, a liar, and totally hilarious. From his street days tormenting teachers at the Jewish academy to his time hustling four jobs at once in a grand plan to ""be somebody,"" Duddy learns about living -- and the lesson is an outrageous roller-coaster ride through the human comedy. As Richler turns his blistering commentary on love, money, and politics, The Apprenticeship Of Duddy Kravitz becomes a lesson for us all...in laughter and in life.",384,84,332 follower,"['Fiction', 'Canada', 'Classics', 'Canadian Literature', 'Literature', 'Jewish', 'School']",347 review,"1,926 (21%)","3,682 (41%)","2,413 (27%)",634 (7%),228 (2%)
The Feynman Lectures on Physics,Richard P. Feynman,4.61,"7,738 rating","January 1, 1964","The revised edition of Feynman's legendary lectures includes extensive corrections and updates collated by Feynman and his colleagues. A new foreword by Kip Thorne, the current Richard Feynman Professor of Theoretical Physics at Caltech, discusses the relevance of the new edition to today's readers. This boxed set also includes Feynman's new Tips on Physics—the four previously unpublished lectures that Feynman gave to students preparing for exams at the end of his course. Thus, this 4-volume set is the complete and definitive edition of The Feynman Lectures on Physics. Packaged in a specially designed slipcase, this 4-volume set provides the ultimate legacy of Feynman's extraordinary contribution to students, teachers, researches, and lay readers around the world.",1552,275,"5,898 follower","['Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference', 'Mathematics', 'Technical', 'Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference', 'Mathematics', 'Technical', 'Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference', 'Mathematics', 'Technical', 'Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference', 'Mathematics', 'Technical', 'Science', 'Physics', 'Nonfiction', 'Textbooks', 'Reference', 'Mathematics', 'Technical']",167 review,"5,532 (71%)","1,581 (20%)",489 (6%),87 (1%),49 (<1%)
The Complete Poems,Anne Sexton,4.28,"16,036 rating","September 30, 1981","From the joy and anguish of her own experience, Sexton fashioned poems that told truths about the inner lives of men and women. This book comprises Sexton's ten volumes of verse, including the Pulitzer Prize-winner Live or Die, as well as seven poems from her last years.",622,149,"2,236 follower","['Poetry', 'Classics', 'Fiction', 'Feminism', '20th Century', 'American', 'Womens']",455 review,"8,118 (50%)","5,171 (32%)","2,129 (13%)",435 (2%),183 (1%)
The Cat in the Hat Comes Back,Dr. Seuss,3.90,"31,024 rating","September 12, 1958","The Cat in the Hat returns for more out-of-control fun in this wintry Beginner Book by Dr. Seuss. It’s a snowy day and Dick and Sally are stuck shovelling . . . until the Cat in the Hat arrives to liven things up (to say the least!). Featuring the Cat’s helpers Little Cat A, Little Cat B, and so on through the alphabet, and ending with a gigantic Voom, 'The Cat in the Hat Comes Back' is a riotous, fun-filled follow-up to Dr. Seuss’s classic 'The Cat in the Hat.'.",63,848,17.6k follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Humor']",761 review,"11,611 (37%)","8,529 (27%)","7,875 (25%)","2,276 (7%)",733 (2%)
The Longest Day,Cornelius Ryan,4.33,"24,267 rating","January 1, 1959","The unparalleled work of history that recreates the battle that changed World War II -- now in a new edition for the 50th anniversary of D-Day.Newly in print for the first time in years, this is the classic story of the invasion of Normandy, and a book that endures as a masterpiece of living history. A compelling tale of courage and heroism, glow and tragedy, The Longest Day painstakingly recreates the fateful hours that preceded and followed the massive invasion of Normandy to retell the story of an epic battle that would turn the tide against world fascism and free Europe from the grip of Nazi Germany.For this new edition of The Longest Day, the original photographs used in the first 1959 edition have been reassembled and painstakingly reproduced, and the text has been freshly reset. Here is a book that is a must for any follower of history, as well as for anyone who wants to better understand how free nations prevailed at a time when darkness enshrouded the earth.",350,34,254 follower,"['History', 'Nonfiction', 'World War II', 'War', 'Military Fiction', 'Military History', 'Historical', 'History', 'Nonfiction', 'World War II', 'War', 'Military Fiction', 'Military History', 'Historical', 'History', 'Nonfiction', 'World War II', 'War', 'Military Fiction', 'Military History', 'Historical']",781 review,"12,281 (50%)","8,565 (35%)","2,728 (11%)",450 (1%),243 (1%)
