title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The House Gun,Nadine Gordimer,3.55,"1,445 rating","January 1, 1997","How else can you defend yourself against losing your hi-fi equipment, your tv set and computer, your watch and rings a house gun, like a house cat; that is a fact of ordinary life in many cities of the world as we come to the end of the twentieth century, especially in south africa at this time the successful, respected executive director of an insurance company, harold, and his doctor wife, claudia, for whom violence could never be a means of solving personal conflict, are faced with something that could never happen to their son has committed murder what kind of loyalty do a mother and a father owe a son who has committed this unimaginable horror what have they done, in influencing his character; more ominously, where is it they have failed him the house gun is a passionate narrative of love being particularly complex between parents and their children it moves with the restless pace of living itself, from the intimate to the general condition; if it is a parable of present violence, it is also an affirmation of the will to human reconciliation that starts where it must, between individuals",294,302,854 follower,"['Fiction', 'South Africa', 'Africa', 'Literary Fiction', 'Literature', 'Nobel Prize', 'African Literature']",130 review,239 (16%),564 (39%),450 (31%),133 (9%),59 (4%)
Reindeer Moon,Elizabeth Marshall Thomas,3.96,"1,757 rating","January 1, 1987","A fictional account of the life of a Siberian tribe 20,000 years ago, from the author of ""Harmless People"" and ""Warrior Herdsmen"". It is both the story of a daily struggle for survival against starvation, cold and violence, and an evocation of spiritual journeys and primitive magic.",393,55,233 follower,"['Historical Fiction', 'Fiction', 'Fantasy', 'Prehistoric', 'Historical', 'Prehistory', 'Anthropology']",104 review,628 (35%),579 (32%),433 (24%),85 (4%),32 (1%)
Tennis Shoes Among the Nephites,Chris Heimerdinger,4.00,"16,834 rating","June 1, 1989","Jim Hawkins has a bad attitude. What's more, he enjoys having a bad attitude about everything--especially about church. Garth Plimpton is a fanatic. He's spent so much time studying the scriptures and thick books on archaeology that that he can't carry on a normal conversation with other kids. That's why they consider him a nerd. Through an unusual chain of events, these two opposites become fast friends. It all began when Garth told Jim a simple ""They really existed once, you know."" ""Who?"" Jim asked. ""Nephites,"" Garth replied. ""Every character in the Book of Mormon ate, slept, died, was buried . . ."" That statement, taken for granted before, would soon echo deeply in the two boys' minds--because they were on the trail of a chilling secret.",268,37,440 follower,"['Lds Fiction', 'Lds', 'Fantasy', 'Young Adult', 'Fiction', 'Religion', 'Historical Fiction']",841 review,"6,682 (39%)","5,479 (32%)","3,258 (19%)",780 (4%),635 (3%)
The Fox in the Attic,Richard Hughes,3.51,450 rating,"January 1, 1961","A tale of enormous suspense and growing horror, The Fox in the Attic is the widely acclaimed first part of Richard Hughes's monumental historical fiction, ""The Human Predicament."" Set in the early 1920s, the book centers on Augustine, a young man from an aristocratic Welsh family who has come of age in the aftermath of World War I. Unjustly suspected of having had a hand in the murder of a young girl, Augustine takes refuge in the remote castle of Bavarian relatives. There his hopeless love for his devout cousin Mitzi blinds him to the hate that will lead to the rise of German fascism. The book reaches a climax with a brilliant description of the Munich putsch and a disturbingly intimate portrait of Adolph Hitler.The Fox in the Attic , like its no less remarkable sequel The Wooden Shepherdess , offers a richly detailed, Tolstoyan overview of the modern world in upheaval. At once a novel of ideas and an exploration of the dark spaces of the heart, it is a book in which the past returns in all its original uncertainty and strangeness.",326,237,74 follower,"['Fiction', 'Historical Fiction', 'Germany', 'War', 'Classics', 'British Literature', 'Literary Fiction']",65 review,78 (17%),163 (36%),138 (30%),51 (11%),20 (4%)
Magic for Marigold,L.M. Montgomery,3.77,"4,150 rating","January 1, 1925","The eccentric Lesley family could not agree on what to name Lorraine's new baby girl even after four months. Lorraine secretly liked the name Marigold, but who would ever agree to such a fanciful name as that? When the baby falls ill and gentle Dr. M. Woodruff Richards saves her life, the family decides to name the child after the good doctor. But a girl named Woodruff? How fortunate that Dr. Richards's seldom-used first name turns out to be . . . Marigold! A child with such an unusual name is destined for adventure. It all begins the day Marigold meets a girl in a beautiful green dress who claims to be a real-life princess. . . .",274,"2,107",11.5k follower,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Canada']",229 review,"1,053 (25%)","1,421 (34%)","1,381 (33%)",265 (6%),30 (<1%)
XPD,Len Deighton,3.76,"2,145 rating","March 9, 1981","June 11, 1940 – where is Winston Churchill?A private aircraft takes off from a small town in central France, while Adolf Hitler, the would-be conqueror of Europe, prepares for a clandestine meeting near the Belgian border.For more than forty years the events of this day have been Britain’s most closely guarded secret. Anyone who learns of them must die - with their file stamped:XPD - expedient demise",464,186,775 follower,"['Fiction', 'Thriller', 'Espionage', 'Historical Fiction', 'Spy Thriller', 'Mystery Thriller', 'Mystery']",70 review,497 (23%),819 (38%),667 (31%),134 (6%),28 (1%)
The Weaker Vessel,Antonia Fraser,3.92,"1,393 rating","January 1, 1984","Just how weak were the women of the Civil War era? What could they expect beyond marriage and childbirth in an age where infant and maternal mortality was frequent and contraception unknown? Did anyone marry for love? Could a woman divorce? What rights had the unmarried? What expectations the widows? An expert on the period, Antonia Fraser brings to life the many and various women she has encountered in her considerable research: governesses, milkmaids, fishwives, nuns, defenders of castles, courtesans, countesses, witches and widows. ",738,168,"1,371 follower","['History', 'Nonfiction', 'Feminism', 'Womens', '17th Century', 'Historical', 'British Literature']",95 review,393 (28%),593 (42%),325 (23%),60 (4%),22 (1%)
The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand,3.55,"14,239 rating","January 1, 1961","Ayn Rand here sets forth the moral principles of Objectivism, the philosophy that holds human life--the life proper to a rational being--as the standard of moral values and regards altruism as incompatible with man's nature, with the creative requirements of his survival, and with a free society.",173,406,"9,366 follower","['Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Classics', 'Essays', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Classics', 'Essays', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Classics', 'Essays', 'Economics']",758 review,"4,255 (29%)","3,837 (26%)","3,184 (22%)","1,355 (9%)","1,608 (11%)"
The Twelve Kingdoms: Skies of Dawn,Fuyumi Ono,4.48,973 rating,"August 5, 1994","After a year of depending on her ministers to govern the kingdom of Kei, Yoko follows Keiki's advice and descends the mountain to live among her people, eager to learn how to be a better leader from the village's wise-man, Enho. However, when Enho is kidnapped, Yoko finds herself thrust into an all-out war between the kingdoms. Friendships and alliances are put to the test during the Battle of Wa Province. Can Yoko summon the strength to take up her responsibilities as Queen?",656,137,293 follower,"['Fantasy', 'Young Adult', 'Light Novel', 'Japanese Literature', 'Fiction', 'High Fantasy', 'Japan']",47 review,582 (59%),287 (29%),98 (10%),5 (<1%),1 (<1%)
Novel Without a Name,Dương Thu Hương,3.79,"1,309 rating","January 31, 1991","“Reminiscent of All Quiet on Western Front and The Red Badge of Courage . . . .  A breathtakingly original work.""— San Francisco ChronicleTwenty-eight-year-old Quan has been fighting for the Communist cause in North Vietnam for a decade. Filled with idealism and hope when he first left his village, he now spends his days and nights dodging stray bullets and bombs, foraging scraps of food to feed himself and his men. Quan seeks comfort in childhood memories as he tries to sort out his conflicting feelings of patriotism and disillusionment. Then, given the chance to return to his home, Quan undertakes a physical and mental journey that brings him face to face with figures from his past—his angry father, his childhood sweetheart, his boyhood friends now maimed or dead—and ultimately to the shattering reality that his innocence has been irretrievably lost in the wake of the war. In a voice both lyrical and stark, Duong Thu Huong, one of Vietnam’s most beloved writers, powerfully conveys the conflict that spiritually destroyed her generation.“If it is a crime to take an unflinching look at the reality of war and life under a totalitarian regime, and to do it with great art and mastery, then Duong Thu Huong, is gloriously guilty.”— The New York Times Book Review",289,26,163 follower,"['Fiction', 'War', 'Asia', 'Historical Fiction', 'Asian Literature', 'Literature', 'Novels', 'Fiction', 'War', 'Asia', 'Historical Fiction', 'Asian Literature', 'Literature', 'Novels', 'Fiction', 'War', 'Asia', 'Historical Fiction', 'Asian Literature', 'Literature', 'Novels', 'Fiction', 'War', 'Asia', 'Historical Fiction', 'Asian Literature', 'Literature', 'Novels', 'Fiction', 'War', 'Asia', 'Historical Fiction', 'Asian Literature', 'Literature', 'Novels']",142 review,308 (23%),542 (41%),354 (27%),90 (6%),15 (1%)
The Pirate Lord,Sabrina Jeffries,3.87,"4,240 rating","April 1, 1998","

A Splendid Opportunity

A shipload of women - theirs for the taking! Pirate captain Gideon Horn couldn't be more delighted. His men are tired of wandering the high seas and want to settle down with wives on the uncharted island paradise they've discovered. And the women are bound to be grateful to be rescued from the life of drudgery awaiting them in New South Wales . . . Lord, he's so clever!

A Splendid Passion

Married? To pirates? Sara Willis couldn't be more appalled. First she demands proper courting—at least a month. The darkly handsome pirate lord gives them two weeks. Then Sara insists the men vacate their huts for the women—Gideon demands her kisses in return. As the demands heat up, so do their passions—and soon Sara can't remember just why she's fighting the devilishly seductive captain so hard. . .",372,89,"4,601 follower","['Historical Romance', 'Romance', 'Historical', 'Pirates', 'Regency', 'Historical Fiction', 'Fiction']",311 review,"1,307 (30%)","1,504 (35%)","1,085 (25%)",261 (6%),83 (1%)
Trailerpark,Russell Banks,3.84,"1,078 rating","January 1, 1981","Dans ce roman en douze caravanes et treize épisodes, le grand rêve américain semble en avoir pris un coup dans l'aile. Russel Banks porte ici sur une Amérique populaire le regard à la fois tendre et caustique d'un amateur consommé de la tragi-comédie humaine : la dame du n°11 élève des cochons d'Inde en cachette tandis que la jeune fille du 7 téléphone à Dieu. L'occupant du 3 est un prosélyte de la contraception "" tantrique "", quant au vieux pêcheur, il se fait amicalement dépouiller par ses voisins du magot qu'il a enfin décroché à la loterie... C'est dans ce fourmillement de la vie immédiate et dans la chaleureuse relation romanesque qu'entretient Russell Banks avec ses "" voisins "" du New Hampshire que ce magnifique écrivain est sans doute le plus proche de lui-même.",401,103,911 follower,"['Fiction', 'Short Stories', 'Literary Fiction', 'Novels', 'American', 'School', 'Literature']",80 review,248 (23%),478 (44%),294 (27%),43 (3%),15 (1%)
Flykten,David Baldacci,3.94,"26,936 rating","January 1, 1997","Ett oansenligt hus vid slutet av en grusväg i ett skogsområde nära Washington har en hemlig funktion. Det rymmer avancerade säkerhetssystem och dolda miniatyrkameror och skall användas av FBI för samtal med ett av de mest betydelsefulla vittnen man haft, en ung kvinna som har en otrolig historia att berätta. Några få personer känner till mötet, för dem är ett våldsamt drama på väg att inledas. Till huset har kommit en privatdetektiv och en annan man, en lejd mördare, bevakar platsen. Kvinnan, Faith Lockhart, är där för att berätta allt hon vet om den framstående lobbyist hon arbetat åt och som försökt påverka amerikanska statens politik och samtidigt skaffat sig några ytterst blodtörstiga fiender. Men innan Faith hinner berätta sin historia avfyrar lönnmördaren sitt vapen och träffar fel offer. Nu måste Faith ge sig på flykt undan de farligaste personerna i Förenta Staterna, tillsammans med en man hon inte känner men måste lita på, Lee Adams. En skoningslös jakt utspelar sig när både FBI och en mördare letar efter Faith och Lee.",377,339,118k follower,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Crime', 'Action']","1,071 review","8,258 (30%)","10,746 (39%)","6,436 (23%)","1,176 (4%)",320 (1%)
Call of Cthulhu: Horror Roleplaying,Sandy Petersen,4.46,"8,463 rating","May 15, 1981","CALL OF CTHULHU is Chaosium's classic roleplaying game of Lovecraftian horror in which ordinary people are confronted by the terrifying and alien forces of the Cthulhu Mythos. CALL OF CTHULHU uses Chaosium's Basic Roleplaying System, easy to learn and quick to play. This bestseller has won dozens of game-industry awards and is a member of the Academy of Adventure Game Design Hall of Fame. In 2001 CALL OF CTHULHU celebrated its 20th anniversary. In 2003 CALL OF CTHULHU was voted the #1 Gothic/Horror RPG of all time by the Gaming Report.com community. CALL OF CTHULHU is well-supported by an ever-growing line of high quality game supplements. This is the softcover 6th edition of this classic horror game, completely compatible with all of previous editions and supplements for CALL OF CTHULHU. This is a complete roleplaying game in one volume. All you need to play is this book, some dice, imagination, and your friends.",320,112,60 follower,"['Role Playing Games', 'Gaming', 'Horror', 'Games', 'Fantasy', 'Reference', 'Fiction', 'Role Playing Games', 'Gaming', 'Horror', 'Games', 'Fantasy', 'Reference', 'Fiction', 'Role Playing Games', 'Gaming', 'Horror', 'Games', 'Fantasy', 'Reference', 'Fiction', 'Role Playing Games', 'Gaming', 'Horror', 'Games', 'Fantasy', 'Reference', 'Fiction', 'Role Playing Games', 'Gaming', 'Horror', 'Games', 'Fantasy', 'Reference', 'Fiction']",98 review,"5,107 (60%)","2,358 (27%)",845 (9%),101 (1%),52 (<1%)
The Winners,Julio Cortázar,3.87,"2,181 rating","January 1, 1960","The Argentine writer Julio Cortázar, called by Carlos Fuentes the Simon Bolivar of the Latin American novel, was one of the scintillating geniuses of twentieth-century literature—a writer of sly wit and immense sophistication with a keen eye for character and the workings of social life.The Winners is the story of a luxury cruise, bound for an unknown destination, which runs terribly amok. Funny, frightening, lyrical, and humane, it is a deeply satisfying philosophical novel about crossed lives and wayward love, as well as a brilliant meditation on the myth of the New World.",456,668,"6,287 follower","['Fiction', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Classics', 'Literary Fiction', 'Fiction', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Classics', 'Literary Fiction', 'Fiction', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Classics', 'Literary Fiction', 'Fiction', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Classics', 'Literary Fiction', 'Fiction', 'Latin American', 'Literature', 'Novels', 'Magical Realism', 'Classics', 'Literary Fiction']",144 review,588 (26%),901 (41%),534 (24%),126 (5%),32 (1%)
Above Suspicion,Helen MacInnes,3.89,"2,098 rating","January 1, 1941",Suspicion,333,71,220 follower,"['Fiction', 'Mystery', 'Thriller', 'Espionage', 'Suspense', 'Historical Fiction', 'World War II']",226 review,590 (28%),843 (40%),524 (24%),117 (5%),24 (1%)
The Bug Wars,Robert Lynn Asprin,3.65,592 rating,"January 1, 1979","In a galaxy-spanning struggle of epic proportion, the L'vrai, a race of highly evolved lizards, clash with a formidable coalition of brutal insect tribes in a battle to the death",217,195,"1,030 follower","['Science Fiction', 'Fiction', 'Fantasy', 'War', 'Science Fiction Fantasy', 'Military Science Fiction', 'Space Opera']",39 review,131 (22%),196 (33%),198 (33%),60 (10%),7 (1%)
Sister Pelagia and the White Bulldog,Boris Akunin,3.75,"3,780 rating","January 1, 2000","In a remote Russian province in the late nineteenth century, Bishop Mitrofanii must deal with a family crisis. After learning that one of his great aunt’s beloved and rare white bulldogs has been poisoned, the Orthodox bishop knows there is only one detective clever enough to investigate the murder: Sister Pelagia.The bespectacled, freckled Pelagia is lively, curious, extraordinarily clumsy, and persistent. At the estate in question, she finds a whole host of suspects, any one of whom might have benefited if the old lady (who changes her will at whim) had expired of grief at the pooch’s demise. There’s Pyotr, the matron’s grandson, a nihilist with a grudge who has fallen for the maid; Stepan, the penniless caretaker, who has sacrificed his youth to the care of the estate; Miss Wrigley, a mysterious Englishwoman who has recently been named sole heiress to the fortune; Poggio, an opportunistic and freeloading “artistic” photographer; and, most intriguingly, Naina, the old lady’s granddaughter, a girl so beautiful she could drive any man to do almost anything.As Pelagia bumbles and intuits her way to the heart of a mystery among people with faith only in greed and desire, she must bear in mind the words of Saint Paul: “Beware of dogs–and beware of evil-doers.”",273,414,"1,520 follower","['Mystery', 'Historical Fiction', 'Russia', 'Fiction', 'Crime', 'Historical Mystery', 'Detective', 'Mystery', 'Historical Fiction', 'Russia', 'Fiction', 'Crime', 'Historical Mystery', 'Detective', 'Mystery', 'Historical Fiction', 'Russia', 'Fiction', 'Crime', 'Historical Mystery', 'Detective']",209 review,"1,066 (28%)","1,348 (35%)",883 (23%),326 (8%),157 (4%)
Youth / Heart of Darkness / The End of the Tether,Joseph Conrad,3.93,413 rating,"January 1, 1924","Conrad's aim was by ""the power of the written word, to make you hear, to make you feel . . . before all, to make you see""Heart of Darkness, his exploration of European colonialism in Africa and of elusive human values, embodies more profoundly than almost any other modern fiction the difficulty of 'seeing,' its relativity and shifting compromise. Portraying a young man's first sea-voyage to the East in Youth, an unenlightened maturity in Heart of Darkness, and the blind old age of Captain Whalley in The End of the Tether, the stories in this volume are united in their theme - the 'Ages of Man' - and in their scepticism. Conrad's vision has influenced twentieth-century writers and artists from T. S. Eliot to Jorge Luis Borges and Werner Herzog, and continues to draw critical fire. In his stimulating introduction John Lyon discusses the links between these three stories, the critiques of Chinua Achebe and Edward Said, and the ebb and flow of Conrad's magnificent narrative art.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",384,"3,101","4,179 follower","['Classics', 'Fiction', 'Adventure', 'Short Stories', 'Novels', 'Literature', 'British Literature', 'Classics', 'Fiction', 'Adventure', 'Short Stories', 'Novels', 'Literature', 'British Literature', 'Classics', 'Fiction', 'Adventure', 'Short Stories', 'Novels', 'Literature', 'British Literature']",41 review,140 (33%),154 (37%),81 (19%),27 (6%),11 (2%)
Berlin Noir: March Violets / The Pale Criminal / A German Requiem,Philip Kerr,4.21,"10,752 rating","January 1, 1993","Now published in one paperback volume, these three mysteries are exciting and insightful looks at life inside Nazi Germany -- richer and more readable than most histories of the period. We first meet ex-policeman Bernie Gunther in 1936, in March Violets (a term of derision which original Nazis used to describe late converts.) The Olympic Games are about to start; some of Bernie's Jewish friends are beginning to realize that they should have left while they could; and Gunther himself has been hired to look into two murders that reach high into the Nazi Party. In The Pale Criminal, it's 1938, and Gunther has been blackmailed into rejoining the police by Heydrich himself. And in A German Requiem, the saddest and most disturbing of the three books, it's 1947 as Gunther stumbles across a nightmare landscape that conceals even more death than he imagines. (For a review of Kerr's latest novel, The Grid, see our Thrillers section.)",834,116,"1,869 follower","['Fiction', 'Mystery', 'Historical Fiction', 'Crime', 'Noir', 'Thriller', 'Germany']",727 review,"4,619 (42%)","4,297 (39%)","1,443 (13%)",296 (2%),97 (<1%)
Lord Brocktree,Brian Jacques,3.99,"50,827 rating","September 26, 2000","The young haremaid Dotti and the badger-warrior Lord Brocktree—unlikely comrades—set out for Salamandastron together, only to discover the legendary mountain has been captured by the wildcat Ungatt Trunn and his Blue Hordes. To face them, the two must rally an army—hares and otters, shrews and moles, mice and squirrels—and execute a plan that makes up in cleverness what it lacks in force.",370,251,"4,028 follower","['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']",389 review,"18,648 (36%)","17,532 (34%)","11,180 (21%)","2,331 (4%)","1,136 (2%)"
Verrà la morte e avrà i tuoi occhi,Cesare Pavese,4.38,"2,018 rating","January 1, 1951","Le poesie di Verrà la morte non attingono alla vena epica di Lavorare stanca. Dall'oggettivazione narrativa fanno ritorno al soggettivismo lirico, ma trascendono l'antico limite della confessione e dello sfogo, nella sottile sapienza d'un linguaggio poetico che si fa numero, immagine, valore musicale.",41,300,"1,055 follower","['Poetry', 'Italian Literature', 'Classics', 'Italy', '20th Century', 'European Literature']",133 review,"1,064 (52%)",703 (34%),209 (10%),37 (1%),5 (<1%)
