title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Deliver Us From Evil: Restoring the Soul in a Disintegrating Culture with Study Guide,Ravi Zacharias,4.18,850 rating,"August 28, 1996","Social observer Ravi Zacharias shows how many of today's most popular ideas, seemingly innocent thoughts, and beliefs are vandalizing our culture.",243,258,"1,669 follower","['Christian', 'Theology', 'Christianity', 'Philosophy', 'Nonfiction', 'Religion', 'Christian Living', 'Christian', 'Theology', 'Christianity', 'Philosophy', 'Nonfiction', 'Religion', 'Christian Living', 'Christian', 'Theology', 'Christianity', 'Philosophy', 'Nonfiction', 'Religion', 'Christian Living']",54 review,381 (44%),302 (35%),124 (14%),26 (3%),17 (2%)
The Culture of Cities,Lewis Mumford,4.07,136 rating,"January 1, 1938","This offers the first broad treatment of the city in both its historic and its contemporary aspects. “For distinction, entertainment, information, scholarship, and general human interest [this] is one of the most distinguished books” (Forum). Index; photographs.",586,199,277 follower,"['Nonfiction', 'History', 'Urbanism', 'Architecture', 'Urban Planning', 'Philosophy', 'Cities']",16 review,53 (38%),49 (36%),26 (19%),6 (4%),2 (1%)
The Challenge of the Left Opposition 1928-29,Leon Trotsky,3.83,6 rating,"November 1, 1981",Documents the fight of the communist opposition from 1923 to 1929 against the reactionary political and economic policies of the rising bureaucratic caste in the Soviet Union.,436,964,651 follower,[],0 review,4 (66%),0 (0%),0 (0%),1 (16%),1 (16%)
Mermaids,Patty  Dann,3.67,923 rating,"December 1, 1986","Follows the escapades of Charlotte Flax, a fourteen-year-old Jewish girl who wants to become a saint and is in love with the shy young caretaker of the neighborhood convent",147,7,68 follower,"['Fiction', 'Historical Fiction', 'Coming Of Age', 'Romance', 'Young Adult', 'Humor', 'Chick Lit']",115 review,231 (25%),284 (30%),305 (33%),81 (8%),22 (2%)
The Lord God Made Them All,James Herriot,4.44,"27,536 rating","January 1, 1981","The Lord God Made Them All is the bestselling sequel to All Things Wise and Wonderful and the fourth volume in James Herriot's classic collections of animal stories. In this newly repackaged volume, after serving in the RAF in World War II, Herriot gladly returns home to Yorkshire to his beloved family and multitude of patients, with many more tender, funny, sad and wise stories to share with us and warm our hearts.Animal lovers of all ages, and fans of Herriot's original classics, won't want to miss this beautiful treasure.",373,316,"2,891 follower","['Nonfiction', 'Animals', 'Biography', 'Memoir', 'Classics', 'Humor', 'Autobiography']",870 review,"15,802 (57%)","8,567 (31%)","2,690 (9%)",310 (1%),167 (<1%)
Noticias del Imperio,Fernando del Paso,4.33,"1,796 rating","January 1, 1986","Han pasado 60 años de la muerte del emperador Maximiliano de Habsburgo. Recluida en el Castillo de Bouchot y envuelta en la locura, Carlota rinde testimonio del tragico y efímero segundo Imperio Mexicano, del amor por su esposo fusilado y de un tiempo que no volverá. La voz de la emperatriz, desenfrenada, lucida y delirante, es reflejo de un mundo que desaparece y del que ella es el ultimo testigo.A dos decadas de su aparicion, la fuerza y el poder evocativo de este libro se mantienen intactos. Fernando del Paso urde una novela coral donde, atraves del testimonio de una multitud de personajes anonimos y celebres, asistimos a uno de los momentos mas fascinantes en la historia de Mexico. Esta obra monumental, donde la ficcion y la historia se descubren indescirnibles, es primordial en la narrativa hispanoamericana y clave para entender el siglo XIX.",1047,38,158 follower,"['Historical Fiction', 'Spanish Literature', 'Fiction', 'Latin American', 'Historical', 'Literary Fiction', 'Latin American Literature']",208 review,994 (55%),503 (28%),220 (12%),61 (3%),18 (1%)
The Return of Lanny Budd,Upton Sinclair,4.35,220 rating,"January 1, 1953","Presidential secret agent Lanny Budd is called back into action in post-war Germany as the Cold War begins Since the age of thirteen, Lanny Budd has been more than an eyewitness to history. From the Paris Peace Conference to the Battle of the Bulge, he has played key roles in the extraordinary events of his age. Now, forty years later, Presidential Agent 103 is coming out of retirement to serve his country—and the free world—once more.   A counterfeiting conspiracy hatched by unrepentant neo-Nazis threatens to gravely damage America’s efforts to rebuild and stabilize a divided Germany. Lanny’s previous experience, as well as his unexpected connection to one of the chief conspirators, makes him the ideal operative to foil the sinister plot. But when he infiltrates the Russian-controlled sector, what Lanny sees makes his blood run cold. Communist leader and former US ally Joseph Stalin has twisted the socialist ideals he holds dear into weapons of tyranny, oppression, and terror. With the onset of a shadow war between two world superpowers, Lanny realizes that his mission is far from over.  The Return of Lanny Budd is the final volume of Upton Sinclair’s Pulitzer Prize–winning dramatization of twentieth-century world history. A thrilling mix of adventure, romance, and political intrigue, the Lanny Budd Novels are a testament to the breathtaking scope of the author’s vision and his singular talents as a storyteller.",733,643,"1,030 follower","['Historical Fiction', 'Fiction', 'Classics', 'Literature']",21 review,116 (52%),75 (34%),22 (10%),3 (1%),4 (1%)
Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell,Kristiana Gregory,4.03,"7,934 rating","March 1, 1997","Now that we're in the North Platte River Valley the air feels dry and thin. My lips are so chapped they bleed when I talk. The only thing to do is dip our fingers in to the bucket of axle grease and rub our lips every hour or so. It smells bad, it tastes bad, and the blowing dust sticks.It feels like we must be halfway to Oregon, but Tall Joe says, no, we've only gone five hundred miles. He also says the worst part of the trail is to come.Does he mean more rivers to cross...? I'm afraid to ask what he's talking about.",140,63,315 follower,"['Historical Fiction', 'Fiction', 'Middle Grade', 'Young Adult', 'Historical', 'Childrens', 'Adventure']",479 review,"2,866 (36%)","2,866 (36%)","1,859 (23%)",286 (3%),57 (<1%)
The Debt to Pleasure,John Lanchester,3.74,"2,968 rating","January 1, 1996","Winner of the Whitbread Award for Best First Novel and a New York Times Notable Book , John Lanchester's The Debt to Pleasure is a wickedly funny ode to food.Traveling from Portsmouth to the south of France, Tarquin Winot, the book's snobbish narrator, instructs us in his philosophy on everything from the erotics of dislike to the psychology of the menu. Under the guise of completing a cookbook, Winot is in fact on a much more sinister mission that only gradually comes to light.",272,28,544 follower,"['Fiction', 'Food', 'Humor', 'Mystery', 'Literary Fiction', 'France', 'Literature']",467 review,864 (29%),"1,009 (33%)",693 (23%),267 (8%),135 (4%)
James Joyce,Richard Ellmann,4.34,"2,747 rating","January 1, 1959","Although several biographers have thrown themselves into the breach since this magisterial book first appeared in 1959, none have come close to matching the late Richard Ellmann's achievement. To be fair, Ellmann does have some distinct advantages. For starters, there's his deep mastery of the Irish milieu--demonstrated not only in this volume but in his books on Yeats and Wilde. He's also an admirable stylist himself--graceful, witty, and happily unintimidated by his brilliant subjects. But in addition, Ellmann seems to have an uncanny grasp on Joyce's personality: his reverence for the Irishman's literary accomplishment is always balanced by a kind of bemused affection for his faults. Whether Joyce is putting the finishing touches on Ulysses, falling down drunk in the streets of Trieste, or talking dirty to his future wife via the postal service, Ellmann's account always shows us a genius and a human being--a daunting enough task for a fiction writer, let alone the poor, fact-fettered biographer. Richard Ellmann has revised and expanded his definitive work on Joyce's life to include newly discovered primary material, including details of a failed love affair, a limerick about Samuel Beckett, a dream notebook, previously unknown letters, and much more.",887,88,94 follower,"['Biography', 'Nonfiction', 'Ireland', 'History', 'Biography Memoir', 'Literature', 'Irish Literature']",175 review,"1,424 (51%)",949 (34%),296 (10%),53 (1%),25 (<1%)
Lady of Mercy,Michelle Sagara West,3.83,738 rating,"January 1, 1993","Part of the ""Sundered"" series - the heroine continues her struggle against the forces of evil. The harrowing tale of Erin Elliath, warrior and healer, continues in this episode of the battle between good and evil. When Erin rejects her position as Lady Sara, wife to the First Servant of the Dark Heart, she escapes from her husband's lands with the help of Darin, the Patriarch of Culverne and the last of his line. After combining forces with the deposed prince of Marantine and a mysterious old man - who has magic skills that neither Erin or Darin can identify - the foursome hatch a plan to wrestle control of the usurped kingdom of Marantine away from the priests of the Dark Heart. Meanwhile, Erin continues to struggle with her part in the betrayal of her people, the deaths of her most beloved friends, as well as her feelings for the man who doomed them for her sake.",352,85,922 follower,"['Fantasy', 'Dark Fantasy', 'Epic Fantasy', 'Romance', 'Fiction', 'High Fantasy', 'Sword and Sorcery']",29 review,200 (27%),285 (38%),189 (25%),56 (7%),8 (1%)
The Silent Cry,Kenzaburō Ōe,3.85,"3,921 rating","January 1, 1967","Two brothers, Takashi and Mitsu, return from Tokyo to the village of their childhood. The selling of their family home leads them to an inescapable confrontation with their family history. Their attempt to escape the influence of the city ends in failure as they realize that its tentacles extend to everything in the countryside, including their own relationship.",274,195,"1,484 follower","['Fiction', 'Japan', 'Japanese Literature', 'Literature', 'Asia', 'Classics', 'Novels', 'Fiction', 'Japan', 'Japanese Literature', 'Literature', 'Asia', 'Classics', 'Novels', 'Fiction', 'Japan', 'Japanese Literature', 'Literature', 'Asia', 'Classics', 'Novels']",400 review,"1,142 (29%)","1,494 (38%)",919 (23%),272 (6%),94 (2%)
The Dwarves of Death,Jonathan Coe,3.10,"2,199 rating","January 1, 1990","William's life is beset with frustration: his band turns his melodic songs into grotesque parodies of Status Quo, and cool Madelaine dangles out of reach. Things could hardly get worse, it seems - until he becomes the only witness to a bizarre murder. ""A very clever, very funny book ...Brilliant"" - ""Sunday Times"". ""Like a Hitchcock movie on drugs ...a novel of considerable gusto and panache"" - ""Observer"". ""It's about being young, poor, confused and in love ...Sharp, lucid and witty"" - ""Guardian"".",214,64,"2,354 follower","['Fiction', 'Music', 'British Literature', 'Contemporary', 'Crime', '20th Century', 'Thriller']",144 review,129 (5%),532 (24%),"1,038 (47%)",433 (19%),67 (3%)
Job: A Comedy of Justice,Robert A. Heinlein,3.78,"18,119 rating","September 1, 1984","NEW YORK TIMES BESTSELLER • Robert Heinlein at his superlative best. A fascinating and thought-provoking novel—one to make you smile, to make you wonder, and to make you care!After that firewalking gig in Polynesia, the whole world was suddenly changed around him. Instead of fundamentalist minister Alexander Hergensheimer, he was now supposed to be Alec Graham, an underworld figure in the middle of an affair with his stewardess Margrethe—who was the only good thing in the whole mess.Then there was an impossible iceberg that wrecked the ship in the tropics. Rescued by a Royal  Mexican plane, they were hit by a double earthquake. From then on, as changed world followed changed world, things went from bad to worse.To Alex, all the signs increasingly pointed to Armageddon and the Day of Judgement. And Margrethe was a determined heathen. Somehow he had to bring her to a state of grace, for Heaven would be no paradise without her. But time was growing short. Somewhere, there had to be a solution to it all. And, of course, there was. But it was truly a Hell of a solution.",440,819,"9,547 follower","['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Humor', 'Religion', 'Speculative Fiction']",580 review,"5,310 (29%)","5,999 (33%)","4,814 (26%)","1,558 (8%)",438 (2%)
The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,Douglas Adams,4.50,"36,145 rating","January 1, 1986","Charting the whole of Arthur Dent's odyssey through space are:THE HITCHHIKER'S GUIDE TO THE GALAXY.One Thursday lunchtime the Earth gets unexpectedly demolished to make way for a new hyperspace bypass. For Arthur Dent, who has only just had his house demolished that morning, this seems already to be more than he can cope with. Sadly, however, the weekend has only just begun, and the Galaxy is a very very very large and startling place.THE RESTAURANT AT THE END OF THE UNIVERSE.When all questions of space, time, matter and the nature of being have been resolved, only one question remains --- ""Where shall we have dinner?"" The Restaurant at the End of the Universe provides the ultimate gastronomic experience, and for once there is no morning after to worry about.LIFE, THE UNIVERSE AND EVERYTHING.In consequence of a number of stunning catastrophes, Arthur Dent is surprised to find himself living in a hideously miserable cave on prehistoric Earth. However, just as he thinks that things cannot possibly get any worse, they suddenly do. He discovers that the Galaxy is not only mind-boggling big and bewildering but also that most of the things that happen in it are staggeringly unfair.SO LONG, AND THANKS FOR ALL THE FISH.Just as Arthur Dent's sense of reality is in its dickiest state he suddenly finds the girl of his dreams. He finds her in the last place in the Universe in which he would expect to find anything at all, but which 3,976,000 people will find oddly familiar. They go in search of God's Final Message to His Creation and, in a dramatic break with tradition, actually find it.",590,177,22.3k follower,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Classics', 'Comedy', 'Science Fiction Fantasy']",619 review,"23,344 (64%)","8,794 (24%)","3,030 (8%)",701 (1%),276 (<1%)
The Indwelling: The Beast Takes Possession,Tim LaHaye,3.99,"29,785 rating","May 23, 2000","""The Indwelling, "" book number seven in the best-selling Left Behind series, marks the beginning of the second half of the seven year Tribulation period. The question of who killed Nicolae at the end of book number six, ""Assassins, "" will be answered. Readers will experience the horrors of God's judgment and the hope of salvation as they follow Rayford, Buck, Chloe, and the rest of the Tribulation Force in heart-stopping action.",180,746,"1,926 follower","['Christian Fiction', 'Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Christian Fiction', 'Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Christian Fiction', 'Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity']",463 review,"11,681 (39%)","9,478 (31%)","6,152 (20%)","1,698 (5%)",776 (2%)
Betsy's Wedding,Maud Hart Lovelace,4.33,"4,651 rating","January 1, 1955","Betsy returns from Europe to marry Joe Willard—and soon learns that beloved friend Tacy is expecting a baby! It's wartime in America, but Betsy, Joe, and their wonderful circle of friends brave their hardships together.",320,41,680 follower,"['Classics', 'Young Adult', 'Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Romance', 'Classics', 'Young Adult', 'Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Romance', 'Classics', 'Young Adult', 'Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Romance']",226 review,"2,604 (55%)","1,256 (27%)",607 (13%),110 (2%),74 (1%)
Fathers and Crows: Volume Two of Seven Dreams: A Book of North American Landscapes,William T. Vollmann,4.39,438 rating,"January 1, 1992","With the same panoramic vision and mythic sensibility he brought to The Ice-Shirt, William T. Vollmann continues his hugely original fictional history of the clash of Indians and Europeans in the New World. It is 400 years ago, and the Black Gowns, French Jesuit priests, are beginning their descent into the forests of Canada, eagerly seeking to convert the Huron--and courting martyrdom at the hands of the rival Iroquois. Through the eyes of these vastly different peoples--particularly through those of the grimly pious Father Jean de Brebeuf and the Indian prophetess Born Underwater--Vollmann reconstructs America's past as tragedy, nightmare, and bloody spectacle. In the process, he does nothing less than reinvent the American novel as well.",990,89,"1,178 follower","['Fiction', 'Historical Fiction', 'Novels', 'American', 'Canada', 'Literature', 'Native Americans']",67 review,246 (56%),132 (30%),48 (10%),10 (2%),2 (<1%)
Stone Quarry,S.J. Rozan,3.95,607 rating,"January 1, 1999","Bill Smith's country cabin in upstate New York is far from the city's savage streets--a retreat where a weary P.I. can play Mozart on his upright piano and let nature heal him. But when Eve Colgate, a local farmer and painter, asks him to find stolen items--six paintings which could reveal Eve's highly guarded thirty-year-old secret--he caves. When Smith's partner, Lydia Chin, comes in on the action, she brings along her cool courage and sharp mind. It's a simple case--until the runaway daughter of a hotshot politician and the murder of a local hood change the playing field. Now the stench of corruption fills this rural paradise, as Bill and Lydia scour through dangerous secrets and greedy corridors for the stone-cold truth...",336,125,348 follower,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller', 'Art']",62 review,146 (24%),306 (50%),138 (22%),15 (2%),2 (<1%)
Living in the Maniototo,Janet Frame,3.80,348 rating,"January 1, 1979",Rare Book,240,84,408 follower,"['Fiction', 'Novels', 'Literary Fiction', '20th Century']",37 review,92 (26%),136 (39%),91 (26%),16 (4%),13 (3%)
Lady and the Tramp,Jamie Simons,4.46,"4,105 rating","January 1, 1993","Relive the movies one book at a time.To a child, every day is filled with adventure and fantasy. So is a Classic Storybook from Mouse Works. With 96 pages of enchanting story and action-packed illustrations, each book captures the movie magic and places it right into a chid's hands. The Classic Storybook Collection from Mouse Works - the books your child will laugh, learn, and live with every day.",95,35,8 follower,"['Childrens', 'Picture Books', 'Animals', 'Fiction', 'Classics', 'Fantasy', 'Art']",56 review,"2,683 (65%)",786 (19%),512 (12%),96 (2%),28 (<1%)
Decision Making and the Will of God: A Biblical Alternative to the Traditional View,Garry Friesen,4.18,914 rating,"January 1, 1980","Does God Have a Perfect Will for Your Life?Does God have a perfect will for each Christian? Can you be absolutely certain of God’s specific will for your life? In this expanded twenty-fifth anniversary edition of his highly acclaimed work, Garry Friesen examines the prevalent view on God’s will today and provides a sound biblical alternative to the traditional teaching of how God guides us. This new edition includes these helpful resources:   • Study guide for small groups   • Responses to Frequently Asked Questions   • Guide to painless Scripture memorizationFriesen tackles the very practical issues of choosing a mate, picking a career, and giving in this fresh and liberating approach to decision making and the will of God.Story Behind the BookMost Christians have been taught how to find God’s will, yet many are still unsure whether they’ve found it. God does guide His people, but the question is, “How does He guide?” After “putting out a fleece” to decide which college to attend, Garry Friesen began pondering why it was so hard to find God’s will when he had so sincerely sought it. Was he the only one who did not have 100 percent clarity for every decision? Then a new possibility struck—perhaps his understanding of the nature of God’s will was biblically deficient. Maybe there was a better way to understand HOW God guides.",528,9,5 follower,"['Theology', 'Christian', 'Christian Living', 'Christianity', 'Religion', 'Nonfiction', 'Faith', 'Theology', 'Christian', 'Christian Living', 'Christianity', 'Religion', 'Nonfiction', 'Faith', 'Theology', 'Christian', 'Christian Living', 'Christianity', 'Religion', 'Nonfiction', 'Faith']",116 review,413 (45%),308 (33%),151 (16%),24 (2%),18 (1%)
Set in Darkness,Ian Rankin,4.04,"11,833 rating","January 1, 2000","On the eve of the first Scottish parliament in three hundred years, Edinburgh is a city rife with political passions and expectations. Queensbury House, the home of Scotland's new rulers, falls in the middle of John Rebus' turf, keeping him busy with ceremonial tasks. That quickly changes, however, when a long-dead body is discovered in a Queensbury House fireplace, a homeless man throws himself off a bridge - leaving behind a suitcase full of cash - and an up-and-coming politician is found murdered. The links between the three deaths lead Rebus to a confrontation with one of Edinburgh's most notorious criminals, a man he thought he'd put in jail for life. Someone's going to make a lot of money out of Scotland's independence - and, as Inspector Rebus knows all too well, where there's big money at stake, darkness gathers. Set in Darkness is another chilling and intelligent crime novel from master of the genre Ian Rankin.",466,366,"5,948 follower","['Crime', 'Mystery', 'Fiction', 'Scotland', 'Thriller', 'Detective', 'Mystery Thriller']",413 review,"3,800 (32%)","5,416 (45%)","2,136 (18%)",310 (2%),171 (1%)
Un amore,Dino Buzzati,3.84,"5,496 rating","March 1, 1963","Una Milano che è insieme ritratto della metropoli e simbolo della babele d'ogni tempo. Su questo sfondo si muove il protagonista di ""Un amore"": un uomo inconsapevole di aver atteso troppo, che è rimasto nell'intimo un giovane e crede che il sentimento possa compiere miracoli. E così il professionista maturo si innamora perdutamente di una donna giovanissima, ma già carica della cinica spregiudicatezza e della stanchezza morale di un'epoca. Unico romanzo erotico di Buzzati, ""Un amore"" continua l'indagine nelle inquietudini dell'uomo contemporaneo descrivendo la parabola di un amore vero, di esemplare limpidezza, destinato a smarrirsi nella menzogna come in un labirinto.",262,267,941 follower,"['Fiction', 'Italian Literature', 'Classics', 'Italy', 'Romance', 'Literature', 'Novels']",478 review,"1,535 (27%)","2,126 (38%)","1,376 (25%)",345 (6%),114 (2%)
Offshore,Penelope Fitzgerald,3.59,"6,756 rating","January 1, 1979","On the Battersea Reach of the Thames, a mixed bag of the slightly disreputable, the temporarily lost, and the patently eccentric live on houseboats, rising and falling with the great river’s tides. Belonging to neither land nor sea, they cling to one another in a motley yet kindly society. There is Maurice, by occupation a male prostitute, by happenstance a receiver of stolen goods. And Richard, a buttoned-up ex-navy man whose boat dominates the Reach. Then there is Nenna, a faithful but abandoned wife, the diffident mother of two young girls running wild on the waterfront streets.It is Nenna’s domestic predicament that, as it deepens, draws the relations among this scrubby community together into ever more complex and comic patterns.An alternative cover edition for this ISBN can be found here",140,46,672 follower,"['Fiction', 'Literary Fiction', 'British Literature', 'Novels', 'Literature', 'Contemporary', 'Classics']",861 review,"1,300 (19%)","2,436 (36%)","2,164 (32%)",676 (10%),180 (2%)
