title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Wizard of the Upper Amazon: The Story of Manuel C¢rdova-Rios,Frank Bruce Lamb,4.19,359 rating,"January 1, 1971","A richly-detailed real-life account of ancient tribal life and the fascinating role of Ayahuasca in the heart of the Amazon.Wizard of the Upper Amazon provides an insightful depiction of a South American tribal society at the turn of the 20th century. It delves into the captivating world of the Huni Kui tribe and their deep-seated connection with Ayahuasca, a powerful hallucinogenic plant. With the resurging interest in Ayahuasca today, this account offers a valuable and historical perspective, unveiling its traditional uses in day-to-day tribal life.Our narrator, Manuel Córdova-Rios, takes the reader along on his extraordinary journey from a young boy taken in by the tribe to a respected healer. His accounts illustrate a unique societal fabric where plant medicine is a teacher, telepathy a communication mode, and clairvoyance a revered skill. In comparison to the modern ceremonial use of Ayahuasca, Córdova-Rios paints an enlightening picture of how this substance is entwined with various aspects of tribal life, from hunting practices to dispute resolution.Wizard of the Upper Amazon is a rare look into a world that remains largely unexplored and elusive. According to reader reviews, the book delivers engaging insights into tribal life and Ayahuasca's role within it. This real-life tale invites readers to immerse themselves in the tribal world's intricate dynamics and to appreciate the deep wisdom and traditional practices of the Amazonian people. A classic read for those interested in indigenous cultures, shamanism, or plant medicine, this book offers a robust exploration into a time and place far removed from our own.",224,6,4 follower,"['Nonfiction', 'Anthropology', 'History', 'Biography', 'Plants', 'Adventure', 'Spirituality', 'Nonfiction', 'Anthropology', 'History', 'Biography', 'Plants', 'Adventure', 'Spirituality', 'Nonfiction', 'Anthropology', 'History', 'Biography', 'Plants', 'Adventure', 'Spirituality', 'Nonfiction', 'Anthropology', 'History', 'Biography', 'Plants', 'Adventure', 'Spirituality', 'Nonfiction', 'Anthropology', 'History', 'Biography', 'Plants', 'Adventure', 'Spirituality']",39 review,159 (44%),128 (35%),57 (15%),11 (3%),4 (1%)
El violí d'Auschwitz,Maria Àngels Anglada,3.64,"5,103 rating","January 1, 1983","Un cop reclòs al camp d’extermini d’Auschwitz, en Daniel, un luthier jueu, amaga als nazis el seu ofici de constructor de violins.Text de contraportadaPer sobreviure, els diu que és fuster, una feina amb una utilitat pràctica que li permet resistir les condicions de vida infrahumanes, i ajornar així la seva probable “eliminació”. Gran aficionat a la música clàssica, el comandant del camp descobreix la veritable professió d’en Daniel i aleshores el sotmet a una prova: li haurà de construir un violí que tingui un so perfecte. El luthier es posa a l’obra, però no es pot ni imaginar el càstig que l’espera si no compleix bé el sinistre encàrrec.",136,30,21 follower,"['Historical Fiction', 'Fiction', 'Holocaust', 'War', 'Music', 'Historical', 'World War II']",603 review,991 (19%),"1,902 (37%)","1,672 (32%)",448 (8%),90 (1%)
Platoon Leader: A Memoir of Command in Combat,James R. McDonough,4.19,"2,070 rating","January 1, 1985","A remarkable memoir of small-unit leadership and the coming of age of a young soldier in combat in Vietnam.'""Using a lean style and a sense of pacing drawn from the tautest of novels, McDonough has produced a gripping account of his first command, a U.S. platoon taking part in the 'strategic hamlet' program. . . . Rather than present a potpourri of combat yarns. . . McDonough has focused a seasoned storyteller’s eye on the details, people, and incidents that best communicate a visceral feel of command under fire. . . . For the author’s honesty and literary craftsmanship, Platoon Leader seems destined to be read for a long time by second lieutenants trying to prepare for the future, veterans trying to remember the past, and civilians trying to understand what the profession of arms is all about.”– Army Times",256,16,13 follower,"['Military Fiction', 'War', 'History', 'Leadership', 'Nonfiction', 'Military History', 'Biography']",85 review,910 (43%),753 (36%),321 (15%),69 (3%),17 (<1%)
That Awful Mess on the Via Merulana,Carlo Emilio Gadda,3.62,"3,139 rating","June 1, 1957","In a large apartment house in the center of Rome, two crimes are committed within a matter of days: a burglary, in which a good deal of money and precious jewels are taken, and a murder, as a young woman whose husband is out of town is found with her throat cut. Called in to investigate, melancholy Detective Ciccio, a secret admirer of the murdered woman and a friend of her husband’s, discovers that almost everyone in the apartment building is somehow involved in the case, and with each new development the mystery only deepens and broadens. Gadda’s sublimely different detective story presents a scathing picture of fascist Italy while tracking the elusiveness of the truth, the impossibility of proof, and the infinite complexity of the workings of fate, showing how they come into conflict with the demands of justice and love. Italo Calvino, Pier Paolo Pasolini, and Alberto Moravia all considered That Awful Mess on the Via Merulana to be the great modern Italian novel. Unquestionably, it is a work of universal significance and protean genius: a rich social novel, a comic opera, an act of political resistance, a blazing feat of baroque wordplay, and a haunting story of life and death in the Eternal City.",388,78,113 follower,"['Fiction', 'Italy', 'Italian Literature', 'Classics', 'Mystery', 'Crime', 'Literature', 'Fiction', 'Italy', 'Italian Literature', 'Classics', 'Mystery', 'Crime', 'Literature', 'Fiction', 'Italy', 'Italian Literature', 'Classics', 'Mystery', 'Crime', 'Literature', 'Fiction', 'Italy', 'Italian Literature', 'Classics', 'Mystery', 'Crime', 'Literature', 'Fiction', 'Italy', 'Italian Literature', 'Classics', 'Mystery', 'Crime', 'Literature']",302 review,875 (27%),900 (28%),817 (26%),386 (12%),161 (5%)
Hell,Henri Barbusse,3.59,"2,354 rating","January 1, 1908","A young man staying in a Paris boarding house finds a hole in the wall above his bed. Alternately voyeur and seer, he obsessively studies the private moments and secret activities of his neighbors: childbirth, first love, marriage, betrayal, illness and death all present themselves to him through this spy hole. Decades ahead of its time, ""Hell"" shocked and scandalized the reviewing public when first released in English in 1966. Even so, the New Republic praised ""the beauty of the book's nervous yet fluid rhythms... The book sweeps away life's illusions.""",255,123,158 follower,"['Fiction', 'Classics', 'France', 'French Literature', 'Philosophy', 'Literature', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Philosophy', 'Literature', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Philosophy', 'Literature', 'Novels']",320 review,569 (24%),721 (30%),693 (29%),262 (11%),109 (4%)
Jantera Bianglala,Ahmad Tohari,4.15,712 rating,"January 1, 1986","Atas kehendaknya sendiri kehidupan sering memanjakan seseorang dengan cara memberinya kecantikan. Srintil, ronggeng Dukuh Paruk dan sekaligus daya hidup pedukuhan yang melarat itu, adalah salah seorang di antara mereka yang mendapat hadiah kecantikan.Bagi Srintil, menjadi ronggeng adalah tugas hidup yang sudah ditentukan dalam cetak biru pakem hidupnya. Namun ketika status ronggeng ternyata mengantarkannya ke rumah penjara selama dua tahun, Srintil berupaya merayap menggapai makna kehidupan yang lebih terang. Dengan kemampuan nuraninya sendiri Srintil berhasil mencapai dataran di mana dia mendapat keyakinan baru. Bahwa menjadi perempuan milik umum tidak lebih berharga daripada menjadi perempuan rumah tangga. Keyakinan baru ini dibelanya dengan keras. Dan Srintil merasa hampir menanng ketika seoranng lelaki bermartabat kelihatan menaruh minat kepadanya. Sayang, kehidupan masih ingin membanting Srintil sekali lagi; bantingan dahsyat sehingga kemanusiaan Srintil hanya tersisa pada sosok dan namanya. Srintil yang hancur jiwa dan raganya menggugah kesadaran Rasus, anak muda sepermainan Srintil ketika bocah. Rasus akhirnya mengerti, Srintil yang tinggal menjadi puing dan Dukuh Paruk yang melarat seumur-umur adalah amanat baginya. Srintil harus dibebaskan dari kegetiran dan Dukuh Paruk bersama puaknya tidak bisa lebih lama dibiarkan seperti apa adanya.  Jentera Bianglala  ini adalah buku ketiga dan terakhir dari urutan dua buku lain yang mendahuluinya, yakni  Ronggeng Dukuh Paruk  dan  Lintang Kemukus Dini Hari ",231,30,438 follower,"['Novels', 'Fiction', 'Indonesian Literature', 'Romance', 'Historical Fiction']",47 review,311 (43%),245 (34%),115 (16%),32 (4%),9 (1%)
"Philadelphia, Here I Come!",Brian Friel,3.45,"1,888 rating","January 1, 1964","Fed up with the dreary round of life in Ballybeg, with his uncommunicative father and the humiliating job in his father's grocery shop, with his frustrated love for Kathy Doogan who married a richer, more successful young man and with the total absence of prospect and opportunity in his life at home, Gareth O'Donnell has accepted his aunt's invitation to come to Philadelphia. Now, on the eve of his departure, he is not happy to be leaving Ballybeg.With this play Brian Friel made his reputation and it is now an acknowledged classic of modern drama.",110,117,119 follower,"['Plays', 'Fiction', 'Irish Literature', 'Drama', 'School', 'Classics', 'Ireland']",126 review,371 (19%),564 (29%),606 (32%),245 (12%),102 (5%)
Famine,Liam O'Flaherty,4.01,483 rating,"January 1, 1937","Book by O'Flaherty, Liam",430,134,59 follower,"['Historical Fiction', 'Ireland', 'Fiction', 'Irish Literature', 'Literature', 'Classics', 'Historical']",42 review,161 (33%),204 (42%),87 (18%),25 (5%),6 (1%)
"The Evolution Man: Or, How I Ate My Father",Roy  Lewis,3.66,"8,261 rating","January 1, 1960","Here is a typical Stone Age family, reimagined by Roy Lewis in this hilarious novel as characters in some glittering drawing-room comedy. Father, who has a scientific turn of mind, has just discovered fire. Mother makes sure the children finish supper, even when the plat du jour is toad. Uncle Vanya thinks that the species has been flirting with disaster ever since it began to chip flint into tools. While little Alexander has gotten himself in deep trouble by making the first cave artists are always so misunderstood.Long out of print, The Evolution Man  would make Charles Darwin turn over in his grave. Lewis has written a witty, intelligent satire of the lives of our remote ancestors, complete with highly revisionist accounts of everything from the origins of courtship to the staples of Pleistocene cuisine. It's the funniest thing to happen to prehistory since Raquel Welch donned a fur bikini in One Million B.C.",213,23,29 follower,"['Fiction', 'Humor', 'Historical Fiction', 'Roman', 'Science Fiction', 'Classics', 'School']",663 review,"1,837 (22%)","3,046 (36%)","2,350 (28%)",781 (9%),247 (2%)
The White Feather,P.G. Wodehouse,3.76,575 rating,"October 9, 1907","Trevor and Clowes had come down, after the Easter term had been in progress for a fortnight, to play for an Oxford A team against the school. The match had resulted in an absurdly easy victory for the visitors by over forty points. Clowes had scored five tries off his own bat, and Trevor, if he had not fed his wing so conscientiously, would probably have scored an equal number.",148,"1,129","6,441 follower","['Fiction', 'Humor', 'Classics', 'Historical Fiction', 'School', 'Comedy', 'British Literature']",59 review,137 (23%),215 (37%),176 (30%),41 (7%),6 (1%)
Five Go to Demon's Rocks,Enid Blyton,4.02,"8,574 rating","January 1, 1961","The Famous Five have heard the stories about treasure on Demon's Rocks - bu they never thought they were really true! But then they discover a very old and valuable gold coin and what was a myth becomes real! Who does the treasure belong to? The gang are determined to find out, but first they need to know who else is exploring Demon's Rocks for the Treasure - just like they are...",256,"5,916","5,786 follower","['Childrens', 'Adventure', 'Fiction', 'Mystery', 'Young Adult', 'Classics', 'Middle Grade']",152 review,"3,035 (35%)","3,045 (35%)","2,146 (25%)",286 (3%),62 (<1%)
By Grand Central Station I Sat Down and Wept,Elizabeth Smart,3.53,"5,800 rating","January 1, 1945","First published in 1945, Elizabeth Smart's By Grand Central Station I Sat Down and Wept is an enigmatic and nearly indescribable book, a small classic of poetic prose whose author has been compared with Anaïs Nin and Djuna Barnes. In lushly evocative language, Smart recounts her love affair with the poet George Barker with an operatic grandeur that takes in the tragedy of her passion; the suffering of Barker's wife; the children the lovers conceived. Accompanied in this edition by The Assumption of the Rogues and Rascals, a short novel that may be read as its sequel, By Grand Central Station I Sat Down and Wept has been hailed by critics worldwide as a work of sheer genius.",240,94,73 follower,"['Poetry', 'Fiction', 'Classics', 'Canada', 'Romance', 'Novels', '20th Century']",854 review,"1,364 (23%)","1,750 (30%)","1,612 (27%)",753 (12%),321 (5%)
Παραμύθια και άλλα,Penelope Delta,3.74,217 rating,"January 1, 1915","Το έργο ""Παραμύθια και άλλα"" πρωτοεκδόθηκε το 1915. Έκτοτε ταξιδεύει τους αναγνώστες από την εποχή με τις βασιλοπούλες και τα πριγκιπόπουλα στην πρώτη πολιορκία του Μεσολογγίου απ' τους Τούρκους, και από τη φρίκη του πολέμου στις προδομένες προσδοκίες μιας Πρωτοχρονιάς.",94,30,30 book,"['Childrens', 'Childrens', 'Childrens']",5 review,57 (26%),71 (32%),66 (30%),21 (9%),2 (<1%)
The Struggle Outside,Raymond Fraser,5.00,2 rating,"April 1, 1975",Book by Raymond Fraser,138,25,13 follower,[],0 review,2 (100%),0 (0%),0 (0%),0 (0%),0 (0%)
Henry James: A Life in Letters,Henry James,4.19,42 rating,"January 1, 1898","This collection of Henry James's letters-more than half of which have never been published-offers a vivid picture of his life of passionate creation and the complex world in which he lived. Through his exchanges with writers such as William Dean Howells, Henry Adams, Robert Louis Stevenson, H. G. Wells, and Edith Wharton, as well as presidents, prime ministers, bishops, painters, and great ladies and actresses, we gain a fascinating glimpse of James's views on sex, politics, and friendship as well as his novels and the art of writing. These letters constitute a landmark of James scholarship and the real and best biography of this most complex and compelling artist.",704,"4,412","3,466 follower","['Biography', 'Nonfiction', 'Classics', 'Literary Fiction', 'American', 'Biography', 'Nonfiction', 'Classics', 'Literary Fiction', 'American', 'Biography', 'Nonfiction', 'Classics', 'Literary Fiction', 'American']",3 review,20 (47%),12 (28%),9 (21%),0 (0%),1 (2%)
The Tough Guide to Fantasyland,Diana Wynne Jones,3.94,"4,835 rating","January 1, 1996","The definitive edition of a cult classic by the legendary Diana Wynne Jones.Imagine that all fantasy novels—the ones featuring dragons, knights, wizards, and magic—are set in the same place. That place is called Fantasyland. The Tough Guide to Fantasyland is your travel guide, a handbook to everything you might Evil, the Dark Lord, Stew, Boots (but not Socks), and what passes for Economics and Ecology. Both a hilarious send-up of the cliches of the genre and an indispensable guide for writers, The Tough Guide to Fantasyland has been nearly impossible to find for years. Now this cult classic is back, and readers can experience Diana Wynne Jones at her very incisive, funny, and wildly imaginative. This is the definitive edition of The Tough Guide, featuring a new map, an entirely new design, and additional material written for it by Diana Wynne Jones. World Fantasy Award Finalist A Hugo Award Finalist (Nonfiction)",234,117,10.8k follower,"['Fantasy', 'Humor', 'Writing', 'Fiction', 'Reference', 'Young Adult', 'Comedy']",437 review,"1,605 (33%)","1,728 (35%)","1,201 (24%)",232 (4%),69 (1%)
Father and Son,Edmund Gosse,3.75,"1,022 rating","January 1, 1907","Edmund Gosse wrote of his account of his life, ""This book is the record of a struggle between two temperaments, two consciences and almost two epochs."" Father and Son remains one of English literature's seminal autobiographies. In it, Edmund Gosse recounts, with humor and pathos, his childhoodas a member of a Victorian Protestant sect and his struggles to forge his own identity despite the loving control of his father. His work is a key document of the crisis of faith and doubt and a penetrating exploration of the impact of evolutionary science. An astute, well-observed, and movingportrait of the tensions of family life, Father and Son remains a classic of twentieth-century literature.This edition contains an illuminating introduction, and provides a series of fascinating appendices including extracts from Philip Gosse's Omphalos and Edmund Gosse's harrowing account of his wife's death from breast cancer.",304,663,15 follower,"['Nonfiction', 'Biography', 'Memoir', 'Classics', 'Religion', 'Autobiography', 'Literature', 'Nonfiction', 'Biography', 'Memoir', 'Classics', 'Religion', 'Autobiography', 'Literature', 'Nonfiction', 'Biography', 'Memoir', 'Classics', 'Religion', 'Autobiography', 'Literature']",130 review,263 (25%),370 (36%),283 (27%),84 (8%),22 (2%)
The Clone,Theodore L. Thomas,3.39,104 rating,"January 1, 1965",First publication.Cover Artist: Hoot von Zitzewitz,143,77,77 book,"['Science Fiction', 'Horror', 'Fiction', 'Pulp', 'Science Fiction', 'Horror', 'Fiction', 'Pulp', 'Science Fiction', 'Horror', 'Fiction', 'Pulp']",18 review,17 (16%),30 (28%),38 (36%),15 (14%),4 (3%)
The Strange Career of Jim Crow,C. Vann Woodward,4.14,"3,070 rating","February 1, 1955","C. Vann Woodward, who died in 1999 at the age of 91, was America's most eminent Southern historian, the winner of a Pulitzer Prize for Mary Chestnut's Civil War and a Bancroft Prize for The Origins of the New South. Now, to honor his long and truly distinguished career, Oxford is pleased to publish this special commemorative edition of Woodward's most influential work, The Strange Career of Jim Crow.The Strange Career of Jim Crow is one of the great works of Southern history. Indeed, the book actually helped shape that history. Published in 1955, a year after the Supreme Court in Brown v. Board of Education ordered schools desegregated, Strange Career was cited so often to counter arguments for segregation that Martin Luther King, Jr. called it ""the historical Bible of the civil rights movement."" The book offers a clear and illuminating analysis of the history of Jim Crow laws, presenting evidence that segregation in the South dated only to the 1890s. Woodward convincingly shows that, even under slavery, the two races had not been divided as they were under the Jim Crow laws of the 1890s. In fact, during Reconstruction, there was considerable economic and political mixing of the races. The segregating of the races was a relative newcomer to the region.Hailed as one of the top 100 nonfiction works of the twentieth century, The Strange Career of Jim Crow has sold almost a million copies and remains, in the words of David Herbert Donald, ""a landmark in the history of American race relations.""",245,64,51 follower,"['History', 'Nonfiction', 'Race', 'American History', 'Politics', 'African American', 'Social Justice', 'History', 'Nonfiction', 'Race', 'American History', 'Politics', 'African American', 'Social Justice', 'History', 'Nonfiction', 'Race', 'American History', 'Politics', 'African American', 'Social Justice']",189 review,"1,341 (43%)","1,048 (34%)",508 (16%),107 (3%),66 (2%)
