title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Letters from Thailand: A Novel,Botan,4.18,383 rating,"January 1, 1969","When the original Thai version of Letters from Thailand appeared in Bangkok in 1969, it was promptly awarded the SEATO Prize for Thai Literature. This new English translation reveals it as one of Thailand's most entertaining and enduring modern novels, and one of the few portrayals of the immigrant Chinese experience in urban Thailand.Letters from Thailand is the story of Tan Suang U, a young man who leaves China to make his fortune in Thailand at the close of World War II, and ends up marrying, raising a family, and operating a successful business. The novel unfolds through his letters to his beloved mother in China.In Tan Suang U's lively account of his daily life in Bangkok's bustling Chinatown, larger and deeper themes emerge: his determination to succeed at business in this strange new culture; his hopes for his family; his resentment at how easily his children embrace urban Thai culture at the expense of the Chinese heritage which he holds dear; his inability to understand or adopt Thai ways; and his growing alienation from a society that is changing too fast for him.",412,"['Asia', 'Historical Fiction', 'Fiction', 'China', 'Asian Literature', '20th Century', 'Travel', 'Asia', 'Historical Fiction', 'Fiction', 'China', 'Asian Literature', '20th Century', 'Travel', 'Asia', 'Historical Fiction', 'Fiction', 'China', 'Asian Literature', '20th Century', 'Travel']",29 book,50 review,29,2 (<1%),10 (2%),64 (16%),147 (38%),160 (41%)
de Kleine Johannes: I-II-III,Frederik van Eeden,3.43,"2,332 rating","January 1, 1885","The most widely read of modern Dutch novels, this story of the life of “Little Johannes” is perhaps the most successful of the many attempts that have been made to portray the coming of Jesus into the modern world. Johannes is a boy of good family, who meets a strange, homeless workingman, to whom he becomes devoted, and whom he calls his “Brother.” In the present selection Jesus has been held for examination as to his sanity. Frederik Van Eeden Dutch writer and psychiatrist. He went on to become a prolific writer, producing many critically acclaimed novels, poetry, plays, and essays. He was widely admired in the Netherlands in his own time for his writings, as well as his status as the first internationally prominent Dutch psychiatrist. His best known written work is a fantastical adventure of an everyman who grows up to face the harsh realities of the world around him and the emptiness of hopes for a better afterlife, but ultimately finding meaning in serving the good of those around him.",503,"['Fiction', 'Dutch Literature', 'Classics', 'School', 'Literature', 'Fantasy', '19th Century']",12 follower,126 review,91,70 (3%),297 (12%),848 (36%),793 (34%),324 (13%)
The Door,Magda Szabó,4.10,"26,582 rating","January 1, 1987","A busy young writer struggling to cope with domestic chores, hires a housekeeper recommended by a friend. The housekeeper's reputation is one built on dependable efficiency, though she is something of an oddity. Stubborn, foul-mouthed and with a flagrant disregard for her employer's opinions she may even be crazy. She allows no-one to set foot inside her house; she masks herself with a veil and is equally guarded about her personal life. And yet Emerence is revered as much as she is feared. As the story progresses her energy and passion to help becomes clear, extinguishing any doubts arising out of her bizarre behaviour. A stylishly told tale which recounts a strange relationship built up over 20 years between a writer and her housekeeper. After an unpromising and caustic start benign feelings develop and ultimately the writer benefits from what becomes an inseparable relationship. Simultaneously we learn Emerence's tragic past which is revealed in snapshots throughout the book.",262,"['Fiction', 'Hungary', 'Historical Fiction', 'Classics', 'Hungarian Literature', 'Literary Fiction', 'Novels', 'Fiction', 'Hungary', 'Historical Fiction', 'Classics', 'Hungarian Literature', 'Literary Fiction', 'Novels', 'Fiction', 'Hungary', 'Historical Fiction', 'Classics', 'Hungarian Literature', 'Literary Fiction', 'Novels']",821 follower,"3,649 review",76,332 (1%),"1,150 (4%)","4,617 (17%)","10,014 (37%)","10,469 (39%)"
Hacia la Fundación,Isaac Asimov,4.16,"55,835 rating","April 1, 1993","Here, from a grand master of science fiction, is the long awaited final novel of the greatest series ever told. Completed just before his death, Forward The Foundation is the crowning achievement of a great writer's life, a stirring testament to the creative genius of Isaac Asimov. As Hari Seldon struggles to perfect his revolutionary theory of psychohistory and ensure a place for humanity among the stars, the great Galactic Empire totters on the brink of apocalyptic collapse. Caught in the maelstrom are Seldon and all he holds dear, pawns in the struggle for dominance. Whoever can control Seldon will control psychohistory—and with it the future of the Galaxy. Among those seeking to turn psychohistory into the greatest weapon known to man are a populist political demagogue, the weak-willed Emperor Cleon I, and a ruthless militaristic general. In his last act of service to humankind, Hari Seldon must somehow save his life's work from their grasp as he searches for is true heirs—a search the begins with his own granddaughter and the dream of a new Foundation.",448,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Space Opera', 'Audiobook']",24.8k follower,"1,489 review","4,420",350 (<1%),"1,613 (2%)","9,966 (17%)","20,809 (37%)","23,097 (41%)"
یکی بود و یكی نبود,Mohammad Ali Jamalzadeh,3.79,"1,273 rating","January 1, 1921",یکی بود و یکی نبود مجموعه‌ای متشکل از یک دیباچه، شش داستان کوتاه و مجموعه‌ای از کلمات عوامانه فارسی نوشته سید محمدعلی جمالزاده‌ است که در سال ۱۳۰۰ منتشر شده است. این کتاب را آغازگر ادبیات واقع‌گرای فارسی و داستان‌کوتاه‌نویسی در ایران دانسته‌اند. داستان‌های این کتاب شامل عناوین زیر است:فارسی شکر استرجل سیاسیدوستی خاله خرسهدرد دل ملا قربانعلیبیله دیگ بیله چغندرویلان الدولهدر برخی نسخه‌های دیجیتالی شده، داستان کوتاه «کباب غاز» هم به کتاب اضافه شده است که در نسخه اصلی نبوده از داستان‌های کتاب «شاهکار» است.,106,"['Short Stories', 'Fiction', 'Literature', 'Iran', 'Novels', 'Humor', 'Classics']",322 follower,101 review,55,22 (1%),105 (8%),343 (26%),455 (35%),348 (27%)
The Best Short Stories of O. Henry,O. Henry,4.26,"4,207 rating","January 1, 1945","The more than 600 stories written by O. Henry provided an embarrassment of riches for the compilers of this volume.The final selection of the thirty-eight stories in this collection offers for the reader's delight those tales honored almost unanimously by anthologists and those that represent, in variety and balance, the best work of America's favorite storyteller.They are tales in his most mellow, humorous, and ironic moods.They give the full range and flavor of the man born William Sydney Porter but known throughout the world as O. Henry, one of the great masters of the short story.""",368,"['Short Stories', 'Classics', 'Fiction', 'Literature', 'American', 'Humor', 'Adult Fiction', 'Short Stories', 'Classics', 'Fiction', 'Literature', 'American', 'Humor', 'Adult Fiction', 'Short Stories', 'Classics', 'Fiction', 'Literature', 'American', 'Humor', 'Adult Fiction', 'Short Stories', 'Classics', 'Fiction', 'Literature', 'American', 'Humor', 'Adult Fiction', 'Short Stories', 'Classics', 'Fiction', 'Literature', 'American', 'Humor', 'Adult Fiction']","1,563 follower",198 review,"2,205",35 (<1%),95 (2%),576 (13%),"1,534 (36%)","1,967 (46%)"
"Akira, Vol. 2",Katsuhiro Otomo,4.46,"14,808 rating","January 1, 1984","In the year 2019, a cataclysmic blast levels the city of Tokyo and triggers World War III. By 2030, the dazzling Neo-Tokyo rises from Tokyo's ashes, but the power that once sent the world to the brink of Armageddon-a being of monstrous telekinetic power known only as Akira-lives on in absolute-zero frozen stasis far below the city. Those who stand guard will stop at nothing to keep Akira from awakening, but an angry young man named Tetsuo, himself possessing of immense-and rapidly growing-psychic abilities, becomes obsessed with confronting Akira face-to-face. In time, Akira will surely awaken, and Tetsuo may be the only being potentially capable of controlling him, but Tetsuo is becoming increasingly unstable and violent, and a group including his former friend Kaneda sets out to destroy Tetsuo before he can release Akira-or before Tetsuo himself becomes so powerful that no force on Earth can stop him!",302,"['Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan']",778 follower,540 review,402,29 (<1%),123 (<1%),"1,270 (8%)","4,970 (33%)","8,416 (56%)"
Mount Analogue,René Daumal,4.12,"2,547 rating","April 11, 1952","In this novel/allegory the narrator/author sets sail in the yacht Impossible to search for Mount Analogue, the geographically located, albeit hidden, peak that reaches inexorably toward heaven. Daumal's symbolic mountain represents a way to truth that ""cannot not exist,"" and his classic allegory of man's search for himself embraces the certainty that one can know and conquer one's own reality.",120,"['Fiction', 'Philosophy', 'France', 'Novels', 'French Literature', 'Classics', 'Literature']",166 follower,259 review,67,23 (<1%),115 (4%),453 (17%),898 (35%),"1,058 (41%)"
Jennie,Paul Gallico,4.29,"2,012 rating","January 1, 1950","This is the story of a young boy called Peter, who is knocked down by a car. To his considerable astonishment, when he recovers, he is not a young boy, but a cat! Fortunately, he meets Jennie, a cat who had been abandoned by her family when they moved away, who educates him in the wiles of the feline world. Will he stay a cat with Jennie, or return to being a human boy?",235,"['Fiction', 'Fantasy', 'Cats', 'Animals', 'Childrens', 'Adventure', 'Young Adult']",286 follower,283 review,186,14 (<1%),67 (3%),274 (13%),621 (30%),"1,036 (51%)"
The Lilies of the Field,William Edmund Barrett,4.02,"2,754 rating","January 1, 1962","The enchanting story of two unlikely friends, a black ex-GI and the head of a group of German nuns, The Lilies of the Field tells the story of their impossible dream--to build a chapel in the desert.",127,"['Fiction', 'Classics', 'Historical Fiction', 'Religion', 'Christian', 'Novels', 'Christian Fiction']",24 follower,321 review,32,36 (1%),126 (4%),562 (20%),"1,052 (38%)",978 (35%)
"Pinball, 1973",Haruki Murakami,3.51,"18,470 rating","June 1, 1980","The plot centers on the narrator's brief but intense obsession with pinball, his life as a freelance translator, and his later efforts to reunite with the old pinball machine that he used to play. He describes living with a pair of identical unnamed female twins, who mysteriously appear in his apartment one morning, and disappear at the end of the book. Interspersed with the narrative are his memories of the Japanese student movement, and of his old girlfriend Naoko. The plot alternates between describing the life of narrator and that of his friend, The Rat.",215,"['Fiction', 'Japanese Literature', 'Japan', 'Magical Realism', 'Contemporary', 'Novels', 'Literature', 'Fiction', 'Japanese Literature', 'Japan', 'Magical Realism', 'Contemporary', 'Novels', 'Literature', 'Fiction', 'Japanese Literature', 'Japan', 'Magical Realism', 'Contemporary', 'Novels', 'Literature']",117k follower,"1,294 review",545,265 (1%),"1,808 (9%)","7,249 (39%)","6,456 (34%)","2,692 (14%)"
Success: Three Years in the Life of a Province,Lion Feuchtwanger,4.33,295 rating,"January 1, 1930","An enthralling roman à clé depicting the rise of Nazi-ideology in Germany. Martin Krueger, a museum director in Munich, has become quite unpopular and some people would like to be rid of him. Consequently, the lawsuit against him does not turn out to his favor. However, his friends keep fighting to prove his innocence. “The novel ‘Success’ is more than a ‘documentation of Bavaria’. It turns out to be the story about the overall state of affairs in the epoch of incipient Nazism in Germany.” Victor Klemperer","Textbook BindingFirst published January 1, 1930","['Fiction', 'Historical Fiction', 'German Literature', 'Classics', 'Germany', 'Novels', 'Literary Fiction']",222 follower,23 review,145,2 (<1%),5 (1%),39 (13%),97 (32%),152 (51%)
Translations,Brian Friel,3.84,"8,931 rating","January 1, 1981","The action of this play takes place in late August 1833 at a hedge-school in the townland of Baile Beag - an Irish speaking community in County Donegal. The 'scholars' are a cross-section of the local community, from a semi-literate young farmer to and elderly polygot autodidact who reads and quotes Homer in the orginal.In a nearby field camps a recently arrived detachment of the Royal Engineers, engaged on behalf of the Britsh Army and Government in making the first Ordnance Survey. For the purposes ofr cartography, the local Gaelic place names have to be recorded and transliterated - or translated - into English, in examining the effects of this operation on the lives of a small group of people, Irish and English, Brian Friel skillfully reveals the unexperctedly far-reaching personal and cultural effects of an action which is at first sight purely administrative and harmless. While remaining faithful to the personalities and relationshiops of those people at that time he makes a richly suggestive statement about Irish - and English - history.",91,"['Plays', 'Drama', 'Ireland', 'Irish Literature', 'Classics', 'Fiction', 'School']",119 follower,427 review,117,300 (3%),618 (6%),"2,041 (22%)","3,265 (36%)","2,707 (30%)"
Juniper,Monica Furlong,4.19,"9,691 rating","May 1, 1990","This prequel to ""Wise Child"" recounts the childhood and spiritual initiation of Juniper, who will in turn pass down the secret teachings of the ""dorans"" to Wise Child. Readers will again enjoy the details of herb-gathering, spell-casting and mystic rituals. An atmospheric story that will both satisfy confirmed fantasy fans and involve readers new to the genre.""-- ""Bulletin, Center for Children's Books.",208,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Historical Fiction', 'Middle Grade', 'Magic']",209 follower,264 review,69,156 (1%),307 (3%),"1,578 (16%)","3,112 (32%)","4,538 (46%)"
Crocodile on the Sandbank,Elizabeth Peters,4.00,"73,722 rating","January 1, 1975","Amelia Peabody inherited two things from her father: a considerable fortune and an unbendable will. The first allowed her to indulge in her life's passion. Without the second, the mummy's curse would have made corpses of them all.",10,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Historical Mystery', 'Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Historical Mystery', 'Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Historical Mystery']","3,127 follower","5,509 review",162,"1,600 (2%)","3,615 (4%)","14,985 (20%)","26,316 (35%)","27,206 (36%)"
Stone Butch Blues,Leslie Feinberg,4.48,"28,019 rating","March 1, 1993","Woman or man? That's the question that rages like a storm around Jess Goldberg, clouding her life and her identity.Growing up differently gendered in a blue-collar town in the 1950s. Coming out as a butch in the bars and factories of the prefeminist '60s. Deciding to pass as a man in order to survive when she is left without work or a community in the early '70s.This powerful, provocative, and deeply moving novel sees Jess coming full circle, learning to accept the complexities of being a transgendered person in a world demanding simple explanations: a he-she emerging whole, weathering the turbulence.",304,"['Queer', 'Fiction', 'LGBT', 'Feminism', 'Classics', 'Gender', 'Historical Fiction']",717 follower,"2,647 review",9,270 (<1%),515 (1%),"2,475 (8%)","6,884 (24%)","17,875 (63%)"
Ich bin so wild nach deinem Erdbeermund: Erinnerungen,Klaus Kinski,3.75,57 rating,"January 1, 1975", German,315,['Nonfiction'],31 follower,7 review,23,2 (3%),8 (14%),10 (17%),19 (33%),18 (31%)
Kingbird Highway: The Biggest Year in the Life of an Extreme Birder,Kenn Kaufman,4.26,"2,345 rating","January 1, 1997","At sixteen, Kenn Kaufman dropped out of the high school where he was student council president and hit the road, hitching back and forth across America, from Alaska to Florida, Maine to Mexico. Maybe not all that unusual a thing to do in the seventies, but what Kenn was searching for was a little different: not sex, drugs, God, or even self, but birds. A report of a rare bird would send him hitching nonstop from Pacific to Atlantic and back again. When he was broke he would pick fruit or do odd jobs to earn the fifty dollars or so that would last him for weeks. His goal was to set a record - most North American species seen in a year - but along the way he began to realize that at this breakneck pace he was only looking, not seeing. What had been a game became a quest for a deeper understanding of the natural world. Kingbird Highway is a unique coming-of-age story, combining a lyrical celebration of nature with wild, and sometimes dangerous, adventures, starring a colorful cast of characters.",320,"['Birds', 'Nonfiction', 'Nature', 'Memoir', 'Travel', 'Biography', 'Natural History']",68 follower,250 review,44,16 (<1%),45 (1%),322 (13%),881 (37%),"1,081 (46%)"
At the Going Down of the Sun,Elizabeth Darrell,4.31,916 rating,"March 1, 1985","The summer of 1914. The Sheridan brothers pursue the pastimes of the rich and talented in the idyllic village of Tarrant Royal, unaware of the coming war that will test their courage and family loyalty to the limit. Roland, an aspiring surgeon, believes his duty lies in remaining as squire of his Dorset village. But charges of cowardice force him into a conflict his conscience cannot condone. Rex, a womanizer and daredevil aviator, dons the RFC uniform. As time passes and he becomes an ace over the skies of France he knows that one day soon his luck must run out. Chris, a brilliant scholar about to enter university, is driven to enlist by a scandal which shatters his golden future. Hopelessly unfitted for battle, he faces the carnage of Gallipoli not caring whether he lives or dies. In Elizabeth Darrell's richly detailed, mesmeric novel the Sheridans live, love and fight for survival like the sons of all families caught up in a savage war which changed the old ways forever. ‘Moving romance’ - Yorkshire Evening Post ‘A wonderful story, compellingly told…the authenticity - both historical and emotional - really shines through’ - Sarah Harrison Elizabeth Darrell served as an officer in the WRAC. She is the author of seven acclaimed novels, including ‘Concerto’, ‘And in the Morning’ and ‘We Will Remember’. Under the pen-name Emma Drummond she has written eleven historical novels. Endeavour Press is the UK's leading independent publisher of digital books.","Kindle EditionFirst published March 1, 1985","['Historical Fiction', 'Historical', 'World War I', 'Fiction', 'Historical Romance', 'Romance', 'War']",23 follower,61 review,37,22 (2%),27 (2%),100 (10%),259 (28%),508 (55%)
Destiny of Souls: New Case Studies of Life Between Lives,Michael   Newton,4.33,"8,174 rating","May 8, 2000","A pioneer in uncovering the secrets of life, internationally recognized spiritual hypnotherapist Dr. Michael Newton takes you once again into the heart of the spirit world. His groundbreaking research was first published in the bestselling Journey of Souls, the definitive study on the afterlife. Now, in Destiny of Souls, the saga continues with 70 case histories of real people who were regressed into their lives between lives. Dr. Newton answers the requests of the thousands of readers of the first book who wanted more details about various aspects of life on the other side. Destiny of Souls is also designed for the enjoyment of first-time readers who haven't read Journey of Souls.  Explore the meaning behind your own spiritual memories as you read the stories of people in deep hypnosis, and learn fascinating details about: —Our purpose on Earth—Soul mates and spirit guides—Spiritual settings and where souls go after death—Soul travel between lives—Ways spirits connect with and comfort the living—The soul-brain connection         —Why we choose certain bodies   ",432,"['Spirituality', 'Nonfiction', 'Self Help', 'New Age', 'Metaphysics', 'Philosophy', 'Paranormal']",623 follower,356 review,18,157 (1%),265 (3%),926 (11%),"2,171 (26%)","4,655 (56%)"
