title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Ingenious Pain : A Novel,Andrew  Miller,3.71,"1,822 rating","January 1, 1997","""What does the world need most--a good, ordinary man, or one who is outstanding, albeit with a heart of ice?"" This is the question at the heart of Andrew Miller's first novel, Ingenious Pain, a book set during the 18th-century Age of Enlightenment. The outstanding man in question is James Dyer, an English freak of nature who, since birth, has been impervious to physical pain. Not only does he feel no pain, but he recovers from all injuries in record time. By turns a shill for a quack pain- reliever at county fairs, an object of study by a wealthy collector of human oddities, and, eventually, a surgeon, James Dyer--and through him the reader--gains exposure to a panoply of 18th-century philosophical thought, medical practice, historic events, and larger-than-life rogues and heroes, both fictional and real.  As a surgeon, James Dyer excels, and his inability to feel--whether physical pain himself or empathy for others--seems only to enhance his skill with a knife. James slices and dices and cures without a scintilla of compassion while his reputation grows, until at last he arrives in Russia and the mystery of his unusual quality is resolved. Miller navigates his complicated story and exotic locales with unswerving confidence, bolstered, no doubt, by thorough research. James Dyer is not a character who invites love, but his adventures make for intelligent, deeply pleasurable reading.",337,"['Fiction', 'Historical Fiction', 'Historical', 'British Literature', 'Novels', 'Medicine', 'Literary Fiction']",329 follower,167 review,15,39 (2%),141 (7%),520 (28%),733 (40%),389 (21%)
Die kleine Hexe,Otfried Preußler,4.20,"11,011 rating","January 1, 1957","Die kleine Hexe ist leider erst einhundertsiebenundzwanzig Jahre alt und wird deshalb von den großen Hexen noch nicht für voll genommen. Wenn sie schon keine große Hexe ist, will sie doch wenigstens eine gute sein. Mit diesem Entschluss beginnt ein aufregender Wirbel.",127,"['Childrens', 'Fantasy', 'German Literature', 'Classics', 'Fiction', 'Witches', 'Middle Grade', 'Childrens', 'Fantasy', 'German Literature', 'Classics', 'Fiction', 'Witches', 'Middle Grade', 'Childrens', 'Fantasy', 'German Literature', 'Classics', 'Fiction', 'Witches', 'Middle Grade']",256 follower,322 review,159,135 (1%),331 (3%),"1,769 (16%)","3,697 (33%)","5,079 (46%)"
The Day of the Owl,Leonardo Sciascia,3.73,"14,340 rating","January 1, 1961","A man is shot dead as he runs to catch the bus in the piazza of a small Sicilian town. Captain Bellodi, the detective on the case, is new to his job and determined to prove himself. Bellodi suspects the Mafia, and his suspicions grow when he finds himself up against an apparently unbreachable wall of silence. A surprise turn puts him on the track of a series of nasty crimes. But all the while Bellodi's investigation is being carefully monitored by a host of observers, near and far. They share a single to keep the truth from coming out.This short, beautifully paced novel is a mesmerizing description of the Mafia at work.",136,"['Fiction', 'Italian Literature', 'Italy', 'Mystery', 'Crime', 'Classics', 'Novels', 'Fiction', 'Italian Literature', 'Italy', 'Mystery', 'Crime', 'Classics', 'Novels', 'Fiction', 'Italian Literature', 'Italy', 'Mystery', 'Crime', 'Classics', 'Novels', 'Fiction', 'Italian Literature', 'Italy', 'Mystery', 'Crime', 'Classics', 'Novels', 'Fiction', 'Italian Literature', 'Italy', 'Mystery', 'Crime', 'Classics', 'Novels']",410 follower,777 review,214,428 (2%),"1,161 (8%)","3,693 (25%)","5,620 (39%)","3,438 (23%)"
Barefoot in the Park: A Comedy in Three Acts,Neil Simon,3.89,"5,297 rating","January 1, 1963","Paul and Corie Bratter are newlyweds in every sense of the word. He's a straight-as-an-arrow lawyer and she's a free spirit always looking for the latest kick. Their new apartment is her most recent find-too expensive with bad plumbing and in need of a paint job. After a six day honeymoon, they get a surprise visit from Corie's loopy mother and decide to play matchmaker during a dinner with their neighbor-in-the-attic Velasco, where everything that can go wrong, does. Paul just doesn't understand Corie, as she sees it. He's too staid, too boring and she just wants him to be a little more spontaneous, running ""barefoot in the park"" would be a start...",114,"['Plays', 'Theatre', 'Drama', 'Fiction', 'Humor', 'Audiobook', 'Comedy']",255 follower,167 review,183,79 (1%),377 (7%),"1,321 (24%)","1,811 (34%)","1,709 (32%)"
The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky,3.93,"2,833 rating","January 1, 1974","Two of the twentieth century's most influential thinkers debate a perennial question. In 1971, at the height of the Vietnam War and at a time of great political and social instability, two of the world's leading intellectuals, Noam Chomsky and Michel Foucault, were invited by Dutch philosopher Fons Edlers to debate an age-old question: is there such a thing as ""innate"" human nature independent of our experiences and external influences? The resulting dialogue is one of the most original, provocative, and spontaneous exchanges to have occurred between contemporary philosophers, and above all serves as a concise introduction to their basic theories. What begins as a philosophical argument rooted in linguistics (Chomsky) and the theory of knowledge (Foucault), soon evolves into a broader discussion encompassing a wide range of topics, from science, history, and behaviorism to creativity, freedom, and the struggle for justice in the realm of politics. In addition to the debate itself, this volume features a newly written introduction by noted Foucault scholar John Rajchman and includes additional text by Noam Chomsky.",213,"['Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Sociology', 'Theory', 'Science', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Sociology', 'Theory', 'Science', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Sociology', 'Theory', 'Science', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Sociology', 'Theory', 'Science', 'Philosophy', 'Nonfiction', 'Politics', 'Psychology', 'Sociology', 'Theory', 'Science']",15.2k follower,225 review,982,36 (1%),146 (5%),646 (22%),"1,156 (40%)",849 (29%)
"Blood, Bones and Body Bits",Nick Arnold,4.06,"1,292 rating","August 16, 1996","Takes a humorous look at science with just a touch of gore to answer such inquiries as which animals live on eyelashes, where food goes after it is swallowed, and why dead people need a haircut. Original.",160,"['Nonfiction', 'Science', 'Childrens', 'Humor', 'Middle Grade', 'Biology', 'Collections']",130 follower,46 review,240,10 (<1%),53 (4%),278 (21%),465 (35%),486 (37%)
At Risk,Alice Hoffman,3.85,"6,998 rating","January 1, 1988","The Farrells are a middle-class family living in a small New England town. Ivan Farrell is an astronomer, wife Polly a photographer, eight-year-old Charlie a budding biologist and 11-year-old Amanda a talented gymnast. And then one day, unimaginable tragedy strikes.",292,"['Fiction', 'Contemporary', 'Magical Realism', 'Adult Fiction', 'Literary Fiction', 'Young Adult', 'Family']",22k follower,470 review,106,81 (1%),390 (5%),"1,914 (27%)","2,692 (38%)","1,921 (27%)"
Τα ποιήματα Α΄,Νίκος Καρούζος,4.41,59 rating,"January 1, 1993",Ο πρώτος τόμος των απάντων του Νίκου Καρούζου καλύπτει την περίοδο 1961-1978:- Ποιήματα (1961)- Η έλαφος των άστρων (1962)- Ο Υπνόσακκος (1964)- Πενθήματα (1969)- Λευκοπλάστης για μικρές και μεγάλες αντινομίες (1971)- Χορταριασμένα χάσματα (1974)- Απόγονος της νύχτας (1978),341,['Poetry'],11 follower,4 review,27,0 (0%),0 (0%),8 (13%),19 (32%),32 (54%)
Oleanna,David Mamet,3.61,"9,440 rating","January 1, 1993","In David Mamet’s two-character play, a male college instructor and his female student sit down to discuss her grades and in a terrifyingly short time become the participants in a modern reprise of the Inquisition. Innocuous remarks suddenly turn damning. Socratic dialogue gives way to heated assault. And the relationship between a somewhat fatuous teacher and his seemingly hapless pupil turns into a fiendishly accurate X ray of the mechanisms of power, censorship and abuse.",80,"['Plays', 'Drama', 'Theatre', 'Fiction', 'American', 'School', 'Classics']",681 follower,433 review,198,500 (5%),"1,033 (10%)","2,400 (25%)","3,239 (34%)","2,268 (24%)"
Eloy,Carlos Droguett,4.01,83 rating,"January 1, 1959","Todo empezó el día que llegó al pueblo la Banda de los Alegres Sifasol. ¡Qué poco imaginaba Eloy que durante un tiempo su vida iba a cambiar tanto! Conoció personajes soñadores, cantantes, músicos. Leed y a su lado descubriréis lo fantástico que puede llegar a ser convertirse en música.",135,[],30 follower,13 review,29,3 (3%),7 (8%),12 (14%),25 (30%),36 (43%)
Stories of the Modern South,Ben Forkner,3.98,107 rating,"January 1, 1977","Rich in irony, sly humor, and vivid, dramatic imagery, the literature of the modern South is a vital amalgam of a once-rural society's storytelling tradition and the painful contradictions and cultural clashes brought about by rapid change. This excellent collection includes works by Truman Capote, James Agee, William Faulkner, Flannery O'Connor, Anne Tyler, Reynolds Price, and many others.",544,"['Short Stories', 'Fiction', 'Anthologies', 'Historical Fiction', 'Short Stories', 'Fiction', 'Anthologies', 'Historical Fiction', 'Short Stories', 'Fiction', 'Anthologies', 'Historical Fiction', 'Short Stories', 'Fiction', 'Anthologies', 'Historical Fiction', 'Short Stories', 'Fiction', 'Anthologies', 'Historical Fiction']",3 follower,5 review,19,4 (3%),3 (2%),19 (17%),46 (42%),35 (32%)
